kpi_id,kpi_code,location_level,location_code,area_code,province_code,date_hour,request_count,success_count,duration_ms,success_rate,source_system,computed_at,country,t_request,n_request_success,duration,n_count,type
TLGD05050,request_success_rate,province,KHA,KV2,KHA,2026-08-20-02,400,398,7016.83,99.5,synthetic_core,2026-08-20 03:00:00,VNM,400,398,7016.83,1,synthetic
TLGD00051,request_success_rate,province,DBN,KV1,DBN,2026-08-20-03,654,646,12024.28,98.7768,synthetic_core,2026-08-20 04:00:00,VNM,654,646,12024.28,1,synthetic
TLGD01051,request_success_rate,province,SLA,KV1,SLA,2026-08-20-03,344,340,4645.26,98.8372,synthetic_core,2026-08-20 04:00:00,VNM,344,340,4645.26,1,synthetic
TLGD02051,request_success_rate,province,CMU,KV3,CMU,2026-08-20-03,396,382,4199.57,96.4646,synthetic_core,2026-08-20 04:00:00,VNM,396,382,4199.57,1,synthetic
TLGD03051,request_success_rate,province,NBH,KV1,NBH,2026-08-20-03,430,419,6642.28,97.4419,synthetic_core,2026-08-20 04:00:00,VNM,430,419,6642.28,1,synthetic
TLGD04051,request_success_rate,province,HCM,KV3,HCM,2026-08-20-03,604,597,9691.61,98.8411,synthetic_core,2026-08-20 04:00:00,VNM,604,597,9691.61,1,synthetic
TLGD05051,request_success_rate,province,KHA,KV2,KHA,2026-08-20-03,608,599,7526.19,98.5197,synthetic_core,2026-08-20 04:00:00,VNM,608,599,7526.19,1,synthetic
TLGD00052,request_success_rate,province,DBN,KV1,DBN,2026-08-20-04,388,385,6623.22,99.2268,synthetic_core,2026-08-20 05:00:00,VNM,388,385,6623.22,1,synthetic
TLGD01052,request_success_rate,province,SLA,KV1,SLA,2026-08-20-04,441,432,4068.7,97.9592,synthetic_core,2026-08-20 05:00:00,VNM,441,432,4068.7,1,synthetic
TLGD02052,request_success_rate,province,CMU,KV3,CMU,2026-08-20-04,398,395,5356.13,99.2462,synthetic_core,2026-08-20 05:00:00,VNM,398,395,5356.13,1,synthetic
TLGD03052,request_success_rate,province,NBH,KV1,NBH,2026-08-20-04,676,663,11712.66,98.0769,synthetic_core,2026-08-20 05:00:00,VNM,676,663,11712.66,1,synthetic
TLGD04052,request_success_rate,province,HCM,KV3,HCM,2026-08-20-04,525,510,10477.45,97.1429,synthetic_core,2026-08-20 05:00:00,VNM,525,510,10477.45,1,synthetic
TLGD05052,request_success_rate,province,KHA,KV2,KHA,2026-08-20-04,369,362,6896.98,98.103,synthetic_core,2026-08-20 05:00:00,VNM,369,362,6896.98,1,synthetic
TLGD00053,request_success_rate,province,DBN,KV1,DBN,2026-08-20-05,495,492,9186.47,99.3939,synthetic_core,2026-08-20 06:00:00,VNM,495,492,9186.47,1,synthetic
TLGD01053,request_success_rate,province,SLA,KV1,SLA,2026-08-20-05,330,322,2970.53,97.5758,synthetic_core,2026-08-20 06:00:00,VNM,330,322,2970.53,1,synthetic
TLGD02053,request_success_rate,province,CMU,KV3,CMU,2026-08-20-05,686,681,12419.32,99.2711,synthetic_core,2026-08-20 06:00:00,VNM,686,681,12419.32,1,synthetic
TLGD03053,request_success_rate,province,NBH,KV1,NBH,2026-08-20-05,307,297,3167.68,96.7427,synthetic_core,2026-08-20 06:00:00,VNM,307,297,3167.68,1,synthetic
TLGD04053,request_success_rate,province,HCM,KV3,HCM,2026-08-20-05,583,574,8585.29,98.4563,synthetic_core,2026-08-20 06:00:00,VNM,583,574,8585.29,1,synthetic
TLGD05053,request_success_rate,province,KHA,KV2,KHA,2026-08-20-05,516,504,8077.44,97.6744,synthetic_core,2026-08-20 06:00:00,VNM,516,504,8077.44,1,synthetic
TLGD00054,request_success_rate,province,DBN,KV1,DBN,2026-08-20-06,591,580,4748.31,98.1387,synthetic_core,2026-08-20 07:00:00,VNM,591,580,4748.31,1,synthetic
TLGD01054,request_success_rate,province,SLA,KV1,SLA,2026-08-20-06,323,308,5100.15,95.356,synthetic_core,2026-08-20 07:00:00,VNM,323,308,5100.15,1,synthetic
TLGD02054,request_success_rate,province,CMU,KV3,CMU,2026-08-20-06,687,677,6578.85,98.5444,synthetic_core,2026-08-20 07:00:00,VNM,687,677,6578.85,1,synthetic
TLGD03054,request_success_rate,province,NBH,KV1,NBH,2026-08-20-06,608,602,10443.38,99.0132,synthetic_core,2026-08-20 07:00:00,VNM,608,602,10443.38,1,synthetic
TLGD04054,request_success_rate,province,HCM,KV3,HCM,2026-08-20-06,301,298,4957.48,99.0033,synthetic_core,2026-08-20 07:00:00,VNM,301,298,4957.48,1,synthetic
TLGD05054,request_success_rate,province,KHA,KV2,KHA,2026-08-20-06,300,298,5118.3,99.3333,synthetic_core,2026-08-20 07:00:00,VNM,300,298,5118.3,1,synthetic
TLGD00055,request_success_rate,province,DBN,KV1,DBN,2026-08-20-07,538,528,6665.64,98.1413,synthetic_core,2026-08-20 08:00:00,VNM,538,528,6665.64,1,synthetic
TLGD01055,request_success_rate,province,SLA,KV1,SLA,2026-08-20-07,552,540,6249.33,97.8261,synthetic_core,2026-08-20 08:00:00,VNM,552,540,6249.33,1,synthetic
TLGD02055,request_success_rate,province,CMU,KV3,CMU,2026-08-20-07,382,367,3249.94,96.0733,synthetic_core,2026-08-20 08:00:00,VNM,382,367,3249.94,1,synthetic
TLGD03055,request_success_rate,province,NBH,KV1,NBH,2026-08-20-07,695,687,10812.13,98.8489,synthetic_core,2026-08-20 08:00:00,VNM,695,687,10812.13,1,synthetic
TLGD04055,request_success_rate,province,HCM,KV3,HCM,2026-08-20-07,610,603,6052.79,98.8525,synthetic_core,2026-08-20 08:00:00,VNM,610,603,6052.79,1,synthetic
TLGD05055,request_success_rate,province,KHA,KV2,KHA,2026-08-20-07,381,373,4700.93,97.9003,synthetic_core,2026-08-20 08:00:00,VNM,381,373,4700.93,1,synthetic
TLGD00056,request_success_rate,province,DBN,KV1,DBN,2026-08-20-08,603,589,11354.13,97.6783,synthetic_core,2026-08-20 09:00:00,VNM,603,589,11354.13,1,synthetic
TLGD01056,request_success_rate,province,SLA,KV1,SLA,2026-08-20-08,466,455,4393.65,97.6395,synthetic_core,2026-08-20 09:00:00,VNM,466,455,4393.65,1,synthetic
TLGD02056,request_success_rate,province,CMU,KV3,CMU,2026-08-20-08,637,626,8029.04,98.2732,synthetic_core,2026-08-20 09:00:00,VNM,637,626,8029.04,1,synthetic
TLGD03056,request_success_rate,province,NBH,KV1,NBH,2026-08-20-08,445,433,4115.16,97.3034,synthetic_core,2026-08-20 09:00:00,VNM,445,433,4115.16,1,synthetic
TLGD04056,request_success_rate,province,HCM,KV3,HCM,2026-08-20-08,545,536,10576.54,98.3486,synthetic_core,2026-08-20 09:00:00,VNM,545,536,10576.54,1,synthetic
TLGD05056,request_success_rate,province,KHA,KV2,KHA,2026-08-20-08,399,397,5942.31,99.4987,synthetic_core,2026-08-20 09:00:00,VNM,399,397,5942.31,1,synthetic
TLGD00057,request_success_rate,province,DBN,KV1,DBN,2026-08-20-09,700,697,10425.85,99.5714,synthetic_core,2026-08-20 10:00:00,VNM,700,697,10425.85,1,synthetic
TLGD01057,request_success_rate,province,SLA,KV1,SLA,2026-08-20-09,439,427,5734.11,97.2665,synthetic_core,2026-08-20 10:00:00,VNM,439,427,5734.11,1,synthetic
TLGD02057,request_success_rate,province,CMU,KV3,CMU,2026-08-20-09,575,561,5592.15,97.5652,synthetic_core,2026-08-20 10:00:00,VNM,575,561,5592.15,1,synthetic
TLGD03057,request_success_rate,province,NBH,KV1,NBH,2026-08-20-09,357,350,3602.49,98.0392,synthetic_core,2026-08-20 10:00:00,VNM,357,350,3602.49,1,synthetic
TLGD04057,request_success_rate,province,HCM,KV3,HCM,2026-08-20-09,471,463,5252.04,98.3015,synthetic_core,2026-08-20 10:00:00,VNM,471,463,5252.04,1,synthetic
TLGD05057,request_success_rate,province,KHA,KV2,KHA,2026-08-20-09,581,570,5135.88,98.1067,synthetic_core,2026-08-20 10:00:00,VNM,581,570,5135.88,1,synthetic
TLGD00058,request_success_rate,province,DBN,KV1,DBN,2026-08-20-10,568,554,11165.89,97.5352,synthetic_core,2026-08-20 11:00:00,VNM,568,554,11165.89,1,synthetic
TLGD01058,request_success_rate,province,SLA,KV1,SLA,2026-08-20-10,391,384,3773.31,98.2097,synthetic_core,2026-08-20 11:00:00,VNM,391,384,3773.31,1,synthetic
TLGD02058,request_success_rate,province,CMU,KV3,CMU,2026-08-20-10,439,424,3989.5,96.5831,synthetic_core,2026-08-20 11:00:00,VNM,439,424,3989.5,1,synthetic
TLGD03058,request_success_rate,province,NBH,KV1,NBH,2026-08-20-10,396,387,5168.09,97.7273,synthetic_core,2026-08-20 11:00:00,VNM,396,387,5168.09,1,synthetic
TLGD04058,request_success_rate,province,HCM,KV3,HCM,2026-08-20-10,361,346,3720.75,95.8449,synthetic_core,2026-08-20 11:00:00,VNM,361,346,3720.75,1,synthetic
TLGD05058,request_success_rate,province,KHA,KV2,KHA,2026-08-20-10,369,355,5349.36,96.206,synthetic_core,2026-08-20 11:00:00,VNM,369,355,5349.36,1,synthetic
TLGD00059,request_success_rate,province,DBN,KV1,DBN,2026-08-20-11,628,625,9978.44,99.5223,synthetic_core,2026-08-20 12:00:00,VNM,628,625,9978.44,1,synthetic
TLGD01059,request_success_rate,province,SLA,KV1,SLA,2026-08-20-11,354,344,6761.28,97.1751,synthetic_core,2026-08-20 12:00:00,VNM,354,344,6761.28,1,synthetic
TLGD02059,request_success_rate,province,CMU,KV3,CMU,2026-08-20-11,356,343,3525.09,96.3483,synthetic_core,2026-08-20 12:00:00,VNM,356,343,3525.09,1,synthetic
TLGD03059,request_success_rate,province,NBH,KV1,NBH,2026-08-20-11,381,377,6128.28,98.9501,synthetic_core,2026-08-20 12:00:00,VNM,381,377,6128.28,1,synthetic
TLGD04059,request_success_rate,province,HCM,KV3,HCM,2026-08-20-11,506,494,5936.22,97.6285,synthetic_core,2026-08-20 12:00:00,VNM,506,494,5936.22,1,synthetic
TLGD05059,request_success_rate,province,KHA,KV2,KHA,2026-08-20-11,575,564,7288.74,98.087,synthetic_core,2026-08-20 12:00:00,VNM,575,564,7288.74,1,synthetic
TLGD00060,request_success_rate,province,DBN,KV1,DBN,2026-08-20-12,640,634,12652.7,99.0625,synthetic_core,2026-08-20 13:00:00,VNM,640,634,12652.7,1,synthetic
TLGD01060,request_success_rate,province,SLA,KV1,SLA,2026-08-20-12,401,399,3351.06,99.5012,synthetic_core,2026-08-20 13:00:00,VNM,401,399,3351.06,1,synthetic
TLGD02060,request_success_rate,province,CMU,KV3,CMU,2026-08-20-12,301,287,4684.68,95.3488,synthetic_core,2026-08-20 13:00:00,VNM,301,287,4684.68,1,synthetic
TLGD03060,request_success_rate,province,NBH,KV1,NBH,2026-08-20-12,670,656,7030.33,97.9104,synthetic_core,2026-08-20 13:00:00,VNM,670,656,7030.33,1,synthetic
TLGD04060,request_success_rate,province,HCM,KV3,HCM,2026-08-20-12,493,488,6166.36,98.9858,synthetic_core,2026-08-20 13:00:00,VNM,493,488,6166.36,1,synthetic
TLGD05060,request_success_rate,province,KHA,KV2,KHA,2026-08-20-12,439,435,8049.78,99.0888,synthetic_core,2026-08-20 13:00:00,VNM,439,435,8049.78,1,synthetic
TLGD00061,request_success_rate,province,DBN,KV1,DBN,2026-08-20-13,540,538,5373.39,99.6296,synthetic_core,2026-08-20 14:00:00,VNM,540,538,5373.39,1,synthetic
TLGD01061,request_success_rate,province,SLA,KV1,SLA,2026-08-20-13,603,590,6674.02,97.8441,synthetic_core,2026-08-20 14:00:00,VNM,603,590,6674.02,1,synthetic
TLGD02061,request_success_rate,province,CMU,KV3,CMU,2026-08-20-13,562,547,7970.96,97.331,synthetic_core,2026-08-20 14:00:00,VNM,562,547,7970.96,1,synthetic
TLGD03061,request_success_rate,province,NBH,KV1,NBH,2026-08-20-13,531,521,9553.05,98.1168,synthetic_core,2026-08-20 14:00:00,VNM,531,521,9553.05,1,synthetic
TLGD04061,request_success_rate,province,HCM,KV3,HCM,2026-08-20-13,360,349,2923.98,96.9444,synthetic_core,2026-08-20 14:00:00,VNM,360,349,2923.98,1,synthetic
TLGD05061,request_success_rate,province,KHA,KV2,KHA,2026-08-20-13,648,637,7160.24,98.3025,synthetic_core,2026-08-20 14:00:00,VNM,648,637,7160.24,1,synthetic
TLGD00062,request_success_rate,province,DBN,KV1,DBN,2026-08-20-14,361,348,3896.71,96.3989,synthetic_core,2026-08-20 15:00:00,VNM,361,348,3896.71,1,synthetic
TLGD01062,request_success_rate,province,SLA,KV1,SLA,2026-08-20-14,389,380,4589.56,97.6864,synthetic_core,2026-08-20 15:00:00,VNM,389,380,4589.56,1,synthetic
TLGD02062,request_success_rate,province,CMU,KV3,CMU,2026-08-20-14,501,496,6300.97,99.002,synthetic_core,2026-08-20 15:00:00,VNM,501,496,6300.97,1,synthetic
TLGD03062,request_success_rate,province,NBH,KV1,NBH,2026-08-20-14,338,333,6419.25,98.5207,synthetic_core,2026-08-20 15:00:00,VNM,338,333,6419.25,1,synthetic
TLGD04062,request_success_rate,province,HCM,KV3,HCM,2026-08-20-14,642,629,11702.73,97.9751,synthetic_core,2026-08-20 15:00:00,VNM,642,629,11702.73,1,synthetic
TLGD05062,request_success_rate,province,KHA,KV2,KHA,2026-08-20-14,340,329,3422.83,96.7647,synthetic_core,2026-08-20 15:00:00,VNM,340,329,3422.83,1,synthetic
TLGD00063,request_success_rate,province,DBN,KV1,DBN,2026-08-20-15,312,304,5436.95,97.4359,synthetic_core,2026-08-20 16:00:00,VNM,312,304,5436.95,1,synthetic
TLGD01063,request_success_rate,province,SLA,KV1,SLA,2026-08-20-15,343,331,6138.14,96.5015,synthetic_core,2026-08-20 16:00:00,VNM,343,331,6138.14,1,synthetic
TLGD02063,request_success_rate,province,CMU,KV3,CMU,2026-08-20-15,370,355,6335.02,95.9459,synthetic_core,2026-08-20 16:00:00,VNM,370,355,6335.02,1,synthetic
TLGD03063,request_success_rate,province,NBH,KV1,NBH,2026-08-20-15,660,656,9670.09,99.3939,synthetic_core,2026-08-20 16:00:00,VNM,660,656,9670.09,1,synthetic
TLGD04063,request_success_rate,province,HCM,KV3,HCM,2026-08-20-15,688,684,6692.8,99.4186,synthetic_core,2026-08-20 16:00:00,VNM,688,684,6692.8,1,synthetic
TLGD05063,request_success_rate,province,KHA,KV2,KHA,2026-08-20-15,683,670,9734.0,98.0966,synthetic_core,2026-08-20 16:00:00,VNM,683,670,9734.0,1,synthetic
TLGD00064,request_success_rate,province,DBN,KV1,DBN,2026-08-20-16,605,594,10743.81,98.1818,synthetic_core,2026-08-20 17:00:00,VNM,605,594,10743.81,1,synthetic
TLGD01064,request_success_rate,province,SLA,KV1,SLA,2026-08-20-16,507,503,6878.22,99.211,synthetic_core,2026-08-20 17:00:00,VNM,507,503,6878.22,1,synthetic
TLGD02064,request_success_rate,province,CMU,KV3,CMU,2026-08-20-16,409,399,3639.35,97.555,synthetic_core,2026-08-20 17:00:00,VNM,409,399,3639.35,1,synthetic
TLGD03064,request_success_rate,province,NBH,KV1,NBH,2026-08-20-16,319,308,3095.68,96.5517,synthetic_core,2026-08-20 17:00:00,VNM,319,308,3095.68,1,synthetic
TLGD04064,request_success_rate,province,HCM,KV3,HCM,2026-08-20-16,500,488,4083.85,97.6,synthetic_core,2026-08-20 17:00:00,VNM,500,488,4083.85,1,synthetic
TLGD05064,request_success_rate,province,KHA,KV2,KHA,2026-08-20-16,414,399,4418.17,96.3768,synthetic_core,2026-08-20 17:00:00,VNM,414,399,4418.17,1,synthetic
TLGD00065,request_success_rate,province,DBN,KV1,DBN,2026-08-20-17,390,377,7257.06,96.6667,synthetic_core,2026-08-20 18:00:00,VNM,390,377,7257.06,1,synthetic
TLGD01065,request_success_rate,province,SLA,KV1,SLA,2026-08-20-17,427,416,6314.79,97.4239,synthetic_core,2026-08-20 18:00:00,VNM,427,416,6314.79,1,synthetic
TLGD02065,request_success_rate,province,CMU,KV3,CMU,2026-08-20-17,585,574,10371.37,98.1197,synthetic_core,2026-08-20 18:00:00,VNM,585,574,10371.37,1,synthetic
TLGD03065,request_success_rate,province,NBH,KV1,NBH,2026-08-20-17,479,464,5835.12,96.8685,synthetic_core,2026-08-20 18:00:00,VNM,479,464,5835.12,1,synthetic
TLGD04065,request_success_rate,province,HCM,KV3,HCM,2026-08-20-17,381,376,7223.17,98.6877,synthetic_core,2026-08-20 18:00:00,VNM,381,376,7223.17,1,synthetic
TLGD05065,request_success_rate,province,KHA,KV2,KHA,2026-08-20-17,480,472,7323.22,98.3333,synthetic_core,2026-08-20 18:00:00,VNM,480,472,7323.22,1,synthetic
TLGD00066,request_success_rate,province,DBN,KV1,DBN,2026-08-20-18,639,629,11256.93,98.4351,synthetic_core,2026-08-20 19:00:00,VNM,639,629,11256.93,1,synthetic
TLGD01066,request_success_rate,province,SLA,KV1,SLA,2026-08-20-18,606,599,11646.12,98.8449,synthetic_core,2026-08-20 19:00:00,VNM,606,599,11646.12,1,synthetic
TLGD02066,request_success_rate,province,CMU,KV3,CMU,2026-08-20-18,677,665,9867.33,98.2275,synthetic_core,2026-08-20 19:00:00,VNM,677,665,9867.33,1,synthetic
TLGD03066,request_success_rate,province,NBH,KV1,NBH,2026-08-20-18,424,412,5681.98,97.1698,synthetic_core,2026-08-20 19:00:00,VNM,424,412,5681.98,1,synthetic
TLGD04066,request_success_rate,province,HCM,KV3,HCM,2026-08-20-18,317,313,4299.9,98.7382,synthetic_core,2026-08-20 19:00:00,VNM,317,313,4299.9,1,synthetic
TLGD05066,request_success_rate,province,KHA,KV2,KHA,2026-08-20-18,696,687,11939.3,98.7069,synthetic_core,2026-08-20 19:00:00,VNM,696,687,11939.3,1,synthetic
TLGD00067,request_success_rate,province,DBN,KV1,DBN,2026-08-20-19,445,443,4409.47,99.5506,synthetic_core,2026-08-20 20:00:00,VNM,445,443,4409.47,1,synthetic
TLGD01067,request_success_rate,province,SLA,KV1,SLA,2026-08-20-19,314,306,5806.99,97.4522,synthetic_core,2026-08-20 20:00:00,VNM,314,306,5806.99,1,synthetic
TLGD02067,request_success_rate,province,CMU,KV3,CMU,2026-08-20-19,424,410,4878.5,96.6981,synthetic_core,2026-08-20 20:00:00,VNM,424,410,4878.5,1,synthetic
TLGD03067,request_success_rate,province,NBH,KV1,NBH,2026-08-20-19,544,532,6956.94,97.7941,synthetic_core,2026-08-20 20:00:00,VNM,544,532,6956.94,1,synthetic
TLGD04067,request_success_rate,province,HCM,KV3,HCM,2026-08-20-19,556,549,9318.84,98.741,synthetic_core,2026-08-20 20:00:00,VNM,556,549,9318.84,1,synthetic
TLGD05067,request_success_rate,province,KHA,KV2,KHA,2026-08-20-19,645,634,8296.6,98.2946,synthetic_core,2026-08-20 20:00:00,VNM,645,634,8296.6,1,synthetic
TLGD00068,request_success_rate,province,DBN,KV1,DBN,2026-08-20-20,495,490,7798.33,98.9899,synthetic_core,2026-08-20 21:00:00,VNM,495,490,7798.33,1,synthetic
TLGD01068,request_success_rate,province,SLA,KV1,SLA,2026-08-20-20,445,435,7800.28,97.7528,synthetic_core,2026-08-20 21:00:00,VNM,445,435,7800.28,1,synthetic
TLGD02068,request_success_rate,province,CMU,KV3,CMU,2026-08-20-20,373,368,3824.25,98.6595,synthetic_core,2026-08-20 21:00:00,VNM,373,368,3824.25,1,synthetic
TLGD03068,request_success_rate,province,NBH,KV1,NBH,2026-08-20-20,614,601,11269.56,97.8827,synthetic_core,2026-08-20 21:00:00,VNM,614,601,11269.56,1,synthetic
TLGD04068,request_success_rate,province,HCM,KV3,HCM,2026-08-20-20,361,348,6138.98,96.3989,synthetic_core,2026-08-20 21:00:00,VNM,361,348,6138.98,1,synthetic
TLGD05068,request_success_rate,province,KHA,KV2,KHA,2026-08-20-20,576,565,10959.57,98.0903,synthetic_core,2026-08-20 21:00:00,VNM,576,565,10959.57,1,synthetic
TLGD00069,request_success_rate,province,DBN,KV1,DBN,2026-08-20-21,348,333,6637.05,95.6897,synthetic_core,2026-08-20 22:00:00,VNM,348,333,6637.05,1,synthetic
TLGD01069,request_success_rate,province,SLA,KV1,SLA,2026-08-20-21,429,425,8164.01,99.0676,synthetic_core,2026-08-20 22:00:00,VNM,429,425,8164.01,1,synthetic
TLGD02069,request_success_rate,province,CMU,KV3,CMU,2026-08-20-21,634,632,5625.04,99.6845,synthetic_core,2026-08-20 22:00:00,VNM,634,632,5625.04,1,synthetic
TLGD03069,request_success_rate,province,NBH,KV1,NBH,2026-08-20-21,683,669,8265.99,97.9502,synthetic_core,2026-08-20 22:00:00,VNM,683,669,8265.99,1,synthetic
TLGD04069,request_success_rate,province,HCM,KV3,HCM,2026-08-20-21,600,595,8267.69,99.1667,synthetic_core,2026-08-20 22:00:00,VNM,600,595,8267.69,1,synthetic
TLGD05069,request_success_rate,province,KHA,KV2,KHA,2026-08-20-21,667,665,8327.12,99.7001,synthetic_core,2026-08-20 22:00:00,VNM,667,665,8327.12,1,synthetic
TLGD00070,request_success_rate,province,DBN,KV1,DBN,2026-08-20-22,473,461,7272.69,97.463,synthetic_core,2026-08-20 23:00:00,VNM,473,461,7272.69,1,synthetic
TLGD01070,request_success_rate,province,SLA,KV1,SLA,2026-08-20-22,579,566,4737.63,97.7547,synthetic_core,2026-08-20 23:00:00,VNM,579,566,4737.63,1,synthetic
TLGD02070,request_success_rate,province,CMU,KV3,CMU,2026-08-20-22,389,387,7150.78,99.4859,synthetic_core,2026-08-20 23:00:00,VNM,389,387,7150.78,1,synthetic
TLGD03070,request_success_rate,province,NBH,KV1,NBH,2026-08-20-22,373,369,4328.62,98.9276,synthetic_core,2026-08-20 23:00:00,VNM,373,369,4328.62,1,synthetic
TLGD04070,request_success_rate,province,HCM,KV3,HCM,2026-08-20-22,594,592,10132.9,99.6633,synthetic_core,2026-08-20 23:00:00,VNM,594,592,10132.9,1,synthetic
TLGD05070,request_success_rate,province,KHA,KV2,KHA,2026-08-20-22,654,646,5754.45,98.7768,synthetic_core,2026-08-20 23:00:00,VNM,654,646,5754.45,1,synthetic
TLGD00071,request_success_rate,province,DBN,KV1,DBN,2026-08-20-23,321,318,3733.4,99.0654,synthetic_core,2026-08-21 00:00:00,VNM,321,318,3733.4,1,synthetic
TLGD01071,request_success_rate,province,SLA,KV1,SLA,2026-08-20-23,360,355,3056.93,98.6111,synthetic_core,2026-08-21 00:00:00,VNM,360,355,3056.93,1,synthetic
TLGD02071,request_success_rate,province,CMU,KV3,CMU,2026-08-20-23,349,340,3410.72,97.4212,synthetic_core,2026-08-21 00:00:00,VNM,349,340,3410.72,1,synthetic
TLGD03071,request_success_rate,province,NBH,KV1,NBH,2026-08-20-23,635,632,10278.08,99.5276,synthetic_core,2026-08-21 00:00:00,VNM,635,632,10278.08,1,synthetic
TLGD04071,request_success_rate,province,HCM,KV3,HCM,2026-08-20-23,450,435,6084.2,96.6667,synthetic_core,2026-08-21 00:00:00,VNM,450,435,6084.2,1,synthetic
TLGD05071,request_success_rate,province,KHA,KV2,KHA,2026-08-20-23,376,370,3848.4,98.4043,synthetic_core,2026-08-21 00:00:00,VNM,376,370,3848.4,1,synthetic
