core_latency_hourly_id,location_id,province_code,area_code,status,date_hour,observed_at,metric_value,metric_unit,quality_flag,source_system,session_count,request_count,success_count,cpu_pct
CORE-CORE_LATENCY_HOURLY-04-31,LOC005,HCM,KV3,active,2026-08-19-07,2026-08-19 07:00:00,45.04,index,valid,synthetic_core,217,334,329,65.14
CORE-CORE_LATENCY_HOURLY-04-32,LOC005,HCM,KV3,active,2026-08-19-08,2026-08-19 08:00:00,61.26,index,valid,synthetic_core,108,388,383,55.55
CORE-CORE_LATENCY_HOURLY-04-33,LOC005,HCM,KV3,active,2026-08-19-09,2026-08-19 09:00:00,42.78,index,valid,synthetic_core,135,429,420,44.85
CORE-CORE_LATENCY_HOURLY-04-34,LOC005,HCM,KV3,active,2026-08-19-10,2026-08-19 10:00:00,39.37,index,valid,synthetic_core,283,542,532,61.39
CORE-CORE_LATENCY_HOURLY-04-35,LOC005,HCM,KV3,active,2026-08-19-11,2026-08-19 11:00:00,54.93,index,valid,synthetic_core,137,545,535,31.82
CORE-CORE_LATENCY_HOURLY-04-36,LOC005,HCM,KV3,active,2026-08-19-12,2026-08-19 12:00:00,41.03,index,valid,synthetic_core,152,545,544,59.18
CORE-CORE_LATENCY_HOURLY-04-37,LOC005,HCM,KV3,active,2026-08-19-13,2026-08-19 13:00:00,57.76,index,valid,synthetic_core,168,290,280,46.96
CORE-CORE_LATENCY_HOURLY-04-38,LOC005,HCM,KV3,active,2026-08-19-14,2026-08-19 14:00:00,69.41,index,valid,synthetic_core,241,513,507,22.08
CORE-CORE_LATENCY_HOURLY-04-39,LOC005,HCM,KV3,active,2026-08-19-15,2026-08-19 15:00:00,82.62,index,valid,synthetic_core,259,461,452,61.92
CORE-CORE_LATENCY_HOURLY-04-40,LOC005,HCM,KV3,active,2026-08-19-16,2026-08-19 16:00:00,81.73,index,valid,synthetic_core,289,317,316,60.8
CORE-CORE_LATENCY_HOURLY-04-41,LOC005,HCM,KV3,active,2026-08-19-17,2026-08-19 17:00:00,39.87,index,valid,synthetic_core,132,516,514,63.07
CORE-CORE_LATENCY_HOURLY-04-42,LOC005,HCM,KV3,active,2026-08-19-18,2026-08-19 18:00:00,30.21,index,valid,synthetic_core,107,545,543,22.41
CORE-CORE_LATENCY_HOURLY-04-43,LOC005,HCM,KV3,active,2026-08-19-19,2026-08-19 19:00:00,66.05,index,valid,synthetic_core,201,557,549,33.54
CORE-CORE_LATENCY_HOURLY-04-44,LOC005,HCM,KV3,active,2026-08-19-20,2026-08-19 20:00:00,42.23,index,valid,synthetic_core,195,402,395,58.98
CORE-CORE_LATENCY_HOURLY-04-45,LOC005,HCM,KV3,active,2026-08-19-21,2026-08-19 21:00:00,68.05,index,valid,synthetic_core,171,395,388,37.33
CORE-CORE_LATENCY_HOURLY-04-46,LOC005,HCM,KV3,active,2026-08-19-22,2026-08-19 22:00:00,60.4,index,valid,synthetic_core,100,478,468,50.66
CORE-CORE_LATENCY_HOURLY-04-47,LOC005,HCM,KV3,active,2026-08-19-23,2026-08-19 23:00:00,60.93,index,valid,synthetic_core,248,284,277,64.89
CORE-CORE_LATENCY_HOURLY-04-48,LOC005,HCM,KV3,active,2026-08-20-00,2026-08-20 00:00:00,42.84,index,valid,synthetic_core,274,327,326,58.0
CORE-CORE_LATENCY_HOURLY-04-49,LOC005,HCM,KV3,active,2026-08-20-01,2026-08-20 01:00:00,17.97,index,valid,synthetic_core,153,400,395,25.88
CORE-CORE_LATENCY_HOURLY-04-50,LOC005,HCM,KV3,active,2026-08-20-02,2026-08-20 02:00:00,65.98,index,valid,synthetic_core,148,576,575,26.22
CORE-CORE_LATENCY_HOURLY-04-51,LOC005,HCM,KV3,active,2026-08-20-03,2026-08-20 03:00:00,66.35,index,valid,synthetic_core,164,288,287,59.98
CORE-CORE_LATENCY_HOURLY-04-52,LOC005,HCM,KV3,active,2026-08-20-04,2026-08-20 04:00:00,36.14,index,valid,synthetic_core,165,301,290,56.65
CORE-CORE_LATENCY_HOURLY-04-53,LOC005,HCM,KV3,active,2026-08-20-05,2026-08-20 05:00:00,23.76,index,valid,synthetic_core,207,432,429,45.26
CORE-CORE_LATENCY_HOURLY-04-54,LOC005,HCM,KV3,active,2026-08-20-06,2026-08-20 06:00:00,29.66,index,valid,synthetic_core,173,242,239,60.2
CORE-CORE_LATENCY_HOURLY-04-55,LOC005,HCM,KV3,active,2026-08-20-07,2026-08-20 07:00:00,48.15,index,valid,synthetic_core,100,348,337,21.1
CORE-CORE_LATENCY_HOURLY-04-56,LOC005,HCM,KV3,active,2026-08-20-08,2026-08-20 08:00:00,29.3,index,valid,synthetic_core,107,593,581,67.16
CORE-CORE_LATENCY_HOURLY-04-57,LOC005,HCM,KV3,active,2026-08-20-09,2026-08-20 09:00:00,62.61,index,valid,synthetic_core,164,317,309,38.14
CORE-CORE_LATENCY_HOURLY-04-58,LOC005,HCM,KV3,active,2026-08-20-10,2026-08-20 10:00:00,48.93,index,valid,synthetic_core,246,366,358,56.32
CORE-CORE_LATENCY_HOURLY-04-59,LOC005,HCM,KV3,active,2026-08-20-11,2026-08-20 11:00:00,23.99,index,valid,synthetic_core,228,488,476,23.35
CORE-CORE_LATENCY_HOURLY-04-60,LOC005,HCM,KV3,active,2026-08-20-12,2026-08-20 12:00:00,81.51,index,valid,synthetic_core,298,243,240,62.82
CORE-CORE_LATENCY_HOURLY-04-61,LOC005,HCM,KV3,active,2026-08-20-13,2026-08-20 13:00:00,53.88,index,valid,synthetic_core,245,537,534,43.74
CORE-CORE_LATENCY_HOURLY-04-62,LOC005,HCM,KV3,active,2026-08-20-14,2026-08-20 14:00:00,23.24,index,valid,synthetic_core,183,235,226,55.42
CORE-CORE_LATENCY_HOURLY-04-63,LOC005,HCM,KV3,active,2026-08-20-15,2026-08-20 15:00:00,21.94,index,valid,synthetic_core,299,202,196,35.79
CORE-CORE_LATENCY_HOURLY-04-64,LOC005,HCM,KV3,active,2026-08-20-16,2026-08-20 16:00:00,67.17,index,valid,synthetic_core,109,431,423,59.48
CORE-CORE_LATENCY_HOURLY-04-65,LOC005,HCM,KV3,active,2026-08-20-17,2026-08-20 17:00:00,82.89,index,valid,synthetic_core,252,519,514,52.21
CORE-CORE_LATENCY_HOURLY-04-66,LOC005,HCM,KV3,active,2026-08-20-18,2026-08-20 18:00:00,58.56,index,valid,synthetic_core,157,313,307,50.39
CORE-CORE_LATENCY_HOURLY-04-67,LOC005,HCM,KV3,active,2026-08-20-19,2026-08-20 19:00:00,47.67,index,valid,synthetic_core,187,570,562,44.85
CORE-CORE_LATENCY_HOURLY-04-68,LOC005,HCM,KV3,active,2026-08-20-20,2026-08-20 20:00:00,44.33,index,valid,synthetic_core,206,235,228,43.31
CORE-CORE_LATENCY_HOURLY-04-69,LOC005,HCM,KV3,active,2026-08-20-21,2026-08-20 21:00:00,22.8,index,valid,synthetic_core,248,505,494,63.76
CORE-CORE_LATENCY_HOURLY-04-70,LOC005,HCM,KV3,active,2026-08-20-22,2026-08-20 22:00:00,66.92,index,valid,synthetic_core,221,471,466,48.84
CORE-CORE_LATENCY_HOURLY-04-71,LOC005,HCM,KV3,active,2026-08-20-23,2026-08-20 23:00:00,35.04,index,valid,synthetic_core,188,359,353,35.61
CORE-CORE_LATENCY_HOURLY-05-00,LOC006,KHA,KV2,active,2026-08-18-00,2026-08-18 00:00:00,46.7,index,valid,synthetic_core,253,550,549,55.4
CORE-CORE_LATENCY_HOURLY-05-01,LOC006,KHA,KV2,active,2026-08-18-01,2026-08-18 01:00:00,78.26,index,valid,synthetic_core,155,452,448,21.97
CORE-CORE_LATENCY_HOURLY-05-02,LOC006,KHA,KV2,active,2026-08-18-02,2026-08-18 02:00:00,34.42,index,valid,synthetic_core,255,390,386,26.28
CORE-CORE_LATENCY_HOURLY-05-03,LOC006,KHA,KV2,active,2026-08-18-03,2026-08-18 03:00:00,70.17,index,valid,synthetic_core,114,201,190,22.89
CORE-CORE_LATENCY_HOURLY-05-04,LOC006,KHA,KV2,active,2026-08-18-04,2026-08-18 04:00:00,48.17,index,valid,synthetic_core,236,515,510,67.0
CORE-CORE_LATENCY_HOURLY-05-05,LOC006,KHA,KV2,active,2026-08-18-05,2026-08-18 05:00:00,52.93,index,valid,synthetic_core,226,594,587,27.41
CORE-CORE_LATENCY_HOURLY-05-06,LOC006,KHA,KV2,active,2026-08-18-06,2026-08-18 06:00:00,30.76,index,valid,synthetic_core,262,293,288,52.01
CORE-CORE_LATENCY_HOURLY-05-07,LOC006,KHA,KV2,active,2026-08-18-07,2026-08-18 07:00:00,77.49,index,valid,synthetic_core,162,249,242,65.79
CORE-CORE_LATENCY_HOURLY-05-08,LOC006,KHA,KV2,active,2026-08-18-08,2026-08-18 08:00:00,74.73,index,valid,synthetic_core,245,231,230,50.36
CORE-CORE_LATENCY_HOURLY-05-09,LOC006,KHA,KV2,active,2026-08-18-09,2026-08-18 09:00:00,51.12,index,valid,synthetic_core,246,245,233,44.86
CORE-CORE_LATENCY_HOURLY-05-10,LOC006,KHA,KV2,active,2026-08-18-10,2026-08-18 10:00:00,36.38,index,valid,synthetic_core,101,353,344,49.26
CORE-CORE_LATENCY_HOURLY-05-11,LOC006,KHA,KV2,active,2026-08-18-11,2026-08-18 11:00:00,65.0,index,valid,synthetic_core,146,221,218,53.75
CORE-CORE_LATENCY_HOURLY-05-12,LOC006,KHA,KV2,active,2026-08-18-12,2026-08-18 12:00:00,50.23,index,valid,synthetic_core,104,596,593,55.2
CORE-CORE_LATENCY_HOURLY-05-13,LOC006,KHA,KV2,active,2026-08-18-13,2026-08-18 13:00:00,65.9,index,valid,synthetic_core,196,599,597,21.48
CORE-CORE_LATENCY_HOURLY-05-14,LOC006,KHA,KV2,active,2026-08-18-14,2026-08-18 14:00:00,38.02,index,valid,synthetic_core,152,209,206,67.59
CORE-CORE_LATENCY_HOURLY-05-15,LOC006,KHA,KV2,active,2026-08-18-15,2026-08-18 15:00:00,59.67,index,valid,synthetic_core,231,455,448,30.54
CORE-CORE_LATENCY_HOURLY-05-16,LOC006,KHA,KV2,active,2026-08-18-16,2026-08-18 16:00:00,50.4,index,valid,synthetic_core,217,292,287,44.23
CORE-CORE_LATENCY_HOURLY-05-17,LOC006,KHA,KV2,active,2026-08-18-17,2026-08-18 17:00:00,33.03,index,valid,synthetic_core,290,318,307,38.51
CORE-CORE_LATENCY_HOURLY-05-18,LOC006,KHA,KV2,active,2026-08-18-18,2026-08-18 18:00:00,51.04,index,valid,synthetic_core,129,263,256,20.19
CORE-CORE_LATENCY_HOURLY-05-19,LOC006,KHA,KV2,active,2026-08-18-19,2026-08-18 19:00:00,30.06,index,valid,synthetic_core,118,578,575,38.61
CORE-CORE_LATENCY_HOURLY-05-20,LOC006,KHA,KV2,active,2026-08-18-20,2026-08-18 20:00:00,30.86,index,valid,synthetic_core,109,416,407,54.87
CORE-CORE_LATENCY_HOURLY-05-21,LOC006,KHA,KV2,active,2026-08-18-21,2026-08-18 21:00:00,53.69,index,valid,synthetic_core,264,335,333,51.11
CORE-CORE_LATENCY_HOURLY-05-22,LOC006,KHA,KV2,active,2026-08-18-22,2026-08-18 22:00:00,35.74,index,valid,synthetic_core,118,337,328,27.99
CORE-CORE_LATENCY_HOURLY-05-23,LOC006,KHA,KV2,active,2026-08-18-23,2026-08-18 23:00:00,54.75,index,valid,synthetic_core,128,277,270,42.71
CORE-CORE_LATENCY_HOURLY-05-24,LOC006,KHA,KV2,active,2026-08-19-00,2026-08-19 00:00:00,60.02,index,valid,synthetic_core,149,534,529,55.8
CORE-CORE_LATENCY_HOURLY-05-25,LOC006,KHA,KV2,active,2026-08-19-01,2026-08-19 01:00:00,45.93,index,valid,synthetic_core,276,554,542,63.6
CORE-CORE_LATENCY_HOURLY-05-26,LOC006,KHA,KV2,active,2026-08-19-02,2026-08-19 02:00:00,63.17,index,valid,synthetic_core,241,369,366,37.22
CORE-CORE_LATENCY_HOURLY-05-27,LOC006,KHA,KV2,active,2026-08-19-03,2026-08-19 03:00:00,16.45,index,valid,synthetic_core,110,500,496,67.18
CORE-CORE_LATENCY_HOURLY-05-28,LOC006,KHA,KV2,active,2026-08-19-04,2026-08-19 04:00:00,51.93,index,valid,synthetic_core,263,539,535,45.45
CORE-CORE_LATENCY_HOURLY-05-29,LOC006,KHA,KV2,active,2026-08-19-05,2026-08-19 05:00:00,27.0,index,valid,synthetic_core,219,317,309,22.08
CORE-CORE_LATENCY_HOURLY-05-30,LOC006,KHA,KV2,active,2026-08-19-06,2026-08-19 06:00:00,35.55,index,valid,synthetic_core,285,280,278,59.57
CORE-CORE_LATENCY_HOURLY-05-31,LOC006,KHA,KV2,active,2026-08-19-07,2026-08-19 07:00:00,68.87,index,valid,synthetic_core,119,371,365,41.85
CORE-CORE_LATENCY_HOURLY-05-32,LOC006,KHA,KV2,active,2026-08-19-08,2026-08-19 08:00:00,83.8,index,valid,synthetic_core,170,355,343,45.0
CORE-CORE_LATENCY_HOURLY-05-33,LOC006,KHA,KV2,active,2026-08-19-09,2026-08-19 09:00:00,74.26,index,valid,synthetic_core,259,338,334,35.39
CORE-CORE_LATENCY_HOURLY-05-34,LOC006,KHA,KV2,active,2026-08-19-10,2026-08-19 10:00:00,81.2,index,valid,synthetic_core,115,287,284,38.54
CORE-CORE_LATENCY_HOURLY-05-35,LOC006,KHA,KV2,active,2026-08-19-11,2026-08-19 11:00:00,68.83,index,valid,synthetic_core,267,430,424,48.78
CORE-CORE_LATENCY_HOURLY-05-36,LOC006,KHA,KV2,active,2026-08-19-12,2026-08-19 12:00:00,67.84,index,valid,synthetic_core,294,387,383,35.54
CORE-CORE_LATENCY_HOURLY-05-37,LOC006,KHA,KV2,active,2026-08-19-13,2026-08-19 13:00:00,30.2,index,valid,synthetic_core,236,388,380,20.7
CORE-CORE_LATENCY_HOURLY-05-38,LOC006,KHA,KV2,active,2026-08-19-14,2026-08-19 14:00:00,27.44,index,valid,synthetic_core,295,279,277,28.57
CORE-CORE_LATENCY_HOURLY-05-39,LOC006,KHA,KV2,active,2026-08-19-15,2026-08-19 15:00:00,28.7,index,valid,synthetic_core,169,382,377,61.33
CORE-CORE_LATENCY_HOURLY-05-40,LOC006,KHA,KV2,active,2026-08-19-16,2026-08-19 16:00:00,36.43,index,valid,synthetic_core,167,255,244,25.69
CORE-CORE_LATENCY_HOURLY-05-41,LOC006,KHA,KV2,active,2026-08-19-17,2026-08-19 17:00:00,55.13,index,valid,synthetic_core,134,330,329,37.06
CORE-CORE_LATENCY_HOURLY-05-42,LOC006,KHA,KV2,active,2026-08-19-18,2026-08-19 18:00:00,46.01,index,valid,synthetic_core,232,531,524,48.67
CORE-CORE_LATENCY_HOURLY-05-43,LOC006,KHA,KV2,active,2026-08-19-19,2026-08-19 19:00:00,30.37,index,valid,synthetic_core,102,280,276,33.04
CORE-CORE_LATENCY_HOURLY-05-44,LOC006,KHA,KV2,active,2026-08-19-20,2026-08-19 20:00:00,54.73,index,valid,synthetic_core,159,511,500,45.14
CORE-CORE_LATENCY_HOURLY-05-45,LOC006,KHA,KV2,active,2026-08-19-21,2026-08-19 21:00:00,49.03,index,valid,synthetic_core,237,217,210,29.23
CORE-CORE_LATENCY_HOURLY-05-46,LOC006,KHA,KV2,active,2026-08-19-22,2026-08-19 22:00:00,55.94,index,valid,synthetic_core,110,205,199,57.98
CORE-CORE_LATENCY_HOURLY-05-47,LOC006,KHA,KV2,active,2026-08-19-23,2026-08-19 23:00:00,17.25,index,valid,synthetic_core,279,478,475,22.2
CORE-CORE_LATENCY_HOURLY-05-48,LOC006,KHA,KV2,active,2026-08-20-00,2026-08-20 00:00:00,19.07,index,valid,synthetic_core,280,222,212,24.68
CORE-CORE_LATENCY_HOURLY-05-49,LOC006,KHA,KV2,active,2026-08-20-01,2026-08-20 01:00:00,35.08,index,valid,synthetic_core,212,466,460,69.87
CORE-CORE_LATENCY_HOURLY-05-50,LOC006,KHA,KV2,active,2026-08-20-02,2026-08-20 02:00:00,77.28,index,valid,synthetic_core,254,352,345,51.99
CORE-CORE_LATENCY_HOURLY-05-51,LOC006,KHA,KV2,active,2026-08-20-03,2026-08-20 03:00:00,44.46,index,valid,synthetic_core,158,489,480,46.74
CORE-CORE_LATENCY_HOURLY-05-52,LOC006,KHA,KV2,active,2026-08-20-04,2026-08-20 04:00:00,22.92,index,valid,synthetic_core,283,388,383,65.59
CORE-CORE_LATENCY_HOURLY-05-53,LOC006,KHA,KV2,active,2026-08-20-05,2026-08-20 05:00:00,83.48,index,valid,synthetic_core,193,431,419,24.91
CORE-CORE_LATENCY_HOURLY-05-54,LOC006,KHA,KV2,active,2026-08-20-06,2026-08-20 06:00:00,81.06,index,valid,synthetic_core,256,245,243,41.87
CORE-CORE_LATENCY_HOURLY-05-55,LOC006,KHA,KV2,active,2026-08-20-07,2026-08-20 07:00:00,24.05,index,valid,synthetic_core,228,465,457,24.75
CORE-CORE_LATENCY_HOURLY-05-56,LOC006,KHA,KV2,active,2026-08-20-08,2026-08-20 08:00:00,72.28,index,valid,synthetic_core,176,588,578,28.83
CORE-CORE_LATENCY_HOURLY-05-57,LOC006,KHA,KV2,active,2026-08-20-09,2026-08-20 09:00:00,35.3,index,valid,synthetic_core,153,357,352,25.69
CORE-CORE_LATENCY_HOURLY-05-58,LOC006,KHA,KV2,active,2026-08-20-10,2026-08-20 10:00:00,19.05,index,valid,synthetic_core,128,416,410,63.52
CORE-CORE_LATENCY_HOURLY-05-59,LOC006,KHA,KV2,active,2026-08-20-11,2026-08-20 11:00:00,60.83,index,valid,synthetic_core,202,600,595,20.56
CORE-CORE_LATENCY_HOURLY-05-60,LOC006,KHA,KV2,active,2026-08-20-12,2026-08-20 12:00:00,59.13,index,valid,synthetic_core,240,252,246,63.92
CORE-CORE_LATENCY_HOURLY-05-61,LOC006,KHA,KV2,active,2026-08-20-13,2026-08-20 13:00:00,81.65,index,valid,synthetic_core,199,250,241,32.13
CORE-CORE_LATENCY_HOURLY-05-62,LOC006,KHA,KV2,active,2026-08-20-14,2026-08-20 14:00:00,70.73,index,valid,synthetic_core,165,513,504,30.65
CORE-CORE_LATENCY_HOURLY-05-63,LOC006,KHA,KV2,active,2026-08-20-15,2026-08-20 15:00:00,64.07,index,valid,synthetic_core,123,228,222,38.5
CORE-CORE_LATENCY_HOURLY-05-64,LOC006,KHA,KV2,active,2026-08-20-16,2026-08-20 16:00:00,64.12,index,valid,synthetic_core,132,466,456,68.97
CORE-CORE_LATENCY_HOURLY-05-65,LOC006,KHA,KV2,active,2026-08-20-17,2026-08-20 17:00:00,29.79,index,valid,synthetic_core,225,210,201,61.3
CORE-CORE_LATENCY_HOURLY-05-66,LOC006,KHA,KV2,active,2026-08-20-18,2026-08-20 18:00:00,84.32,index,valid,synthetic_core,268,235,231,63.4
CORE-CORE_LATENCY_HOURLY-05-67,LOC006,KHA,KV2,active,2026-08-20-19,2026-08-20 19:00:00,34.43,index,valid,synthetic_core,273,522,512,53.53
CORE-CORE_LATENCY_HOURLY-05-68,LOC006,KHA,KV2,active,2026-08-20-20,2026-08-20 20:00:00,69.98,index,valid,synthetic_core,207,596,588,44.3
CORE-CORE_LATENCY_HOURLY-05-69,LOC006,KHA,KV2,active,2026-08-20-21,2026-08-20 21:00:00,21.19,index,valid,synthetic_core,150,459,457,59.2
CORE-CORE_LATENCY_HOURLY-05-70,LOC006,KHA,KV2,active,2026-08-20-22,2026-08-20 22:00:00,80.25,index,valid,synthetic_core,119,515,512,36.85
CORE-CORE_LATENCY_HOURLY-05-71,LOC006,KHA,KV2,active,2026-08-20-23,2026-08-20 23:00:00,55.04,index,valid,synthetic_core,156,508,497,38.51
