core_memory_hourly_id,location_id,province_code,area_code,status,date_hour,observed_at,metric_value,metric_unit,quality_flag,source_system,session_count,request_count,success_count,cpu_pct
CORE-CORE_MEMORY_HOURLY-04-31,LOC005,HCM,KV3,active,2026-08-19-07,2026-08-19 07:00:00,76.85,index,valid,synthetic_core,102,394,383,69.44
CORE-CORE_MEMORY_HOURLY-04-32,LOC005,HCM,KV3,active,2026-08-19-08,2026-08-19 08:00:00,24.54,index,valid,synthetic_core,280,586,583,21.54
CORE-CORE_MEMORY_HOURLY-04-33,LOC005,HCM,KV3,active,2026-08-19-09,2026-08-19 09:00:00,30.62,index,valid,synthetic_core,263,526,520,29.28
CORE-CORE_MEMORY_HOURLY-04-34,LOC005,HCM,KV3,active,2026-08-19-10,2026-08-19 10:00:00,58.61,index,valid,synthetic_core,200,512,503,55.95
CORE-CORE_MEMORY_HOURLY-04-35,LOC005,HCM,KV3,active,2026-08-19-11,2026-08-19 11:00:00,39.05,index,valid,synthetic_core,159,596,588,22.57
CORE-CORE_MEMORY_HOURLY-04-36,LOC005,HCM,KV3,active,2026-08-19-12,2026-08-19 12:00:00,45.04,index,valid,synthetic_core,273,520,510,60.01
CORE-CORE_MEMORY_HOURLY-04-37,LOC005,HCM,KV3,active,2026-08-19-13,2026-08-19 13:00:00,44.93,index,valid,synthetic_core,266,346,342,34.42
CORE-CORE_MEMORY_HOURLY-04-38,LOC005,HCM,KV3,active,2026-08-19-14,2026-08-19 14:00:00,27.6,index,valid,synthetic_core,269,492,483,38.77
CORE-CORE_MEMORY_HOURLY-04-39,LOC005,HCM,KV3,active,2026-08-19-15,2026-08-19 15:00:00,26.35,index,valid,synthetic_core,178,585,573,25.87
CORE-CORE_MEMORY_HOURLY-04-40,LOC005,HCM,KV3,active,2026-08-19-16,2026-08-19 16:00:00,70.35,index,valid,synthetic_core,140,378,376,21.55
CORE-CORE_MEMORY_HOURLY-04-41,LOC005,HCM,KV3,active,2026-08-19-17,2026-08-19 17:00:00,51.94,index,valid,synthetic_core,167,422,410,27.99
CORE-CORE_MEMORY_HOURLY-04-42,LOC005,HCM,KV3,active,2026-08-19-18,2026-08-19 18:00:00,20.13,index,valid,synthetic_core,145,312,307,49.08
CORE-CORE_MEMORY_HOURLY-04-43,LOC005,HCM,KV3,active,2026-08-19-19,2026-08-19 19:00:00,41.06,index,valid,synthetic_core,118,541,532,52.61
CORE-CORE_MEMORY_HOURLY-04-44,LOC005,HCM,KV3,active,2026-08-19-20,2026-08-19 20:00:00,53.24,index,valid,synthetic_core,156,229,224,51.11
CORE-CORE_MEMORY_HOURLY-04-45,LOC005,HCM,KV3,active,2026-08-19-21,2026-08-19 21:00:00,38.51,index,valid,synthetic_core,229,533,522,56.66
CORE-CORE_MEMORY_HOURLY-04-46,LOC005,HCM,KV3,active,2026-08-19-22,2026-08-19 22:00:00,25.44,index,valid,synthetic_core,155,550,541,50.05
CORE-CORE_MEMORY_HOURLY-04-47,LOC005,HCM,KV3,active,2026-08-19-23,2026-08-19 23:00:00,84.62,index,valid,synthetic_core,270,289,286,46.22
CORE-CORE_MEMORY_HOURLY-04-48,LOC005,HCM,KV3,active,2026-08-20-00,2026-08-20 00:00:00,70.52,index,valid,synthetic_core,274,379,367,40.46
CORE-CORE_MEMORY_HOURLY-04-49,LOC005,HCM,KV3,active,2026-08-20-01,2026-08-20 01:00:00,77.85,index,valid,synthetic_core,126,566,565,49.51
CORE-CORE_MEMORY_HOURLY-04-50,LOC005,HCM,KV3,active,2026-08-20-02,2026-08-20 02:00:00,39.27,index,valid,synthetic_core,299,584,581,35.59
CORE-CORE_MEMORY_HOURLY-04-51,LOC005,HCM,KV3,active,2026-08-20-03,2026-08-20 03:00:00,81.9,index,valid,synthetic_core,110,352,346,33.16
CORE-CORE_MEMORY_HOURLY-04-52,LOC005,HCM,KV3,active,2026-08-20-04,2026-08-20 04:00:00,68.71,index,valid,synthetic_core,220,566,560,55.71
CORE-CORE_MEMORY_HOURLY-04-53,LOC005,HCM,KV3,active,2026-08-20-05,2026-08-20 05:00:00,78.6,index,valid,synthetic_core,248,354,351,60.44
CORE-CORE_MEMORY_HOURLY-04-54,LOC005,HCM,KV3,active,2026-08-20-06,2026-08-20 06:00:00,16.89,index,valid,synthetic_core,288,360,351,20.11
CORE-CORE_MEMORY_HOURLY-04-55,LOC005,HCM,KV3,active,2026-08-20-07,2026-08-20 07:00:00,55.2,index,valid,synthetic_core,245,562,561,67.55
CORE-CORE_MEMORY_HOURLY-04-56,LOC005,HCM,KV3,active,2026-08-20-08,2026-08-20 08:00:00,52.33,index,valid,synthetic_core,247,360,350,53.13
CORE-CORE_MEMORY_HOURLY-04-57,LOC005,HCM,KV3,active,2026-08-20-09,2026-08-20 09:00:00,67.9,index,valid,synthetic_core,155,332,330,41.35
CORE-CORE_MEMORY_HOURLY-04-58,LOC005,HCM,KV3,active,2026-08-20-10,2026-08-20 10:00:00,60.63,index,valid,synthetic_core,290,303,302,59.21
CORE-CORE_MEMORY_HOURLY-04-59,LOC005,HCM,KV3,active,2026-08-20-11,2026-08-20 11:00:00,59.59,index,valid,synthetic_core,264,565,564,46.93
CORE-CORE_MEMORY_HOURLY-04-60,LOC005,HCM,KV3,active,2026-08-20-12,2026-08-20 12:00:00,68.16,index,valid,synthetic_core,227,252,245,48.68
CORE-CORE_MEMORY_HOURLY-04-61,LOC005,HCM,KV3,active,2026-08-20-13,2026-08-20 13:00:00,25.17,index,valid,synthetic_core,133,485,480,66.6
CORE-CORE_MEMORY_HOURLY-04-62,LOC005,HCM,KV3,active,2026-08-20-14,2026-08-20 14:00:00,31.72,index,valid,synthetic_core,240,531,519,53.1
CORE-CORE_MEMORY_HOURLY-04-63,LOC005,HCM,KV3,active,2026-08-20-15,2026-08-20 15:00:00,74.06,index,valid,synthetic_core,250,568,566,57.73
CORE-CORE_MEMORY_HOURLY-04-64,LOC005,HCM,KV3,active,2026-08-20-16,2026-08-20 16:00:00,81.31,index,valid,synthetic_core,153,519,507,58.18
CORE-CORE_MEMORY_HOURLY-04-65,LOC005,HCM,KV3,active,2026-08-20-17,2026-08-20 17:00:00,25.44,index,valid,synthetic_core,103,224,216,26.64
CORE-CORE_MEMORY_HOURLY-04-66,LOC005,HCM,KV3,active,2026-08-20-18,2026-08-20 18:00:00,57.38,index,valid,synthetic_core,242,477,474,45.11
CORE-CORE_MEMORY_HOURLY-04-67,LOC005,HCM,KV3,active,2026-08-20-19,2026-08-20 19:00:00,81.73,index,valid,synthetic_core,131,548,546,32.49
CORE-CORE_MEMORY_HOURLY-04-68,LOC005,HCM,KV3,active,2026-08-20-20,2026-08-20 20:00:00,29.79,index,valid,synthetic_core,153,490,479,36.13
CORE-CORE_MEMORY_HOURLY-04-69,LOC005,HCM,KV3,active,2026-08-20-21,2026-08-20 21:00:00,25.83,index,valid,synthetic_core,222,578,574,65.71
CORE-CORE_MEMORY_HOURLY-04-70,LOC005,HCM,KV3,active,2026-08-20-22,2026-08-20 22:00:00,30.16,index,valid,synthetic_core,250,218,211,21.16
CORE-CORE_MEMORY_HOURLY-04-71,LOC005,HCM,KV3,active,2026-08-20-23,2026-08-20 23:00:00,20.24,index,valid,synthetic_core,198,466,461,69.07
CORE-CORE_MEMORY_HOURLY-05-00,LOC006,KHA,KV2,active,2026-08-18-00,2026-08-18 00:00:00,84.59,index,valid,synthetic_core,179,223,217,54.33
CORE-CORE_MEMORY_HOURLY-05-01,LOC006,KHA,KV2,active,2026-08-18-01,2026-08-18 01:00:00,64.34,index,valid,synthetic_core,125,449,443,32.32
CORE-CORE_MEMORY_HOURLY-05-02,LOC006,KHA,KV2,active,2026-08-18-02,2026-08-18 02:00:00,53.54,index,valid,synthetic_core,243,379,374,66.43
CORE-CORE_MEMORY_HOURLY-05-03,LOC006,KHA,KV2,active,2026-08-18-03,2026-08-18 03:00:00,47.78,index,valid,synthetic_core,156,205,202,25.31
CORE-CORE_MEMORY_HOURLY-05-04,LOC006,KHA,KV2,active,2026-08-18-04,2026-08-18 04:00:00,17.92,index,valid,synthetic_core,216,508,502,48.43
CORE-CORE_MEMORY_HOURLY-05-05,LOC006,KHA,KV2,active,2026-08-18-05,2026-08-18 05:00:00,51.23,index,valid,synthetic_core,157,473,463,44.44
CORE-CORE_MEMORY_HOURLY-05-06,LOC006,KHA,KV2,active,2026-08-18-06,2026-08-18 06:00:00,17.14,index,valid,synthetic_core,107,357,356,65.25
CORE-CORE_MEMORY_HOURLY-05-07,LOC006,KHA,KV2,active,2026-08-18-07,2026-08-18 07:00:00,74.36,index,valid,synthetic_core,290,521,518,33.51
CORE-CORE_MEMORY_HOURLY-05-08,LOC006,KHA,KV2,active,2026-08-18-08,2026-08-18 08:00:00,31.45,index,valid,synthetic_core,186,252,240,50.62
CORE-CORE_MEMORY_HOURLY-05-09,LOC006,KHA,KV2,active,2026-08-18-09,2026-08-18 09:00:00,48.97,index,valid,synthetic_core,238,395,384,20.59
CORE-CORE_MEMORY_HOURLY-05-10,LOC006,KHA,KV2,active,2026-08-18-10,2026-08-18 10:00:00,76.11,index,valid,synthetic_core,128,565,561,38.82
CORE-CORE_MEMORY_HOURLY-05-11,LOC006,KHA,KV2,active,2026-08-18-11,2026-08-18 11:00:00,58.88,index,valid,synthetic_core,104,435,428,22.38
CORE-CORE_MEMORY_HOURLY-05-12,LOC006,KHA,KV2,active,2026-08-18-12,2026-08-18 12:00:00,35.41,index,valid,synthetic_core,208,404,392,45.95
CORE-CORE_MEMORY_HOURLY-05-13,LOC006,KHA,KV2,active,2026-08-18-13,2026-08-18 13:00:00,21.81,index,valid,synthetic_core,116,334,332,41.76
CORE-CORE_MEMORY_HOURLY-05-14,LOC006,KHA,KV2,active,2026-08-18-14,2026-08-18 14:00:00,22.56,index,valid,synthetic_core,294,324,319,55.24
CORE-CORE_MEMORY_HOURLY-05-15,LOC006,KHA,KV2,active,2026-08-18-15,2026-08-18 15:00:00,81.17,index,valid,synthetic_core,163,305,296,67.03
CORE-CORE_MEMORY_HOURLY-05-16,LOC006,KHA,KV2,active,2026-08-18-16,2026-08-18 16:00:00,50.4,index,valid,synthetic_core,192,206,200,62.83
CORE-CORE_MEMORY_HOURLY-05-17,LOC006,KHA,KV2,active,2026-08-18-17,2026-08-18 17:00:00,39.11,index,valid,synthetic_core,241,303,302,51.32
CORE-CORE_MEMORY_HOURLY-05-18,LOC006,KHA,KV2,active,2026-08-18-18,2026-08-18 18:00:00,22.87,index,valid,synthetic_core,194,259,256,25.11
CORE-CORE_MEMORY_HOURLY-05-19,LOC006,KHA,KV2,active,2026-08-18-19,2026-08-18 19:00:00,18.29,index,valid,synthetic_core,157,456,451,20.91
CORE-CORE_MEMORY_HOURLY-05-20,LOC006,KHA,KV2,active,2026-08-18-20,2026-08-18 20:00:00,65.02,index,valid,synthetic_core,275,384,380,59.55
CORE-CORE_MEMORY_HOURLY-05-21,LOC006,KHA,KV2,active,2026-08-18-21,2026-08-18 21:00:00,69.05,index,valid,synthetic_core,218,240,235,33.99
CORE-CORE_MEMORY_HOURLY-05-22,LOC006,KHA,KV2,active,2026-08-18-22,2026-08-18 22:00:00,76.1,index,valid,synthetic_core,289,223,217,62.93
CORE-CORE_MEMORY_HOURLY-05-23,LOC006,KHA,KV2,active,2026-08-18-23,2026-08-18 23:00:00,40.52,index,valid,synthetic_core,282,204,193,36.34
CORE-CORE_MEMORY_HOURLY-05-24,LOC006,KHA,KV2,active,2026-08-19-00,2026-08-19 00:00:00,21.87,index,valid,synthetic_core,271,285,284,21.81
CORE-CORE_MEMORY_HOURLY-05-25,LOC006,KHA,KV2,active,2026-08-19-01,2026-08-19 01:00:00,26.72,index,valid,synthetic_core,124,488,483,20.95
CORE-CORE_MEMORY_HOURLY-05-26,LOC006,KHA,KV2,active,2026-08-19-02,2026-08-19 02:00:00,69.33,index,valid,synthetic_core,175,399,396,38.49
CORE-CORE_MEMORY_HOURLY-05-27,LOC006,KHA,KV2,active,2026-08-19-03,2026-08-19 03:00:00,76.54,index,valid,synthetic_core,107,312,304,59.24
CORE-CORE_MEMORY_HOURLY-05-28,LOC006,KHA,KV2,active,2026-08-19-04,2026-08-19 04:00:00,28.48,index,valid,synthetic_core,181,457,450,48.33
CORE-CORE_MEMORY_HOURLY-05-29,LOC006,KHA,KV2,active,2026-08-19-05,2026-08-19 05:00:00,52.27,index,valid,synthetic_core,170,423,422,66.19
CORE-CORE_MEMORY_HOURLY-05-30,LOC006,KHA,KV2,active,2026-08-19-06,2026-08-19 06:00:00,67.52,index,valid,synthetic_core,109,357,349,27.03
CORE-CORE_MEMORY_HOURLY-05-31,LOC006,KHA,KV2,active,2026-08-19-07,2026-08-19 07:00:00,53.38,index,valid,synthetic_core,107,432,428,49.41
CORE-CORE_MEMORY_HOURLY-05-32,LOC006,KHA,KV2,active,2026-08-19-08,2026-08-19 08:00:00,46.87,index,valid,synthetic_core,205,382,379,60.34
CORE-CORE_MEMORY_HOURLY-05-33,LOC006,KHA,KV2,active,2026-08-19-09,2026-08-19 09:00:00,61.49,index,valid,synthetic_core,264,479,467,25.25
CORE-CORE_MEMORY_HOURLY-05-34,LOC006,KHA,KV2,active,2026-08-19-10,2026-08-19 10:00:00,35.24,index,valid,synthetic_core,104,494,482,30.93
CORE-CORE_MEMORY_HOURLY-05-35,LOC006,KHA,KV2,active,2026-08-19-11,2026-08-19 11:00:00,63.05,index,valid,synthetic_core,166,239,230,48.81
CORE-CORE_MEMORY_HOURLY-05-36,LOC006,KHA,KV2,active,2026-08-19-12,2026-08-19 12:00:00,62.46,index,valid,synthetic_core,154,393,384,45.68
CORE-CORE_MEMORY_HOURLY-05-37,LOC006,KHA,KV2,active,2026-08-19-13,2026-08-19 13:00:00,72.22,index,valid,synthetic_core,247,589,584,56.87
CORE-CORE_MEMORY_HOURLY-05-38,LOC006,KHA,KV2,active,2026-08-19-14,2026-08-19 14:00:00,46.63,index,valid,synthetic_core,161,535,529,39.2
CORE-CORE_MEMORY_HOURLY-05-39,LOC006,KHA,KV2,active,2026-08-19-15,2026-08-19 15:00:00,16.65,index,valid,synthetic_core,108,450,444,40.59
CORE-CORE_MEMORY_HOURLY-05-40,LOC006,KHA,KV2,active,2026-08-19-16,2026-08-19 16:00:00,43.62,index,valid,synthetic_core,212,254,252,21.33
CORE-CORE_MEMORY_HOURLY-05-41,LOC006,KHA,KV2,active,2026-08-19-17,2026-08-19 17:00:00,45.88,index,valid,synthetic_core,145,483,482,50.58
CORE-CORE_MEMORY_HOURLY-05-42,LOC006,KHA,KV2,active,2026-08-19-18,2026-08-19 18:00:00,50.79,index,valid,synthetic_core,232,516,507,31.65
CORE-CORE_MEMORY_HOURLY-05-43,LOC006,KHA,KV2,active,2026-08-19-19,2026-08-19 19:00:00,16.6,index,valid,synthetic_core,129,267,258,61.95
CORE-CORE_MEMORY_HOURLY-05-44,LOC006,KHA,KV2,active,2026-08-19-20,2026-08-19 20:00:00,16.47,index,valid,synthetic_core,166,396,392,42.56
CORE-CORE_MEMORY_HOURLY-05-45,LOC006,KHA,KV2,active,2026-08-19-21,2026-08-19 21:00:00,32.93,index,valid,synthetic_core,137,347,344,45.7
CORE-CORE_MEMORY_HOURLY-05-46,LOC006,KHA,KV2,active,2026-08-19-22,2026-08-19 22:00:00,65.1,index,valid,synthetic_core,114,524,517,67.16
CORE-CORE_MEMORY_HOURLY-05-47,LOC006,KHA,KV2,active,2026-08-19-23,2026-08-19 23:00:00,84.24,index,valid,synthetic_core,162,460,458,39.18
CORE-CORE_MEMORY_HOURLY-05-48,LOC006,KHA,KV2,active,2026-08-20-00,2026-08-20 00:00:00,69.25,index,valid,synthetic_core,226,483,472,30.55
CORE-CORE_MEMORY_HOURLY-05-49,LOC006,KHA,KV2,active,2026-08-20-01,2026-08-20 01:00:00,58.63,index,valid,synthetic_core,175,283,282,46.03
CORE-CORE_MEMORY_HOURLY-05-50,LOC006,KHA,KV2,active,2026-08-20-02,2026-08-20 02:00:00,26.11,index,valid,synthetic_core,255,201,198,64.6
CORE-CORE_MEMORY_HOURLY-05-51,LOC006,KHA,KV2,active,2026-08-20-03,2026-08-20 03:00:00,66.05,index,valid,synthetic_core,293,243,242,53.29
CORE-CORE_MEMORY_HOURLY-05-52,LOC006,KHA,KV2,active,2026-08-20-04,2026-08-20 04:00:00,24.17,index,valid,synthetic_core,159,259,249,26.62
CORE-CORE_MEMORY_HOURLY-05-53,LOC006,KHA,KV2,active,2026-08-20-05,2026-08-20 05:00:00,79.81,index,valid,synthetic_core,290,257,252,51.63
CORE-CORE_MEMORY_HOURLY-05-54,LOC006,KHA,KV2,active,2026-08-20-06,2026-08-20 06:00:00,60.24,index,valid,synthetic_core,132,400,396,27.2
CORE-CORE_MEMORY_HOURLY-05-55,LOC006,KHA,KV2,active,2026-08-20-07,2026-08-20 07:00:00,45.86,index,valid,synthetic_core,221,519,516,42.2
CORE-CORE_MEMORY_HOURLY-05-56,LOC006,KHA,KV2,active,2026-08-20-08,2026-08-20 08:00:00,28.79,index,valid,synthetic_core,219,208,196,23.31
CORE-CORE_MEMORY_HOURLY-05-57,LOC006,KHA,KV2,active,2026-08-20-09,2026-08-20 09:00:00,25.79,index,valid,synthetic_core,126,435,431,28.33
CORE-CORE_MEMORY_HOURLY-05-58,LOC006,KHA,KV2,active,2026-08-20-10,2026-08-20 10:00:00,28.49,index,valid,synthetic_core,111,361,359,47.4
CORE-CORE_MEMORY_HOURLY-05-59,LOC006,KHA,KV2,active,2026-08-20-11,2026-08-20 11:00:00,44.44,index,valid,synthetic_core,205,389,385,35.42
CORE-CORE_MEMORY_HOURLY-05-60,LOC006,KHA,KV2,active,2026-08-20-12,2026-08-20 12:00:00,52.26,index,valid,synthetic_core,246,528,526,53.15
CORE-CORE_MEMORY_HOURLY-05-61,LOC006,KHA,KV2,active,2026-08-20-13,2026-08-20 13:00:00,18.93,index,valid,synthetic_core,126,458,446,22.39
CORE-CORE_MEMORY_HOURLY-05-62,LOC006,KHA,KV2,active,2026-08-20-14,2026-08-20 14:00:00,63.47,index,valid,synthetic_core,173,372,366,48.96
CORE-CORE_MEMORY_HOURLY-05-63,LOC006,KHA,KV2,active,2026-08-20-15,2026-08-20 15:00:00,29.73,index,valid,synthetic_core,147,344,338,39.41
CORE-CORE_MEMORY_HOURLY-05-64,LOC006,KHA,KV2,active,2026-08-20-16,2026-08-20 16:00:00,67.79,index,valid,synthetic_core,182,491,482,20.48
CORE-CORE_MEMORY_HOURLY-05-65,LOC006,KHA,KV2,active,2026-08-20-17,2026-08-20 17:00:00,30.31,index,valid,synthetic_core,270,417,413,43.34
CORE-CORE_MEMORY_HOURLY-05-66,LOC006,KHA,KV2,active,2026-08-20-18,2026-08-20 18:00:00,57.83,index,valid,synthetic_core,126,286,274,49.49
CORE-CORE_MEMORY_HOURLY-05-67,LOC006,KHA,KV2,active,2026-08-20-19,2026-08-20 19:00:00,56.11,index,valid,synthetic_core,207,365,355,31.02
CORE-CORE_MEMORY_HOURLY-05-68,LOC006,KHA,KV2,active,2026-08-20-20,2026-08-20 20:00:00,41.06,index,valid,synthetic_core,132,595,586,50.4
CORE-CORE_MEMORY_HOURLY-05-69,LOC006,KHA,KV2,active,2026-08-20-21,2026-08-20 21:00:00,64.53,index,valid,synthetic_core,203,342,336,55.33
CORE-CORE_MEMORY_HOURLY-05-70,LOC006,KHA,KV2,active,2026-08-20-22,2026-08-20 22:00:00,70.04,index,valid,synthetic_core,223,340,329,58.13
CORE-CORE_MEMORY_HOURLY-05-71,LOC006,KHA,KV2,active,2026-08-20-23,2026-08-20 23:00:00,56.67,index,valid,synthetic_core,180,427,417,37.61
