subscriber_attach_hourly_id,location_id,province_code,area_code,status,date_hour,observed_at,metric_value,metric_unit,quality_flag,source_system,session_count,request_count,success_count,cpu_pct
CORE-SUBSCRIBER_ATTACH_HOURLY-04-09,LOC005,HCM,KV3,active,2026-08-18-09,2026-08-18 09:00:00,83.07,index,valid,synthetic_core,298,473,465,43.73
CORE-SUBSCRIBER_ATTACH_HOURLY-04-10,LOC005,HCM,KV3,active,2026-08-18-10,2026-08-18 10:00:00,15.54,index,valid,synthetic_core,102,200,193,47.89
CORE-SUBSCRIBER_ATTACH_HOURLY-04-11,LOC005,HCM,KV3,active,2026-08-18-11,2026-08-18 11:00:00,74.88,index,valid,synthetic_core,236,487,482,63.79
CORE-SUBSCRIBER_ATTACH_HOURLY-04-12,LOC005,HCM,KV3,active,2026-08-18-12,2026-08-18 12:00:00,17.98,index,valid,synthetic_core,249,504,502,22.29
CORE-SUBSCRIBER_ATTACH_HOURLY-04-13,LOC005,HCM,KV3,active,2026-08-18-13,2026-08-18 13:00:00,60.34,index,valid,synthetic_core,116,344,335,48.53
CORE-SUBSCRIBER_ATTACH_HOURLY-04-14,LOC005,HCM,KV3,active,2026-08-18-14,2026-08-18 14:00:00,48.15,index,valid,synthetic_core,166,592,580,66.26
CORE-SUBSCRIBER_ATTACH_HOURLY-04-15,LOC005,HCM,KV3,active,2026-08-18-15,2026-08-18 15:00:00,34.86,index,valid,synthetic_core,281,501,490,52.81
CORE-SUBSCRIBER_ATTACH_HOURLY-04-16,LOC005,HCM,KV3,active,2026-08-18-16,2026-08-18 16:00:00,71.95,index,valid,synthetic_core,273,299,296,66.97
CORE-SUBSCRIBER_ATTACH_HOURLY-04-17,LOC005,HCM,KV3,active,2026-08-18-17,2026-08-18 17:00:00,28.11,index,valid,synthetic_core,224,493,490,23.69
CORE-SUBSCRIBER_ATTACH_HOURLY-04-18,LOC005,HCM,KV3,active,2026-08-18-18,2026-08-18 18:00:00,35.1,index,valid,synthetic_core,112,221,209,61.65
CORE-SUBSCRIBER_ATTACH_HOURLY-04-19,LOC005,HCM,KV3,active,2026-08-18-19,2026-08-18 19:00:00,43.7,index,valid,synthetic_core,107,249,239,34.33
CORE-SUBSCRIBER_ATTACH_HOURLY-04-20,LOC005,HCM,KV3,active,2026-08-18-20,2026-08-18 20:00:00,16.88,index,valid,synthetic_core,256,318,310,30.78
CORE-SUBSCRIBER_ATTACH_HOURLY-04-21,LOC005,HCM,KV3,active,2026-08-18-21,2026-08-18 21:00:00,31.98,index,valid,synthetic_core,157,240,230,21.35
CORE-SUBSCRIBER_ATTACH_HOURLY-04-22,LOC005,HCM,KV3,active,2026-08-18-22,2026-08-18 22:00:00,21.97,index,valid,synthetic_core,103,310,304,64.36
CORE-SUBSCRIBER_ATTACH_HOURLY-04-23,LOC005,HCM,KV3,active,2026-08-18-23,2026-08-18 23:00:00,43.75,index,valid,synthetic_core,216,413,405,68.63
CORE-SUBSCRIBER_ATTACH_HOURLY-04-24,LOC005,HCM,KV3,active,2026-08-19-00,2026-08-19 00:00:00,16.76,index,valid,synthetic_core,123,396,387,57.3
CORE-SUBSCRIBER_ATTACH_HOURLY-04-25,LOC005,HCM,KV3,active,2026-08-19-01,2026-08-19 01:00:00,40.19,index,valid,synthetic_core,225,235,229,41.36
CORE-SUBSCRIBER_ATTACH_HOURLY-04-26,LOC005,HCM,KV3,active,2026-08-19-02,2026-08-19 02:00:00,48.36,index,valid,synthetic_core,160,267,259,65.3
CORE-SUBSCRIBER_ATTACH_HOURLY-04-27,LOC005,HCM,KV3,active,2026-08-19-03,2026-08-19 03:00:00,81.85,index,valid,synthetic_core,270,453,449,37.04
CORE-SUBSCRIBER_ATTACH_HOURLY-04-28,LOC005,HCM,KV3,active,2026-08-19-04,2026-08-19 04:00:00,43.58,index,valid,synthetic_core,203,347,345,47.99
CORE-SUBSCRIBER_ATTACH_HOURLY-04-29,LOC005,HCM,KV3,active,2026-08-19-05,2026-08-19 05:00:00,71.67,index,valid,synthetic_core,274,436,431,42.39
CORE-SUBSCRIBER_ATTACH_HOURLY-04-30,LOC005,HCM,KV3,active,2026-08-19-06,2026-08-19 06:00:00,81.86,index,valid,synthetic_core,126,583,573,53.69
CORE-SUBSCRIBER_ATTACH_HOURLY-04-31,LOC005,HCM,KV3,active,2026-08-19-07,2026-08-19 07:00:00,69.08,index,valid,synthetic_core,226,409,402,38.78
CORE-SUBSCRIBER_ATTACH_HOURLY-04-32,LOC005,HCM,KV3,active,2026-08-19-08,2026-08-19 08:00:00,37.98,index,valid,synthetic_core,188,503,496,21.6
CORE-SUBSCRIBER_ATTACH_HOURLY-04-33,LOC005,HCM,KV3,active,2026-08-19-09,2026-08-19 09:00:00,16.7,index,valid,synthetic_core,174,217,210,57.71
CORE-SUBSCRIBER_ATTACH_HOURLY-04-34,LOC005,HCM,KV3,active,2026-08-19-10,2026-08-19 10:00:00,51.9,index,valid,synthetic_core,123,422,411,57.59
CORE-SUBSCRIBER_ATTACH_HOURLY-04-35,LOC005,HCM,KV3,active,2026-08-19-11,2026-08-19 11:00:00,76.62,index,valid,synthetic_core,138,598,586,68.31
CORE-SUBSCRIBER_ATTACH_HOURLY-04-36,LOC005,HCM,KV3,active,2026-08-19-12,2026-08-19 12:00:00,81.04,index,valid,synthetic_core,206,566,558,38.99
CORE-SUBSCRIBER_ATTACH_HOURLY-04-37,LOC005,HCM,KV3,active,2026-08-19-13,2026-08-19 13:00:00,34.72,index,valid,synthetic_core,209,551,545,49.2
CORE-SUBSCRIBER_ATTACH_HOURLY-04-38,LOC005,HCM,KV3,active,2026-08-19-14,2026-08-19 14:00:00,24.47,index,valid,synthetic_core,230,358,357,23.64
CORE-SUBSCRIBER_ATTACH_HOURLY-04-39,LOC005,HCM,KV3,active,2026-08-19-15,2026-08-19 15:00:00,43.06,index,valid,synthetic_core,264,247,240,60.76
CORE-SUBSCRIBER_ATTACH_HOURLY-04-40,LOC005,HCM,KV3,active,2026-08-19-16,2026-08-19 16:00:00,63.61,index,valid,synthetic_core,104,212,204,50.67
CORE-SUBSCRIBER_ATTACH_HOURLY-04-41,LOC005,HCM,KV3,active,2026-08-19-17,2026-08-19 17:00:00,61.0,index,valid,synthetic_core,188,593,591,69.32
CORE-SUBSCRIBER_ATTACH_HOURLY-04-42,LOC005,HCM,KV3,active,2026-08-19-18,2026-08-19 18:00:00,29.55,index,valid,synthetic_core,276,595,584,35.15
CORE-SUBSCRIBER_ATTACH_HOURLY-04-43,LOC005,HCM,KV3,active,2026-08-19-19,2026-08-19 19:00:00,26.83,index,valid,synthetic_core,106,488,484,61.13
CORE-SUBSCRIBER_ATTACH_HOURLY-04-44,LOC005,HCM,KV3,active,2026-08-19-20,2026-08-19 20:00:00,40.19,index,valid,synthetic_core,281,271,265,24.58
CORE-SUBSCRIBER_ATTACH_HOURLY-04-45,LOC005,HCM,KV3,active,2026-08-19-21,2026-08-19 21:00:00,21.94,index,valid,synthetic_core,136,407,406,55.38
CORE-SUBSCRIBER_ATTACH_HOURLY-04-46,LOC005,HCM,KV3,active,2026-08-19-22,2026-08-19 22:00:00,74.27,index,valid,synthetic_core,262,584,578,31.46
CORE-SUBSCRIBER_ATTACH_HOURLY-04-47,LOC005,HCM,KV3,active,2026-08-19-23,2026-08-19 23:00:00,62.13,index,valid,synthetic_core,136,356,348,25.16
CORE-SUBSCRIBER_ATTACH_HOURLY-04-48,LOC005,HCM,KV3,active,2026-08-20-00,2026-08-20 00:00:00,64.97,index,valid,synthetic_core,217,586,577,69.62
CORE-SUBSCRIBER_ATTACH_HOURLY-04-49,LOC005,HCM,KV3,active,2026-08-20-01,2026-08-20 01:00:00,63.9,index,valid,synthetic_core,208,278,267,60.48
CORE-SUBSCRIBER_ATTACH_HOURLY-04-50,LOC005,HCM,KV3,active,2026-08-20-02,2026-08-20 02:00:00,72.25,index,valid,synthetic_core,217,454,445,25.18
CORE-SUBSCRIBER_ATTACH_HOURLY-04-51,LOC005,HCM,KV3,active,2026-08-20-03,2026-08-20 03:00:00,59.66,index,valid,synthetic_core,286,503,492,29.91
CORE-SUBSCRIBER_ATTACH_HOURLY-04-52,LOC005,HCM,KV3,active,2026-08-20-04,2026-08-20 04:00:00,53.98,index,valid,synthetic_core,299,347,338,30.96
CORE-SUBSCRIBER_ATTACH_HOURLY-04-53,LOC005,HCM,KV3,active,2026-08-20-05,2026-08-20 05:00:00,59.16,index,valid,synthetic_core,259,505,497,25.63
CORE-SUBSCRIBER_ATTACH_HOURLY-04-54,LOC005,HCM,KV3,active,2026-08-20-06,2026-08-20 06:00:00,18.03,index,valid,synthetic_core,239,565,553,58.38
CORE-SUBSCRIBER_ATTACH_HOURLY-04-55,LOC005,HCM,KV3,active,2026-08-20-07,2026-08-20 07:00:00,19.3,index,valid,synthetic_core,247,223,214,57.12
CORE-SUBSCRIBER_ATTACH_HOURLY-04-56,LOC005,HCM,KV3,active,2026-08-20-08,2026-08-20 08:00:00,32.68,index,valid,synthetic_core,274,362,353,32.65
CORE-SUBSCRIBER_ATTACH_HOURLY-04-57,LOC005,HCM,KV3,active,2026-08-20-09,2026-08-20 09:00:00,77.93,index,valid,synthetic_core,113,432,421,38.44
CORE-SUBSCRIBER_ATTACH_HOURLY-04-58,LOC005,HCM,KV3,active,2026-08-20-10,2026-08-20 10:00:00,60.19,index,valid,synthetic_core,240,288,278,26.43
CORE-SUBSCRIBER_ATTACH_HOURLY-04-59,LOC005,HCM,KV3,active,2026-08-20-11,2026-08-20 11:00:00,42.69,index,valid,synthetic_core,266,525,518,37.13
CORE-SUBSCRIBER_ATTACH_HOURLY-04-60,LOC005,HCM,KV3,active,2026-08-20-12,2026-08-20 12:00:00,82.5,index,valid,synthetic_core,230,448,441,45.0
CORE-SUBSCRIBER_ATTACH_HOURLY-04-61,LOC005,HCM,KV3,active,2026-08-20-13,2026-08-20 13:00:00,40.82,index,valid,synthetic_core,160,449,443,47.91
CORE-SUBSCRIBER_ATTACH_HOURLY-04-62,LOC005,HCM,KV3,active,2026-08-20-14,2026-08-20 14:00:00,47.52,index,valid,synthetic_core,193,301,295,25.63
CORE-SUBSCRIBER_ATTACH_HOURLY-04-63,LOC005,HCM,KV3,active,2026-08-20-15,2026-08-20 15:00:00,26.91,index,valid,synthetic_core,160,518,509,30.02
CORE-SUBSCRIBER_ATTACH_HOURLY-04-64,LOC005,HCM,KV3,active,2026-08-20-16,2026-08-20 16:00:00,27.12,index,valid,synthetic_core,246,284,280,38.45
CORE-SUBSCRIBER_ATTACH_HOURLY-04-65,LOC005,HCM,KV3,active,2026-08-20-17,2026-08-20 17:00:00,61.1,index,valid,synthetic_core,179,461,453,23.31
CORE-SUBSCRIBER_ATTACH_HOURLY-04-66,LOC005,HCM,KV3,active,2026-08-20-18,2026-08-20 18:00:00,28.34,index,valid,synthetic_core,300,389,379,39.73
CORE-SUBSCRIBER_ATTACH_HOURLY-04-67,LOC005,HCM,KV3,active,2026-08-20-19,2026-08-20 19:00:00,69.75,index,valid,synthetic_core,172,401,394,58.95
CORE-SUBSCRIBER_ATTACH_HOURLY-04-68,LOC005,HCM,KV3,active,2026-08-20-20,2026-08-20 20:00:00,76.82,index,valid,synthetic_core,272,451,441,63.99
CORE-SUBSCRIBER_ATTACH_HOURLY-04-69,LOC005,HCM,KV3,active,2026-08-20-21,2026-08-20 21:00:00,35.91,index,valid,synthetic_core,192,273,267,25.29
CORE-SUBSCRIBER_ATTACH_HOURLY-04-70,LOC005,HCM,KV3,active,2026-08-20-22,2026-08-20 22:00:00,48.27,index,valid,synthetic_core,184,511,505,38.0
CORE-SUBSCRIBER_ATTACH_HOURLY-04-71,LOC005,HCM,KV3,active,2026-08-20-23,2026-08-20 23:00:00,27.25,index,valid,synthetic_core,153,524,517,65.96
CORE-SUBSCRIBER_ATTACH_HOURLY-05-00,LOC006,KHA,KV2,active,2026-08-18-00,2026-08-18 00:00:00,19.16,index,valid,synthetic_core,167,240,228,42.97
CORE-SUBSCRIBER_ATTACH_HOURLY-05-01,LOC006,KHA,KV2,active,2026-08-18-01,2026-08-18 01:00:00,48.98,index,valid,synthetic_core,259,308,305,36.2
CORE-SUBSCRIBER_ATTACH_HOURLY-05-02,LOC006,KHA,KV2,active,2026-08-18-02,2026-08-18 02:00:00,59.04,index,valid,synthetic_core,112,534,531,52.73
CORE-SUBSCRIBER_ATTACH_HOURLY-05-03,LOC006,KHA,KV2,active,2026-08-18-03,2026-08-18 03:00:00,58.36,index,valid,synthetic_core,278,254,247,60.18
CORE-SUBSCRIBER_ATTACH_HOURLY-05-04,LOC006,KHA,KV2,active,2026-08-18-04,2026-08-18 04:00:00,71.72,index,valid,synthetic_core,217,203,193,67.74
CORE-SUBSCRIBER_ATTACH_HOURLY-05-05,LOC006,KHA,KV2,active,2026-08-18-05,2026-08-18 05:00:00,19.14,index,valid,synthetic_core,115,347,345,36.42
CORE-SUBSCRIBER_ATTACH_HOURLY-05-06,LOC006,KHA,KV2,active,2026-08-18-06,2026-08-18 06:00:00,16.58,index,valid,synthetic_core,248,498,490,58.75
CORE-SUBSCRIBER_ATTACH_HOURLY-05-07,LOC006,KHA,KV2,active,2026-08-18-07,2026-08-18 07:00:00,74.13,index,valid,synthetic_core,191,437,428,35.27
CORE-SUBSCRIBER_ATTACH_HOURLY-05-08,LOC006,KHA,KV2,active,2026-08-18-08,2026-08-18 08:00:00,50.26,index,valid,synthetic_core,134,509,505,66.82
CORE-SUBSCRIBER_ATTACH_HOURLY-05-09,LOC006,KHA,KV2,active,2026-08-18-09,2026-08-18 09:00:00,42.18,index,valid,synthetic_core,142,548,544,37.32
CORE-SUBSCRIBER_ATTACH_HOURLY-05-10,LOC006,KHA,KV2,active,2026-08-18-10,2026-08-18 10:00:00,45.49,index,valid,synthetic_core,295,375,369,29.02
CORE-SUBSCRIBER_ATTACH_HOURLY-05-11,LOC006,KHA,KV2,active,2026-08-18-11,2026-08-18 11:00:00,41.24,index,valid,synthetic_core,297,498,493,46.28
CORE-SUBSCRIBER_ATTACH_HOURLY-05-12,LOC006,KHA,KV2,active,2026-08-18-12,2026-08-18 12:00:00,59.67,index,valid,synthetic_core,150,472,471,33.45
CORE-SUBSCRIBER_ATTACH_HOURLY-05-13,LOC006,KHA,KV2,active,2026-08-18-13,2026-08-18 13:00:00,58.13,index,valid,synthetic_core,189,299,289,30.78
CORE-SUBSCRIBER_ATTACH_HOURLY-05-14,LOC006,KHA,KV2,active,2026-08-18-14,2026-08-18 14:00:00,34.05,index,valid,synthetic_core,204,575,564,65.62
CORE-SUBSCRIBER_ATTACH_HOURLY-05-15,LOC006,KHA,KV2,active,2026-08-18-15,2026-08-18 15:00:00,33.23,index,valid,synthetic_core,279,287,278,62.86
CORE-SUBSCRIBER_ATTACH_HOURLY-05-16,LOC006,KHA,KV2,active,2026-08-18-16,2026-08-18 16:00:00,60.28,index,valid,synthetic_core,176,235,223,39.81
CORE-SUBSCRIBER_ATTACH_HOURLY-05-17,LOC006,KHA,KV2,active,2026-08-18-17,2026-08-18 17:00:00,69.81,index,valid,synthetic_core,169,308,304,25.04
CORE-SUBSCRIBER_ATTACH_HOURLY-05-18,LOC006,KHA,KV2,active,2026-08-18-18,2026-08-18 18:00:00,53.27,index,valid,synthetic_core,114,350,349,35.08
CORE-SUBSCRIBER_ATTACH_HOURLY-05-19,LOC006,KHA,KV2,active,2026-08-18-19,2026-08-18 19:00:00,16.89,index,valid,synthetic_core,150,517,512,36.96
CORE-SUBSCRIBER_ATTACH_HOURLY-05-20,LOC006,KHA,KV2,active,2026-08-18-20,2026-08-18 20:00:00,46.01,index,valid,synthetic_core,207,257,250,30.85
CORE-SUBSCRIBER_ATTACH_HOURLY-05-21,LOC006,KHA,KV2,active,2026-08-18-21,2026-08-18 21:00:00,71.04,index,valid,synthetic_core,103,555,551,56.28
CORE-SUBSCRIBER_ATTACH_HOURLY-05-22,LOC006,KHA,KV2,active,2026-08-18-22,2026-08-18 22:00:00,56.28,index,valid,synthetic_core,125,388,378,62.28
CORE-SUBSCRIBER_ATTACH_HOURLY-05-23,LOC006,KHA,KV2,active,2026-08-18-23,2026-08-18 23:00:00,28.14,index,valid,synthetic_core,224,523,519,56.47
CORE-SUBSCRIBER_ATTACH_HOURLY-05-24,LOC006,KHA,KV2,active,2026-08-19-00,2026-08-19 00:00:00,39.05,index,valid,synthetic_core,234,528,517,63.17
CORE-SUBSCRIBER_ATTACH_HOURLY-05-25,LOC006,KHA,KV2,active,2026-08-19-01,2026-08-19 01:00:00,22.61,index,valid,synthetic_core,296,475,464,36.25
CORE-SUBSCRIBER_ATTACH_HOURLY-05-26,LOC006,KHA,KV2,active,2026-08-19-02,2026-08-19 02:00:00,47.72,index,valid,synthetic_core,164,466,457,55.15
CORE-SUBSCRIBER_ATTACH_HOURLY-05-27,LOC006,KHA,KV2,active,2026-08-19-03,2026-08-19 03:00:00,77.69,index,valid,synthetic_core,172,382,373,40.01
CORE-SUBSCRIBER_ATTACH_HOURLY-05-28,LOC006,KHA,KV2,active,2026-08-19-04,2026-08-19 04:00:00,69.1,index,valid,synthetic_core,102,352,343,21.64
CORE-SUBSCRIBER_ATTACH_HOURLY-05-29,LOC006,KHA,KV2,active,2026-08-19-05,2026-08-19 05:00:00,24.11,index,valid,synthetic_core,218,577,565,36.99
CORE-SUBSCRIBER_ATTACH_HOURLY-05-30,LOC006,KHA,KV2,active,2026-08-19-06,2026-08-19 06:00:00,52.37,index,valid,synthetic_core,128,349,344,23.71
CORE-SUBSCRIBER_ATTACH_HOURLY-05-31,LOC006,KHA,KV2,active,2026-08-19-07,2026-08-19 07:00:00,39.94,index,valid,synthetic_core,243,408,398,45.2
CORE-SUBSCRIBER_ATTACH_HOURLY-05-32,LOC006,KHA,KV2,active,2026-08-19-08,2026-08-19 08:00:00,82.61,index,valid,synthetic_core,295,568,562,35.6
CORE-SUBSCRIBER_ATTACH_HOURLY-05-33,LOC006,KHA,KV2,active,2026-08-19-09,2026-08-19 09:00:00,62.63,index,valid,synthetic_core,184,481,480,32.63
CORE-SUBSCRIBER_ATTACH_HOURLY-05-34,LOC006,KHA,KV2,active,2026-08-19-10,2026-08-19 10:00:00,73.74,index,valid,synthetic_core,166,395,383,31.08
CORE-SUBSCRIBER_ATTACH_HOURLY-05-35,LOC006,KHA,KV2,active,2026-08-19-11,2026-08-19 11:00:00,26.82,index,valid,synthetic_core,261,507,504,23.13
CORE-SUBSCRIBER_ATTACH_HOURLY-05-36,LOC006,KHA,KV2,active,2026-08-19-12,2026-08-19 12:00:00,24.39,index,valid,synthetic_core,248,371,366,66.54
CORE-SUBSCRIBER_ATTACH_HOURLY-05-37,LOC006,KHA,KV2,active,2026-08-19-13,2026-08-19 13:00:00,63.21,index,valid,synthetic_core,199,513,503,35.48
CORE-SUBSCRIBER_ATTACH_HOURLY-05-38,LOC006,KHA,KV2,active,2026-08-19-14,2026-08-19 14:00:00,60.21,index,valid,synthetic_core,119,572,561,66.97
CORE-SUBSCRIBER_ATTACH_HOURLY-05-39,LOC006,KHA,KV2,active,2026-08-19-15,2026-08-19 15:00:00,39.87,index,valid,synthetic_core,169,480,468,64.82
CORE-SUBSCRIBER_ATTACH_HOURLY-05-40,LOC006,KHA,KV2,active,2026-08-19-16,2026-08-19 16:00:00,51.89,index,valid,synthetic_core,288,299,287,50.62
CORE-SUBSCRIBER_ATTACH_HOURLY-05-41,LOC006,KHA,KV2,active,2026-08-19-17,2026-08-19 17:00:00,25.47,index,valid,synthetic_core,114,285,280,30.76
CORE-SUBSCRIBER_ATTACH_HOURLY-05-42,LOC006,KHA,KV2,active,2026-08-19-18,2026-08-19 18:00:00,73.99,index,valid,synthetic_core,251,374,372,61.35
CORE-SUBSCRIBER_ATTACH_HOURLY-05-43,LOC006,KHA,KV2,active,2026-08-19-19,2026-08-19 19:00:00,65.02,index,valid,synthetic_core,139,365,359,23.09
CORE-SUBSCRIBER_ATTACH_HOURLY-05-44,LOC006,KHA,KV2,active,2026-08-19-20,2026-08-19 20:00:00,65.56,index,valid,synthetic_core,267,260,257,41.95
CORE-SUBSCRIBER_ATTACH_HOURLY-05-45,LOC006,KHA,KV2,active,2026-08-19-21,2026-08-19 21:00:00,55.57,index,valid,synthetic_core,121,275,263,59.3
CORE-SUBSCRIBER_ATTACH_HOURLY-05-46,LOC006,KHA,KV2,active,2026-08-19-22,2026-08-19 22:00:00,38.99,index,valid,synthetic_core,230,439,429,54.94
CORE-SUBSCRIBER_ATTACH_HOURLY-05-47,LOC006,KHA,KV2,active,2026-08-19-23,2026-08-19 23:00:00,16.54,index,valid,synthetic_core,231,433,427,47.47
CORE-SUBSCRIBER_ATTACH_HOURLY-05-48,LOC006,KHA,KV2,active,2026-08-20-00,2026-08-20 00:00:00,54.47,index,valid,synthetic_core,272,559,547,61.53
CORE-SUBSCRIBER_ATTACH_HOURLY-05-49,LOC006,KHA,KV2,active,2026-08-20-01,2026-08-20 01:00:00,69.44,index,valid,synthetic_core,186,302,294,27.19
CORE-SUBSCRIBER_ATTACH_HOURLY-05-50,LOC006,KHA,KV2,active,2026-08-20-02,2026-08-20 02:00:00,44.12,index,valid,synthetic_core,113,504,502,32.33
CORE-SUBSCRIBER_ATTACH_HOURLY-05-51,LOC006,KHA,KV2,active,2026-08-20-03,2026-08-20 03:00:00,37.7,index,valid,synthetic_core,155,597,595,25.9
CORE-SUBSCRIBER_ATTACH_HOURLY-05-52,LOC006,KHA,KV2,active,2026-08-20-04,2026-08-20 04:00:00,76.2,index,valid,synthetic_core,251,530,521,34.51
CORE-SUBSCRIBER_ATTACH_HOURLY-05-53,LOC006,KHA,KV2,active,2026-08-20-05,2026-08-20 05:00:00,68.02,index,valid,synthetic_core,263,328,319,66.83
CORE-SUBSCRIBER_ATTACH_HOURLY-05-54,LOC006,KHA,KV2,active,2026-08-20-06,2026-08-20 06:00:00,61.15,index,valid,synthetic_core,164,394,382,66.18
CORE-SUBSCRIBER_ATTACH_HOURLY-05-55,LOC006,KHA,KV2,active,2026-08-20-07,2026-08-20 07:00:00,31.51,index,valid,synthetic_core,201,275,267,20.76
CORE-SUBSCRIBER_ATTACH_HOURLY-05-56,LOC006,KHA,KV2,active,2026-08-20-08,2026-08-20 08:00:00,73.36,index,valid,synthetic_core,108,333,331,29.85
CORE-SUBSCRIBER_ATTACH_HOURLY-05-57,LOC006,KHA,KV2,active,2026-08-20-09,2026-08-20 09:00:00,23.25,index,valid,synthetic_core,195,239,228,57.41
CORE-SUBSCRIBER_ATTACH_HOURLY-05-58,LOC006,KHA,KV2,active,2026-08-20-10,2026-08-20 10:00:00,26.13,index,valid,synthetic_core,213,587,577,41.28
CORE-SUBSCRIBER_ATTACH_HOURLY-05-59,LOC006,KHA,KV2,active,2026-08-20-11,2026-08-20 11:00:00,63.33,index,valid,synthetic_core,260,557,548,20.92
CORE-SUBSCRIBER_ATTACH_HOURLY-05-60,LOC006,KHA,KV2,active,2026-08-20-12,2026-08-20 12:00:00,48.64,index,valid,synthetic_core,280,479,475,43.18
CORE-SUBSCRIBER_ATTACH_HOURLY-05-61,LOC006,KHA,KV2,active,2026-08-20-13,2026-08-20 13:00:00,63.36,index,valid,synthetic_core,182,488,477,48.07
CORE-SUBSCRIBER_ATTACH_HOURLY-05-62,LOC006,KHA,KV2,active,2026-08-20-14,2026-08-20 14:00:00,42.66,index,valid,synthetic_core,207,527,521,28.05
CORE-SUBSCRIBER_ATTACH_HOURLY-05-63,LOC006,KHA,KV2,active,2026-08-20-15,2026-08-20 15:00:00,80.9,index,valid,synthetic_core,206,376,368,52.78
CORE-SUBSCRIBER_ATTACH_HOURLY-05-64,LOC006,KHA,KV2,active,2026-08-20-16,2026-08-20 16:00:00,29.36,index,valid,synthetic_core,157,501,494,69.36
CORE-SUBSCRIBER_ATTACH_HOURLY-05-65,LOC006,KHA,KV2,active,2026-08-20-17,2026-08-20 17:00:00,31.17,index,valid,synthetic_core,134,594,589,48.54
CORE-SUBSCRIBER_ATTACH_HOURLY-05-66,LOC006,KHA,KV2,active,2026-08-20-18,2026-08-20 18:00:00,83.61,index,valid,synthetic_core,126,341,329,25.19
CORE-SUBSCRIBER_ATTACH_HOURLY-05-67,LOC006,KHA,KV2,active,2026-08-20-19,2026-08-20 19:00:00,37.45,index,valid,synthetic_core,180,236,227,41.29
CORE-SUBSCRIBER_ATTACH_HOURLY-05-68,LOC006,KHA,KV2,active,2026-08-20-20,2026-08-20 20:00:00,56.36,index,valid,synthetic_core,151,262,259,30.37
CORE-SUBSCRIBER_ATTACH_HOURLY-05-69,LOC006,KHA,KV2,active,2026-08-20-21,2026-08-20 21:00:00,20.66,index,valid,synthetic_core,215,414,408,33.27
CORE-SUBSCRIBER_ATTACH_HOURLY-05-70,LOC006,KHA,KV2,active,2026-08-20-22,2026-08-20 22:00:00,59.08,index,valid,synthetic_core,232,457,453,44.66
CORE-SUBSCRIBER_ATTACH_HOURLY-05-71,LOC006,KHA,KV2,active,2026-08-20-23,2026-08-20 23:00:00,46.83,index,valid,synthetic_core,110,307,303,67.2
