auth_id,account_id,session_id,event_time,date_hour,hostname,nas_ip,result,reject_reason,request_count,accept_count,reject_count,latency_ms,retry_count,province_code,timestamp,ip,sbr_server,request_current_rate,request_average_rate,request_peak_rate,accept,accept_current_rate,accept_average_rate,accept_peak_rate,reject,reject_current_rate,reject_average_rate,reject_peak_rate,invalid_request,failed_authentication,total_transactions,transactions_retried,dropped_packet,total_retry_packets,failed_on_check_list,insufficient_resources,silent_discard,proxy_failure,rejected_by_proxy
AUTH010019,ACC0011,SES010019,2026-08-18 19:00:00,2026-08-18-19,radius-kv3,10.0.10.1,accept,,1,1,0,30.56,0,CMU,2026-08-18 19:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013019,ACC0014,SES013019,2026-08-18 19:00:00,2026-08-18-19,radius-kv3,10.0.13.1,accept,,1,1,0,17.85,0,CMU,2026-08-18 19:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016019,ACC0017,SES016019,2026-08-18 19:00:00,2026-08-18-19,radius-kv1,10.0.16.1,accept,,1,1,0,5.75,0,NBH,2026-08-18 19:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019019,ACC0020,SES019019,2026-08-18 19:00:00,2026-08-18-19,radius-kv1,10.0.19.1,accept,,1,1,0,6.51,0,NBH,2026-08-18 19:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022019,ACC0023,SES022019,2026-08-18 19:00:00,2026-08-18-19,radius-kv3,10.0.22.1,accept,,1,1,0,7.69,0,HCM,2026-08-18 19:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025019,ACC0026,SES025019,2026-08-18 19:00:00,2026-08-18-19,radius-kv2,10.0.25.1,accept,,1,1,0,10.37,0,KHA,2026-08-18 19:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028019,ACC0029,SES028019,2026-08-18 19:00:00,2026-08-18-19,radius-kv2,10.0.28.1,accept,,1,1,0,9.46,0,KHA,2026-08-18 19:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002020,ACC0003,SES002020,2026-08-18 20:00:00,2026-08-18-20,radius-kv1,10.0.2.1,accept,,1,1,0,34.24,0,DBN,2026-08-18 20:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005020,ACC0006,SES005020,2026-08-18 20:00:00,2026-08-18-20,radius-kv1,10.0.5.1,accept,,1,1,0,9.74,0,SLA,2026-08-18 20:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008020,ACC0009,SES008020,2026-08-18 20:00:00,2026-08-18-20,radius-kv1,10.0.8.1,accept,,1,1,0,21.9,0,SLA,2026-08-18 20:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011020,ACC0012,SES011020,2026-08-18 20:00:00,2026-08-18-20,radius-kv3,10.0.11.1,accept,,1,1,0,8.08,0,CMU,2026-08-18 20:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014020,ACC0015,SES014020,2026-08-18 20:00:00,2026-08-18-20,radius-kv3,10.0.14.1,accept,,1,1,0,18.18,0,CMU,2026-08-18 20:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017020,ACC0018,SES017020,2026-08-18 20:00:00,2026-08-18-20,radius-kv1,10.0.17.1,accept,,1,1,0,15.19,0,NBH,2026-08-18 20:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020020,ACC0021,SES020020,2026-08-18 20:00:00,2026-08-18-20,radius-kv3,10.0.20.1,accept,,1,1,0,10.15,0,HCM,2026-08-18 20:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023020,ACC0024,SES023020,2026-08-18 20:00:00,2026-08-18-20,radius-kv3,10.0.23.1,accept,,1,1,0,13.05,0,HCM,2026-08-18 20:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026020,ACC0027,SES026020,2026-08-18 20:00:00,2026-08-18-20,radius-kv2,10.0.26.1,accept,,1,1,0,12.04,0,KHA,2026-08-18 20:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029020,ACC0030,SES029020,2026-08-18 20:00:00,2026-08-18-20,radius-kv2,10.0.29.1,accept,,1,1,0,13.39,0,KHA,2026-08-18 20:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000021,ACC0001,SES000021,2026-08-18 21:00:00,2026-08-18-21,radius-kv1,10.0.0.1,accept,,1,1,0,30.98,0,DBN,2026-08-18 21:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003021,ACC0004,SES003021,2026-08-18 21:00:00,2026-08-18-21,radius-kv1,10.0.3.1,accept,,1,1,0,17.1,0,DBN,2026-08-18 21:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006021,ACC0007,SES006021,2026-08-18 21:00:00,2026-08-18-21,radius-kv1,10.0.6.1,accept,,1,1,0,26.72,0,SLA,2026-08-18 21:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009021,ACC0010,SES009021,2026-08-18 21:00:00,2026-08-18-21,radius-kv1,10.0.9.1,accept,,1,1,0,23.35,0,SLA,2026-08-18 21:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012021,ACC0013,SES012021,2026-08-18 21:00:00,2026-08-18-21,radius-kv3,10.0.12.1,accept,,1,1,0,28.26,0,CMU,2026-08-18 21:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015021,ACC0016,SES015021,2026-08-18 21:00:00,2026-08-18-21,radius-kv1,10.0.15.1,accept,,1,1,0,16.59,0,NBH,2026-08-18 21:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018021,ACC0019,SES018021,2026-08-18 21:00:00,2026-08-18-21,radius-kv1,10.0.18.1,accept,,1,1,0,27.2,0,NBH,2026-08-18 21:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021021,ACC0022,SES021021,2026-08-18 21:00:00,2026-08-18-21,radius-kv3,10.0.21.1,accept,,1,1,0,23.3,0,HCM,2026-08-18 21:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024021,ACC0025,SES024021,2026-08-18 21:00:00,2026-08-18-21,radius-kv3,10.0.24.1,accept,,1,1,0,33.12,0,HCM,2026-08-18 21:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027021,ACC0028,SES027021,2026-08-18 21:00:00,2026-08-18-21,radius-kv2,10.0.27.1,accept,,1,1,0,27.45,0,KHA,2026-08-18 21:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001022,ACC0002,SES001022,2026-08-18 22:00:00,2026-08-18-22,radius-kv1,10.0.1.1,accept,,1,1,0,9.98,0,DBN,2026-08-18 22:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004022,ACC0005,SES004022,2026-08-18 22:00:00,2026-08-18-22,radius-kv1,10.0.4.1,accept,,1,1,0,23.96,0,DBN,2026-08-18 22:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007022,ACC0008,SES007022,2026-08-18 22:00:00,2026-08-18-22,radius-kv1,10.0.7.1,accept,,1,1,0,31.63,0,SLA,2026-08-18 22:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010022,ACC0011,SES010022,2026-08-18 22:00:00,2026-08-18-22,radius-kv3,10.0.10.1,accept,,1,1,0,23.63,0,CMU,2026-08-18 22:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013022,ACC0014,SES013022,2026-08-18 22:00:00,2026-08-18-22,radius-kv3,10.0.13.1,accept,,1,1,0,12.85,0,CMU,2026-08-18 22:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016022,ACC0017,SES016022,2026-08-18 22:00:00,2026-08-18-22,radius-kv1,10.0.16.1,accept,,1,1,0,25.05,0,NBH,2026-08-18 22:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019022,ACC0020,SES019022,2026-08-18 22:00:00,2026-08-18-22,radius-kv1,10.0.19.1,accept,,1,1,0,9.39,0,NBH,2026-08-18 22:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022022,ACC0023,SES022022,2026-08-18 22:00:00,2026-08-18-22,radius-kv3,10.0.22.1,accept,,1,1,0,6.21,0,HCM,2026-08-18 22:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025022,ACC0026,SES025022,2026-08-18 22:00:00,2026-08-18-22,radius-kv2,10.0.25.1,accept,,1,1,0,16.17,0,KHA,2026-08-18 22:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028022,ACC0029,SES028022,2026-08-18 22:00:00,2026-08-18-22,radius-kv2,10.0.28.1,accept,,1,1,0,13.74,0,KHA,2026-08-18 22:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH002023,ACC0003,SES002023,2026-08-18 23:00:00,2026-08-18-23,radius-kv1,10.0.2.1,accept,,1,1,0,14.68,0,DBN,2026-08-18 23:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005023,ACC0006,SES005023,2026-08-18 23:00:00,2026-08-18-23,radius-kv1,10.0.5.1,accept,,1,1,0,22.95,0,SLA,2026-08-18 23:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008023,ACC0009,SES008023,2026-08-18 23:00:00,2026-08-18-23,radius-kv1,10.0.8.1,accept,,1,1,0,19.94,0,SLA,2026-08-18 23:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011023,ACC0012,SES011023,2026-08-18 23:00:00,2026-08-18-23,radius-kv3,10.0.11.1,accept,,1,1,0,17.42,0,CMU,2026-08-18 23:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014023,ACC0015,SES014023,2026-08-18 23:00:00,2026-08-18-23,radius-kv3,10.0.14.1,accept,,1,1,0,17.22,0,CMU,2026-08-18 23:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017023,ACC0018,SES017023,2026-08-18 23:00:00,2026-08-18-23,radius-kv1,10.0.17.1,accept,,1,1,0,16.55,0,NBH,2026-08-18 23:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020023,ACC0021,SES020023,2026-08-18 23:00:00,2026-08-18-23,radius-kv3,10.0.20.1,accept,,1,1,0,27.45,0,HCM,2026-08-18 23:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023023,ACC0024,SES023023,2026-08-18 23:00:00,2026-08-18-23,radius-kv3,10.0.23.1,accept,,1,1,0,34.76,0,HCM,2026-08-18 23:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026023,ACC0027,SES026023,2026-08-18 23:00:00,2026-08-18-23,radius-kv2,10.0.26.1,accept,,1,1,0,9.35,0,KHA,2026-08-18 23:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029023,ACC0030,SES029023,2026-08-18 23:00:00,2026-08-18-23,radius-kv2,10.0.29.1,accept,,1,1,0,6.19,0,KHA,2026-08-18 23:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000024,ACC0001,SES000024,2026-08-19 00:00:00,2026-08-19-00,radius-kv1,10.0.0.1,reject,invalid_credentials,1,0,1,33.77,1,DBN,2026-08-19 00:00:00,10.0.0.1,radius-dbn,1,1,1,0,0,0,0,1,1,1,1,,1,1,1,0,1,,,,,
AUTH003024,ACC0004,SES003024,2026-08-19 00:00:00,2026-08-19-00,radius-kv1,10.0.3.1,accept,,1,1,0,24.68,0,DBN,2026-08-19 00:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006024,ACC0007,SES006024,2026-08-19 00:00:00,2026-08-19-00,radius-kv1,10.0.6.1,accept,,1,1,0,27.49,0,SLA,2026-08-19 00:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009024,ACC0010,SES009024,2026-08-19 00:00:00,2026-08-19-00,radius-kv1,10.0.9.1,accept,,1,1,0,28.5,0,SLA,2026-08-19 00:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012024,ACC0013,SES012024,2026-08-19 00:00:00,2026-08-19-00,radius-kv3,10.0.12.1,accept,,1,1,0,25.42,0,CMU,2026-08-19 00:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015024,ACC0016,SES015024,2026-08-19 00:00:00,2026-08-19-00,radius-kv1,10.0.15.1,accept,,1,1,0,29.14,0,NBH,2026-08-19 00:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018024,ACC0019,SES018024,2026-08-19 00:00:00,2026-08-19-00,radius-kv1,10.0.18.1,accept,,1,1,0,18.13,0,NBH,2026-08-19 00:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021024,ACC0022,SES021024,2026-08-19 00:00:00,2026-08-19-00,radius-kv3,10.0.21.1,accept,,1,1,0,8.33,0,HCM,2026-08-19 00:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024024,ACC0025,SES024024,2026-08-19 00:00:00,2026-08-19-00,radius-kv3,10.0.24.1,accept,,1,1,0,25.57,0,HCM,2026-08-19 00:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027024,ACC0028,SES027024,2026-08-19 00:00:00,2026-08-19-00,radius-kv2,10.0.27.1,accept,,1,1,0,11.67,0,KHA,2026-08-19 00:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000025,ACC0001,SES000025,2026-08-19 01:00:00,2026-08-19-01,radius-kv1,10.0.0.1,reject,invalid_credentials,1,0,1,9.66,1,DBN,2026-08-19 01:00:00,10.0.0.1,radius-dbn,1,1,1,0,0,0,0,1,1,1,1,,1,1,1,0,1,,,,,
AUTH001025,ACC0002,SES001025,2026-08-19 01:00:00,2026-08-19-01,radius-kv1,10.0.1.1,accept,,1,1,0,32.26,0,DBN,2026-08-19 01:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004025,ACC0005,SES004025,2026-08-19 01:00:00,2026-08-19-01,radius-kv1,10.0.4.1,accept,,1,1,0,16.15,0,DBN,2026-08-19 01:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007025,ACC0008,SES007025,2026-08-19 01:00:00,2026-08-19-01,radius-kv1,10.0.7.1,accept,,1,1,0,6.55,0,SLA,2026-08-19 01:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010025,ACC0011,SES010025,2026-08-19 01:00:00,2026-08-19-01,radius-kv3,10.0.10.1,accept,,1,1,0,11.2,0,CMU,2026-08-19 01:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013025,ACC0014,SES013025,2026-08-19 01:00:00,2026-08-19-01,radius-kv3,10.0.13.1,accept,,1,1,0,33.86,0,CMU,2026-08-19 01:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016025,ACC0017,SES016025,2026-08-19 01:00:00,2026-08-19-01,radius-kv1,10.0.16.1,accept,,1,1,0,32.12,0,NBH,2026-08-19 01:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019025,ACC0020,SES019025,2026-08-19 01:00:00,2026-08-19-01,radius-kv1,10.0.19.1,accept,,1,1,0,31.14,0,NBH,2026-08-19 01:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022025,ACC0023,SES022025,2026-08-19 01:00:00,2026-08-19-01,radius-kv3,10.0.22.1,accept,,1,1,0,10.05,0,HCM,2026-08-19 01:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH025025,ACC0026,SES025025,2026-08-19 01:00:00,2026-08-19-01,radius-kv2,10.0.25.1,accept,,1,1,0,12.91,0,KHA,2026-08-19 01:00:00,10.0.25.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH028025,ACC0029,SES028025,2026-08-19 01:00:00,2026-08-19-01,radius-kv2,10.0.28.1,accept,,1,1,0,6.21,0,KHA,2026-08-19 01:00:00,10.0.28.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000026,ACC0001,SES000026,2026-08-19 02:00:00,2026-08-19-02,radius-kv1,10.0.0.1,reject,invalid_credentials,1,0,1,30.87,1,DBN,2026-08-19 02:00:00,10.0.0.1,radius-dbn,1,1,1,0,0,0,0,1,1,1,1,,1,1,1,0,1,,,,,
AUTH002026,ACC0003,SES002026,2026-08-19 02:00:00,2026-08-19-02,radius-kv1,10.0.2.1,accept,,1,1,0,30.34,0,DBN,2026-08-19 02:00:00,10.0.2.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH005026,ACC0006,SES005026,2026-08-19 02:00:00,2026-08-19-02,radius-kv1,10.0.5.1,accept,,1,1,0,16.78,0,SLA,2026-08-19 02:00:00,10.0.5.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH008026,ACC0009,SES008026,2026-08-19 02:00:00,2026-08-19-02,radius-kv1,10.0.8.1,accept,,1,1,0,29.06,0,SLA,2026-08-19 02:00:00,10.0.8.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH011026,ACC0012,SES011026,2026-08-19 02:00:00,2026-08-19-02,radius-kv3,10.0.11.1,accept,,1,1,0,17.14,0,CMU,2026-08-19 02:00:00,10.0.11.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH014026,ACC0015,SES014026,2026-08-19 02:00:00,2026-08-19-02,radius-kv3,10.0.14.1,accept,,1,1,0,22.9,0,CMU,2026-08-19 02:00:00,10.0.14.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH017026,ACC0018,SES017026,2026-08-19 02:00:00,2026-08-19-02,radius-kv1,10.0.17.1,accept,,1,1,0,28.66,0,NBH,2026-08-19 02:00:00,10.0.17.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH020026,ACC0021,SES020026,2026-08-19 02:00:00,2026-08-19-02,radius-kv3,10.0.20.1,accept,,1,1,0,6.21,0,HCM,2026-08-19 02:00:00,10.0.20.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH023026,ACC0024,SES023026,2026-08-19 02:00:00,2026-08-19-02,radius-kv3,10.0.23.1,accept,,1,1,0,20.56,0,HCM,2026-08-19 02:00:00,10.0.23.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH026026,ACC0027,SES026026,2026-08-19 02:00:00,2026-08-19-02,radius-kv2,10.0.26.1,accept,,1,1,0,5.37,0,KHA,2026-08-19 02:00:00,10.0.26.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH029026,ACC0030,SES029026,2026-08-19 02:00:00,2026-08-19-02,radius-kv2,10.0.29.1,accept,,1,1,0,8.43,0,KHA,2026-08-19 02:00:00,10.0.29.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH000027,ACC0001,SES000027,2026-08-19 03:00:00,2026-08-19-03,radius-kv1,10.0.0.1,accept,,1,1,0,21.11,0,DBN,2026-08-19 03:00:00,10.0.0.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH003027,ACC0004,SES003027,2026-08-19 03:00:00,2026-08-19-03,radius-kv1,10.0.3.1,accept,,1,1,0,16.85,0,DBN,2026-08-19 03:00:00,10.0.3.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH006027,ACC0007,SES006027,2026-08-19 03:00:00,2026-08-19-03,radius-kv1,10.0.6.1,accept,,1,1,0,29.37,0,SLA,2026-08-19 03:00:00,10.0.6.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH009027,ACC0010,SES009027,2026-08-19 03:00:00,2026-08-19-03,radius-kv1,10.0.9.1,accept,,1,1,0,27.79,0,SLA,2026-08-19 03:00:00,10.0.9.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH012027,ACC0013,SES012027,2026-08-19 03:00:00,2026-08-19-03,radius-kv3,10.0.12.1,accept,,1,1,0,29.88,0,CMU,2026-08-19 03:00:00,10.0.12.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH015027,ACC0016,SES015027,2026-08-19 03:00:00,2026-08-19-03,radius-kv1,10.0.15.1,accept,,1,1,0,16.22,0,NBH,2026-08-19 03:00:00,10.0.15.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH018027,ACC0019,SES018027,2026-08-19 03:00:00,2026-08-19-03,radius-kv1,10.0.18.1,accept,,1,1,0,34.0,0,NBH,2026-08-19 03:00:00,10.0.18.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH021027,ACC0022,SES021027,2026-08-19 03:00:00,2026-08-19-03,radius-kv3,10.0.21.1,accept,,1,1,0,15.29,0,HCM,2026-08-19 03:00:00,10.0.21.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH024027,ACC0025,SES024027,2026-08-19 03:00:00,2026-08-19-03,radius-kv3,10.0.24.1,accept,,1,1,0,14.23,0,HCM,2026-08-19 03:00:00,10.0.24.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH027027,ACC0028,SES027027,2026-08-19 03:00:00,2026-08-19-03,radius-kv2,10.0.27.1,accept,,1,1,0,22.1,0,KHA,2026-08-19 03:00:00,10.0.27.1,radius-kha,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH001028,ACC0002,SES001028,2026-08-19 04:00:00,2026-08-19-04,radius-kv1,10.0.1.1,accept,,1,1,0,24.36,0,DBN,2026-08-19 04:00:00,10.0.1.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH004028,ACC0005,SES004028,2026-08-19 04:00:00,2026-08-19-04,radius-kv1,10.0.4.1,accept,,1,1,0,26.22,0,DBN,2026-08-19 04:00:00,10.0.4.1,radius-dbn,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH007028,ACC0008,SES007028,2026-08-19 04:00:00,2026-08-19-04,radius-kv1,10.0.7.1,accept,,1,1,0,20.64,0,SLA,2026-08-19 04:00:00,10.0.7.1,radius-sla,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH010028,ACC0011,SES010028,2026-08-19 04:00:00,2026-08-19-04,radius-kv3,10.0.10.1,accept,,1,1,0,31.33,0,CMU,2026-08-19 04:00:00,10.0.10.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH013028,ACC0014,SES013028,2026-08-19 04:00:00,2026-08-19-04,radius-kv3,10.0.13.1,accept,,1,1,0,18.75,0,CMU,2026-08-19 04:00:00,10.0.13.1,radius-cmu,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH016028,ACC0017,SES016028,2026-08-19 04:00:00,2026-08-19-04,radius-kv1,10.0.16.1,accept,,1,1,0,30.39,0,NBH,2026-08-19 04:00:00,10.0.16.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH019028,ACC0020,SES019028,2026-08-19 04:00:00,2026-08-19-04,radius-kv1,10.0.19.1,accept,,1,1,0,11.6,0,NBH,2026-08-19 04:00:00,10.0.19.1,radius-nbh,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
AUTH022028,ACC0023,SES022028,2026-08-19 04:00:00,2026-08-19-04,radius-kv3,10.0.22.1,accept,,1,1,0,11.38,0,HCM,2026-08-19 04:00:00,10.0.22.1,radius-hcm,1,1,1,1,1,1,1,0,0,0,0,,0,1,0,0,0,,,,,
