account_lockout_hourly_id,account_id,province_code,area_code,status,date_hour,observed_at,metric_value,metric_unit,quality_flag,source_system,request_count,success_count,reject_count,latency_ms
AAA-ACCOUNT_LOCKOUT_HOURLY-04-01,ACC0025,HCM,KV3,active,2026-08-18-01,2026-08-18 01:00:00,32.68,count,valid,synthetic_aaa,148,146,2,21.44
AAA-ACCOUNT_LOCKOUT_HOURLY-04-02,ACC0025,HCM,KV3,active,2026-08-18-02,2026-08-18 02:00:00,46.11,count,valid,synthetic_aaa,75,73,2,29.01
AAA-ACCOUNT_LOCKOUT_HOURLY-04-03,ACC0025,HCM,KV3,active,2026-08-18-03,2026-08-18 03:00:00,49.66,count,valid,synthetic_aaa,141,139,2,28.83
AAA-ACCOUNT_LOCKOUT_HOURLY-04-04,ACC0025,HCM,KV3,active,2026-08-18-04,2026-08-18 04:00:00,70.23,count,valid,synthetic_aaa,228,223,5,32.36
AAA-ACCOUNT_LOCKOUT_HOURLY-04-05,ACC0025,HCM,KV3,active,2026-08-18-05,2026-08-18 05:00:00,71.0,count,valid,synthetic_aaa,137,132,5,23.34
AAA-ACCOUNT_LOCKOUT_HOURLY-04-06,ACC0025,HCM,KV3,active,2026-08-18-06,2026-08-18 06:00:00,59.78,count,valid,synthetic_aaa,172,171,1,11.35
AAA-ACCOUNT_LOCKOUT_HOURLY-04-07,ACC0025,HCM,KV3,active,2026-08-18-07,2026-08-18 07:00:00,39.28,count,valid,synthetic_aaa,98,93,5,14.69
AAA-ACCOUNT_LOCKOUT_HOURLY-04-08,ACC0025,HCM,KV3,active,2026-08-18-08,2026-08-18 08:00:00,72.13,count,valid,synthetic_aaa,71,66,5,5.63
AAA-ACCOUNT_LOCKOUT_HOURLY-04-09,ACC0025,HCM,KV3,active,2026-08-18-09,2026-08-18 09:00:00,76.15,count,valid,synthetic_aaa,170,166,4,6.93
AAA-ACCOUNT_LOCKOUT_HOURLY-04-10,ACC0025,HCM,KV3,active,2026-08-18-10,2026-08-18 10:00:00,67.11,count,valid,synthetic_aaa,243,242,1,25.57
AAA-ACCOUNT_LOCKOUT_HOURLY-04-11,ACC0025,HCM,KV3,active,2026-08-18-11,2026-08-18 11:00:00,56.95,count,valid,synthetic_aaa,250,247,3,16.17
AAA-ACCOUNT_LOCKOUT_HOURLY-04-12,ACC0025,HCM,KV3,active,2026-08-18-12,2026-08-18 12:00:00,31.36,count,valid,synthetic_aaa,150,147,3,17.27
AAA-ACCOUNT_LOCKOUT_HOURLY-04-13,ACC0025,HCM,KV3,active,2026-08-18-13,2026-08-18 13:00:00,82.58,count,valid,synthetic_aaa,210,208,2,21.77
AAA-ACCOUNT_LOCKOUT_HOURLY-04-14,ACC0025,HCM,KV3,active,2026-08-18-14,2026-08-18 14:00:00,77.26,count,valid,synthetic_aaa,232,231,1,23.62
AAA-ACCOUNT_LOCKOUT_HOURLY-04-15,ACC0025,HCM,KV3,active,2026-08-18-15,2026-08-18 15:00:00,29.23,count,valid,synthetic_aaa,93,89,4,29.21
AAA-ACCOUNT_LOCKOUT_HOURLY-04-16,ACC0025,HCM,KV3,active,2026-08-18-16,2026-08-18 16:00:00,71.55,count,valid,synthetic_aaa,184,179,5,20.32
AAA-ACCOUNT_LOCKOUT_HOURLY-04-17,ACC0025,HCM,KV3,active,2026-08-18-17,2026-08-18 17:00:00,67.99,count,valid,synthetic_aaa,160,156,4,23.58
AAA-ACCOUNT_LOCKOUT_HOURLY-04-18,ACC0025,HCM,KV3,active,2026-08-18-18,2026-08-18 18:00:00,75.3,count,valid,synthetic_aaa,201,196,5,6.94
AAA-ACCOUNT_LOCKOUT_HOURLY-04-19,ACC0025,HCM,KV3,active,2026-08-18-19,2026-08-18 19:00:00,77.08,count,valid,synthetic_aaa,81,80,1,28.49
AAA-ACCOUNT_LOCKOUT_HOURLY-04-20,ACC0025,HCM,KV3,active,2026-08-18-20,2026-08-18 20:00:00,26.23,count,valid,synthetic_aaa,243,238,5,20.99
AAA-ACCOUNT_LOCKOUT_HOURLY-04-21,ACC0025,HCM,KV3,active,2026-08-18-21,2026-08-18 21:00:00,78.46,count,valid,synthetic_aaa,86,84,2,23.64
AAA-ACCOUNT_LOCKOUT_HOURLY-04-22,ACC0025,HCM,KV3,active,2026-08-18-22,2026-08-18 22:00:00,82.63,count,valid,synthetic_aaa,225,221,4,19.01
AAA-ACCOUNT_LOCKOUT_HOURLY-04-23,ACC0025,HCM,KV3,active,2026-08-18-23,2026-08-18 23:00:00,60.89,count,valid,synthetic_aaa,177,174,3,17.39
AAA-ACCOUNT_LOCKOUT_HOURLY-04-24,ACC0025,HCM,KV3,active,2026-08-19-00,2026-08-19 00:00:00,20.88,count,valid,synthetic_aaa,116,113,3,18.96
AAA-ACCOUNT_LOCKOUT_HOURLY-04-25,ACC0025,HCM,KV3,active,2026-08-19-01,2026-08-19 01:00:00,45.38,count,valid,synthetic_aaa,176,174,2,16.31
AAA-ACCOUNT_LOCKOUT_HOURLY-04-26,ACC0025,HCM,KV3,active,2026-08-19-02,2026-08-19 02:00:00,75.45,count,valid,synthetic_aaa,91,90,1,14.43
AAA-ACCOUNT_LOCKOUT_HOURLY-04-27,ACC0025,HCM,KV3,active,2026-08-19-03,2026-08-19 03:00:00,25.14,count,valid,synthetic_aaa,221,220,1,5.96
AAA-ACCOUNT_LOCKOUT_HOURLY-04-28,ACC0025,HCM,KV3,active,2026-08-19-04,2026-08-19 04:00:00,75.5,count,valid,synthetic_aaa,151,150,1,6.8
AAA-ACCOUNT_LOCKOUT_HOURLY-04-29,ACC0025,HCM,KV3,active,2026-08-19-05,2026-08-19 05:00:00,75.77,count,valid,synthetic_aaa,169,165,4,23.36
AAA-ACCOUNT_LOCKOUT_HOURLY-04-30,ACC0025,HCM,KV3,active,2026-08-19-06,2026-08-19 06:00:00,16.37,count,valid,synthetic_aaa,176,171,5,25.92
AAA-ACCOUNT_LOCKOUT_HOURLY-04-31,ACC0025,HCM,KV3,active,2026-08-19-07,2026-08-19 07:00:00,58.7,count,valid,synthetic_aaa,231,226,5,28.12
AAA-ACCOUNT_LOCKOUT_HOURLY-04-32,ACC0025,HCM,KV3,active,2026-08-19-08,2026-08-19 08:00:00,76.57,count,valid,synthetic_aaa,207,204,3,12.35
AAA-ACCOUNT_LOCKOUT_HOURLY-04-33,ACC0025,HCM,KV3,active,2026-08-19-09,2026-08-19 09:00:00,36.62,count,valid,synthetic_aaa,167,164,3,23.84
AAA-ACCOUNT_LOCKOUT_HOURLY-04-34,ACC0025,HCM,KV3,active,2026-08-19-10,2026-08-19 10:00:00,22.49,count,valid,synthetic_aaa,112,107,5,30.98
AAA-ACCOUNT_LOCKOUT_HOURLY-04-35,ACC0025,HCM,KV3,active,2026-08-19-11,2026-08-19 11:00:00,52.28,count,valid,synthetic_aaa,195,193,2,17.26
AAA-ACCOUNT_LOCKOUT_HOURLY-04-36,ACC0025,HCM,KV3,active,2026-08-19-12,2026-08-19 12:00:00,50.29,count,valid,synthetic_aaa,76,73,3,19.58
AAA-ACCOUNT_LOCKOUT_HOURLY-04-37,ACC0025,HCM,KV3,active,2026-08-19-13,2026-08-19 13:00:00,42.98,count,valid,synthetic_aaa,117,112,5,17.44
AAA-ACCOUNT_LOCKOUT_HOURLY-04-38,ACC0025,HCM,KV3,active,2026-08-19-14,2026-08-19 14:00:00,46.16,count,valid,synthetic_aaa,106,105,1,20.7
AAA-ACCOUNT_LOCKOUT_HOURLY-04-39,ACC0025,HCM,KV3,active,2026-08-19-15,2026-08-19 15:00:00,66.84,count,valid,synthetic_aaa,125,121,4,31.2
AAA-ACCOUNT_LOCKOUT_HOURLY-04-40,ACC0025,HCM,KV3,active,2026-08-19-16,2026-08-19 16:00:00,20.94,count,valid,synthetic_aaa,199,195,4,32.65
AAA-ACCOUNT_LOCKOUT_HOURLY-04-41,ACC0025,HCM,KV3,active,2026-08-19-17,2026-08-19 17:00:00,84.71,count,valid,synthetic_aaa,249,247,2,32.46
AAA-ACCOUNT_LOCKOUT_HOURLY-04-42,ACC0025,HCM,KV3,active,2026-08-19-18,2026-08-19 18:00:00,21.69,count,valid,synthetic_aaa,197,195,2,31.17
AAA-ACCOUNT_LOCKOUT_HOURLY-04-43,ACC0025,HCM,KV3,active,2026-08-19-19,2026-08-19 19:00:00,43.48,count,valid,synthetic_aaa,136,132,4,20.06
AAA-ACCOUNT_LOCKOUT_HOURLY-04-44,ACC0025,HCM,KV3,active,2026-08-19-20,2026-08-19 20:00:00,17.23,count,valid,synthetic_aaa,95,91,4,7.06
AAA-ACCOUNT_LOCKOUT_HOURLY-04-45,ACC0025,HCM,KV3,active,2026-08-19-21,2026-08-19 21:00:00,25.12,count,valid,synthetic_aaa,137,132,5,30.75
AAA-ACCOUNT_LOCKOUT_HOURLY-04-46,ACC0025,HCM,KV3,active,2026-08-19-22,2026-08-19 22:00:00,35.45,count,valid,synthetic_aaa,178,175,3,33.41
AAA-ACCOUNT_LOCKOUT_HOURLY-04-47,ACC0025,HCM,KV3,active,2026-08-19-23,2026-08-19 23:00:00,31.61,count,valid,synthetic_aaa,124,122,2,18.29
AAA-ACCOUNT_LOCKOUT_HOURLY-04-48,ACC0025,HCM,KV3,active,2026-08-20-00,2026-08-20 00:00:00,59.51,count,valid,synthetic_aaa,225,223,2,24.42
AAA-ACCOUNT_LOCKOUT_HOURLY-04-49,ACC0025,HCM,KV3,active,2026-08-20-01,2026-08-20 01:00:00,24.65,count,valid,synthetic_aaa,174,171,3,17.2
AAA-ACCOUNT_LOCKOUT_HOURLY-04-50,ACC0025,HCM,KV3,active,2026-08-20-02,2026-08-20 02:00:00,78.88,count,valid,synthetic_aaa,104,101,3,20.9
AAA-ACCOUNT_LOCKOUT_HOURLY-04-51,ACC0025,HCM,KV3,active,2026-08-20-03,2026-08-20 03:00:00,49.36,count,valid,synthetic_aaa,78,77,1,25.03
AAA-ACCOUNT_LOCKOUT_HOURLY-04-52,ACC0025,HCM,KV3,active,2026-08-20-04,2026-08-20 04:00:00,40.3,count,valid,synthetic_aaa,94,92,2,29.28
AAA-ACCOUNT_LOCKOUT_HOURLY-04-53,ACC0025,HCM,KV3,active,2026-08-20-05,2026-08-20 05:00:00,23.5,count,valid,synthetic_aaa,121,116,5,25.03
AAA-ACCOUNT_LOCKOUT_HOURLY-04-54,ACC0025,HCM,KV3,active,2026-08-20-06,2026-08-20 06:00:00,17.72,count,valid,synthetic_aaa,212,207,5,10.1
AAA-ACCOUNT_LOCKOUT_HOURLY-04-55,ACC0025,HCM,KV3,active,2026-08-20-07,2026-08-20 07:00:00,27.99,count,valid,synthetic_aaa,156,155,1,16.81
AAA-ACCOUNT_LOCKOUT_HOURLY-04-56,ACC0025,HCM,KV3,active,2026-08-20-08,2026-08-20 08:00:00,31.96,count,valid,synthetic_aaa,187,186,1,19.97
AAA-ACCOUNT_LOCKOUT_HOURLY-04-57,ACC0025,HCM,KV3,active,2026-08-20-09,2026-08-20 09:00:00,63.19,count,valid,synthetic_aaa,198,196,2,17.54
AAA-ACCOUNT_LOCKOUT_HOURLY-04-58,ACC0025,HCM,KV3,active,2026-08-20-10,2026-08-20 10:00:00,57.95,count,valid,synthetic_aaa,61,56,5,21.59
AAA-ACCOUNT_LOCKOUT_HOURLY-04-59,ACC0025,HCM,KV3,active,2026-08-20-11,2026-08-20 11:00:00,48.11,count,valid,synthetic_aaa,206,201,5,10.63
AAA-ACCOUNT_LOCKOUT_HOURLY-04-60,ACC0025,HCM,KV3,active,2026-08-20-12,2026-08-20 12:00:00,72.01,count,valid,synthetic_aaa,107,104,3,23.02
AAA-ACCOUNT_LOCKOUT_HOURLY-04-61,ACC0025,HCM,KV3,active,2026-08-20-13,2026-08-20 13:00:00,53.04,count,valid,synthetic_aaa,218,214,4,21.29
AAA-ACCOUNT_LOCKOUT_HOURLY-04-62,ACC0025,HCM,KV3,active,2026-08-20-14,2026-08-20 14:00:00,28.2,count,valid,synthetic_aaa,141,136,5,33.03
AAA-ACCOUNT_LOCKOUT_HOURLY-04-63,ACC0025,HCM,KV3,active,2026-08-20-15,2026-08-20 15:00:00,80.28,count,valid,synthetic_aaa,174,172,2,33.73
AAA-ACCOUNT_LOCKOUT_HOURLY-04-64,ACC0025,HCM,KV3,active,2026-08-20-16,2026-08-20 16:00:00,16.02,count,valid,synthetic_aaa,50,45,5,34.43
AAA-ACCOUNT_LOCKOUT_HOURLY-04-65,ACC0025,HCM,KV3,active,2026-08-20-17,2026-08-20 17:00:00,26.1,count,valid,synthetic_aaa,247,244,3,26.87
AAA-ACCOUNT_LOCKOUT_HOURLY-04-66,ACC0025,HCM,KV3,active,2026-08-20-18,2026-08-20 18:00:00,82.65,count,valid,synthetic_aaa,227,224,3,32.59
AAA-ACCOUNT_LOCKOUT_HOURLY-04-67,ACC0025,HCM,KV3,active,2026-08-20-19,2026-08-20 19:00:00,38.12,count,valid,synthetic_aaa,123,118,5,8.84
AAA-ACCOUNT_LOCKOUT_HOURLY-04-68,ACC0025,HCM,KV3,active,2026-08-20-20,2026-08-20 20:00:00,79.24,count,valid,synthetic_aaa,93,91,2,12.2
AAA-ACCOUNT_LOCKOUT_HOURLY-04-69,ACC0025,HCM,KV3,active,2026-08-20-21,2026-08-20 21:00:00,53.69,count,valid,synthetic_aaa,249,247,2,6.21
AAA-ACCOUNT_LOCKOUT_HOURLY-04-70,ACC0025,HCM,KV3,active,2026-08-20-22,2026-08-20 22:00:00,72.73,count,valid,synthetic_aaa,108,107,1,31.94
AAA-ACCOUNT_LOCKOUT_HOURLY-04-71,ACC0025,HCM,KV3,active,2026-08-20-23,2026-08-20 23:00:00,64.04,count,valid,synthetic_aaa,169,166,3,34.67
AAA-ACCOUNT_LOCKOUT_HOURLY-05-00,ACC0026,KHA,KV2,active,2026-08-18-00,2026-08-18 00:00:00,69.58,count,valid,synthetic_aaa,195,192,3,13.53
AAA-ACCOUNT_LOCKOUT_HOURLY-05-01,ACC0026,KHA,KV2,active,2026-08-18-01,2026-08-18 01:00:00,38.95,count,valid,synthetic_aaa,237,233,4,30.17
AAA-ACCOUNT_LOCKOUT_HOURLY-05-02,ACC0026,KHA,KV2,active,2026-08-18-02,2026-08-18 02:00:00,48.81,count,valid,synthetic_aaa,100,95,5,18.36
AAA-ACCOUNT_LOCKOUT_HOURLY-05-03,ACC0026,KHA,KV2,active,2026-08-18-03,2026-08-18 03:00:00,29.0,count,valid,synthetic_aaa,77,75,2,27.54
AAA-ACCOUNT_LOCKOUT_HOURLY-05-04,ACC0026,KHA,KV2,active,2026-08-18-04,2026-08-18 04:00:00,22.21,count,valid,synthetic_aaa,111,109,2,19.89
AAA-ACCOUNT_LOCKOUT_HOURLY-05-05,ACC0026,KHA,KV2,active,2026-08-18-05,2026-08-18 05:00:00,81.07,count,valid,synthetic_aaa,72,68,4,26.48
AAA-ACCOUNT_LOCKOUT_HOURLY-05-06,ACC0026,KHA,KV2,active,2026-08-18-06,2026-08-18 06:00:00,39.07,count,valid,synthetic_aaa,63,58,5,26.08
AAA-ACCOUNT_LOCKOUT_HOURLY-05-07,ACC0026,KHA,KV2,active,2026-08-18-07,2026-08-18 07:00:00,51.53,count,valid,synthetic_aaa,90,86,4,9.13
AAA-ACCOUNT_LOCKOUT_HOURLY-05-08,ACC0026,KHA,KV2,active,2026-08-18-08,2026-08-18 08:00:00,26.85,count,valid,synthetic_aaa,218,213,5,29.04
AAA-ACCOUNT_LOCKOUT_HOURLY-05-09,ACC0026,KHA,KV2,active,2026-08-18-09,2026-08-18 09:00:00,53.32,count,valid,synthetic_aaa,133,132,1,29.43
AAA-ACCOUNT_LOCKOUT_HOURLY-05-10,ACC0026,KHA,KV2,active,2026-08-18-10,2026-08-18 10:00:00,67.69,count,valid,synthetic_aaa,92,89,3,30.89
AAA-ACCOUNT_LOCKOUT_HOURLY-05-11,ACC0026,KHA,KV2,active,2026-08-18-11,2026-08-18 11:00:00,64.88,count,valid,synthetic_aaa,163,159,4,34.05
AAA-ACCOUNT_LOCKOUT_HOURLY-05-12,ACC0026,KHA,KV2,active,2026-08-18-12,2026-08-18 12:00:00,83.6,count,valid,synthetic_aaa,69,66,3,20.41
AAA-ACCOUNT_LOCKOUT_HOURLY-05-13,ACC0026,KHA,KV2,active,2026-08-18-13,2026-08-18 13:00:00,34.12,count,valid,synthetic_aaa,208,203,5,7.87
AAA-ACCOUNT_LOCKOUT_HOURLY-05-14,ACC0026,KHA,KV2,active,2026-08-18-14,2026-08-18 14:00:00,50.82,count,valid,synthetic_aaa,141,136,5,31.45
AAA-ACCOUNT_LOCKOUT_HOURLY-05-15,ACC0026,KHA,KV2,active,2026-08-18-15,2026-08-18 15:00:00,77.44,count,valid,synthetic_aaa,74,70,4,20.8
AAA-ACCOUNT_LOCKOUT_HOURLY-05-16,ACC0026,KHA,KV2,active,2026-08-18-16,2026-08-18 16:00:00,70.85,count,valid,synthetic_aaa,186,181,5,29.13
AAA-ACCOUNT_LOCKOUT_HOURLY-05-17,ACC0026,KHA,KV2,active,2026-08-18-17,2026-08-18 17:00:00,20.06,count,valid,synthetic_aaa,120,118,2,18.54
AAA-ACCOUNT_LOCKOUT_HOURLY-05-18,ACC0026,KHA,KV2,active,2026-08-18-18,2026-08-18 18:00:00,26.39,count,valid,synthetic_aaa,229,226,3,21.54
AAA-ACCOUNT_LOCKOUT_HOURLY-05-19,ACC0026,KHA,KV2,active,2026-08-18-19,2026-08-18 19:00:00,68.54,count,valid,synthetic_aaa,199,198,1,23.69
AAA-ACCOUNT_LOCKOUT_HOURLY-05-20,ACC0026,KHA,KV2,active,2026-08-18-20,2026-08-18 20:00:00,44.61,count,valid,synthetic_aaa,55,53,2,10.19
AAA-ACCOUNT_LOCKOUT_HOURLY-05-21,ACC0026,KHA,KV2,active,2026-08-18-21,2026-08-18 21:00:00,84.01,count,valid,synthetic_aaa,66,61,5,14.75
AAA-ACCOUNT_LOCKOUT_HOURLY-05-22,ACC0026,KHA,KV2,active,2026-08-18-22,2026-08-18 22:00:00,63.32,count,valid,synthetic_aaa,57,53,4,13.3
AAA-ACCOUNT_LOCKOUT_HOURLY-05-23,ACC0026,KHA,KV2,active,2026-08-18-23,2026-08-18 23:00:00,27.46,count,valid,synthetic_aaa,166,163,3,34.56
AAA-ACCOUNT_LOCKOUT_HOURLY-05-24,ACC0026,KHA,KV2,active,2026-08-19-00,2026-08-19 00:00:00,49.44,count,valid,synthetic_aaa,56,53,3,34.19
AAA-ACCOUNT_LOCKOUT_HOURLY-05-25,ACC0026,KHA,KV2,active,2026-08-19-01,2026-08-19 01:00:00,40.55,count,valid,synthetic_aaa,189,187,2,23.92
AAA-ACCOUNT_LOCKOUT_HOURLY-05-26,ACC0026,KHA,KV2,active,2026-08-19-02,2026-08-19 02:00:00,39.75,count,valid,synthetic_aaa,210,207,3,6.81
AAA-ACCOUNT_LOCKOUT_HOURLY-05-27,ACC0026,KHA,KV2,active,2026-08-19-03,2026-08-19 03:00:00,37.62,count,valid,synthetic_aaa,199,196,3,18.28
AAA-ACCOUNT_LOCKOUT_HOURLY-05-28,ACC0026,KHA,KV2,active,2026-08-19-04,2026-08-19 04:00:00,52.52,count,valid,synthetic_aaa,203,199,4,19.24
AAA-ACCOUNT_LOCKOUT_HOURLY-05-29,ACC0026,KHA,KV2,active,2026-08-19-05,2026-08-19 05:00:00,55.28,count,valid,synthetic_aaa,180,177,3,18.97
AAA-ACCOUNT_LOCKOUT_HOURLY-05-30,ACC0026,KHA,KV2,active,2026-08-19-06,2026-08-19 06:00:00,60.73,count,valid,synthetic_aaa,109,104,5,20.24
AAA-ACCOUNT_LOCKOUT_HOURLY-05-31,ACC0026,KHA,KV2,active,2026-08-19-07,2026-08-19 07:00:00,48.56,count,valid,synthetic_aaa,63,58,5,28.62
AAA-ACCOUNT_LOCKOUT_HOURLY-05-32,ACC0026,KHA,KV2,active,2026-08-19-08,2026-08-19 08:00:00,74.66,count,valid,synthetic_aaa,219,218,1,23.2
AAA-ACCOUNT_LOCKOUT_HOURLY-05-33,ACC0026,KHA,KV2,active,2026-08-19-09,2026-08-19 09:00:00,24.36,count,valid,synthetic_aaa,173,171,2,17.5
AAA-ACCOUNT_LOCKOUT_HOURLY-05-34,ACC0026,KHA,KV2,active,2026-08-19-10,2026-08-19 10:00:00,31.25,count,valid,synthetic_aaa,180,176,4,16.18
AAA-ACCOUNT_LOCKOUT_HOURLY-05-35,ACC0026,KHA,KV2,active,2026-08-19-11,2026-08-19 11:00:00,38.67,count,valid,synthetic_aaa,227,223,4,26.61
AAA-ACCOUNT_LOCKOUT_HOURLY-05-36,ACC0026,KHA,KV2,active,2026-08-19-12,2026-08-19 12:00:00,26.93,count,valid,synthetic_aaa,199,198,1,28.64
AAA-ACCOUNT_LOCKOUT_HOURLY-05-37,ACC0026,KHA,KV2,active,2026-08-19-13,2026-08-19 13:00:00,52.13,count,valid,synthetic_aaa,190,188,2,5.48
AAA-ACCOUNT_LOCKOUT_HOURLY-05-38,ACC0026,KHA,KV2,active,2026-08-19-14,2026-08-19 14:00:00,33.96,count,valid,synthetic_aaa,126,122,4,27.14
AAA-ACCOUNT_LOCKOUT_HOURLY-05-39,ACC0026,KHA,KV2,active,2026-08-19-15,2026-08-19 15:00:00,60.78,count,valid,synthetic_aaa,93,88,5,5.51
AAA-ACCOUNT_LOCKOUT_HOURLY-05-40,ACC0026,KHA,KV2,active,2026-08-19-16,2026-08-19 16:00:00,75.91,count,valid,synthetic_aaa,51,47,4,31.13
AAA-ACCOUNT_LOCKOUT_HOURLY-05-41,ACC0026,KHA,KV2,active,2026-08-19-17,2026-08-19 17:00:00,31.59,count,valid,synthetic_aaa,92,91,1,29.35
AAA-ACCOUNT_LOCKOUT_HOURLY-05-42,ACC0026,KHA,KV2,active,2026-08-19-18,2026-08-19 18:00:00,32.67,count,valid,synthetic_aaa,84,79,5,10.4
AAA-ACCOUNT_LOCKOUT_HOURLY-05-43,ACC0026,KHA,KV2,active,2026-08-19-19,2026-08-19 19:00:00,35.74,count,valid,synthetic_aaa,81,79,2,18.58
AAA-ACCOUNT_LOCKOUT_HOURLY-05-44,ACC0026,KHA,KV2,active,2026-08-19-20,2026-08-19 20:00:00,83.19,count,valid,synthetic_aaa,243,241,2,33.82
AAA-ACCOUNT_LOCKOUT_HOURLY-05-45,ACC0026,KHA,KV2,active,2026-08-19-21,2026-08-19 21:00:00,23.67,count,valid,synthetic_aaa,235,232,3,14.18
AAA-ACCOUNT_LOCKOUT_HOURLY-05-46,ACC0026,KHA,KV2,active,2026-08-19-22,2026-08-19 22:00:00,32.84,count,valid,synthetic_aaa,102,101,1,21.21
AAA-ACCOUNT_LOCKOUT_HOURLY-05-47,ACC0026,KHA,KV2,active,2026-08-19-23,2026-08-19 23:00:00,36.4,count,valid,synthetic_aaa,54,52,2,11.89
AAA-ACCOUNT_LOCKOUT_HOURLY-05-48,ACC0026,KHA,KV2,active,2026-08-20-00,2026-08-20 00:00:00,49.12,count,valid,synthetic_aaa,219,214,5,10.87
AAA-ACCOUNT_LOCKOUT_HOURLY-05-49,ACC0026,KHA,KV2,active,2026-08-20-01,2026-08-20 01:00:00,62.16,count,valid,synthetic_aaa,100,97,3,26.59
AAA-ACCOUNT_LOCKOUT_HOURLY-05-50,ACC0026,KHA,KV2,active,2026-08-20-02,2026-08-20 02:00:00,80.89,count,valid,synthetic_aaa,54,50,4,10.54
AAA-ACCOUNT_LOCKOUT_HOURLY-05-51,ACC0026,KHA,KV2,active,2026-08-20-03,2026-08-20 03:00:00,25.96,count,valid,synthetic_aaa,212,208,4,16.47
AAA-ACCOUNT_LOCKOUT_HOURLY-05-52,ACC0026,KHA,KV2,active,2026-08-20-04,2026-08-20 04:00:00,40.86,count,valid,synthetic_aaa,231,230,1,31.96
AAA-ACCOUNT_LOCKOUT_HOURLY-05-53,ACC0026,KHA,KV2,active,2026-08-20-05,2026-08-20 05:00:00,73.64,count,valid,synthetic_aaa,62,58,4,33.95
AAA-ACCOUNT_LOCKOUT_HOURLY-05-54,ACC0026,KHA,KV2,active,2026-08-20-06,2026-08-20 06:00:00,41.6,count,valid,synthetic_aaa,104,100,4,10.36
AAA-ACCOUNT_LOCKOUT_HOURLY-05-55,ACC0026,KHA,KV2,active,2026-08-20-07,2026-08-20 07:00:00,84.77,count,valid,synthetic_aaa,191,190,1,27.84
AAA-ACCOUNT_LOCKOUT_HOURLY-05-56,ACC0026,KHA,KV2,active,2026-08-20-08,2026-08-20 08:00:00,23.93,count,valid,synthetic_aaa,182,177,5,11.36
AAA-ACCOUNT_LOCKOUT_HOURLY-05-57,ACC0026,KHA,KV2,active,2026-08-20-09,2026-08-20 09:00:00,51.78,count,valid,synthetic_aaa,54,53,1,12.59
AAA-ACCOUNT_LOCKOUT_HOURLY-05-58,ACC0026,KHA,KV2,active,2026-08-20-10,2026-08-20 10:00:00,23.01,count,valid,synthetic_aaa,90,86,4,28.81
AAA-ACCOUNT_LOCKOUT_HOURLY-05-59,ACC0026,KHA,KV2,active,2026-08-20-11,2026-08-20 11:00:00,81.5,count,valid,synthetic_aaa,193,192,1,17.37
AAA-ACCOUNT_LOCKOUT_HOURLY-05-60,ACC0026,KHA,KV2,active,2026-08-20-12,2026-08-20 12:00:00,32.7,count,valid,synthetic_aaa,157,152,5,23.18
AAA-ACCOUNT_LOCKOUT_HOURLY-05-61,ACC0026,KHA,KV2,active,2026-08-20-13,2026-08-20 13:00:00,56.41,count,valid,synthetic_aaa,84,83,1,14.26
AAA-ACCOUNT_LOCKOUT_HOURLY-05-62,ACC0026,KHA,KV2,active,2026-08-20-14,2026-08-20 14:00:00,66.24,count,valid,synthetic_aaa,204,199,5,17.36
AAA-ACCOUNT_LOCKOUT_HOURLY-05-63,ACC0026,KHA,KV2,active,2026-08-20-15,2026-08-20 15:00:00,50.43,count,valid,synthetic_aaa,118,116,2,31.01
AAA-ACCOUNT_LOCKOUT_HOURLY-05-64,ACC0026,KHA,KV2,active,2026-08-20-16,2026-08-20 16:00:00,73.26,count,valid,synthetic_aaa,215,211,4,26.15
AAA-ACCOUNT_LOCKOUT_HOURLY-05-65,ACC0026,KHA,KV2,active,2026-08-20-17,2026-08-20 17:00:00,19.68,count,valid,synthetic_aaa,70,66,4,20.91
AAA-ACCOUNT_LOCKOUT_HOURLY-05-66,ACC0026,KHA,KV2,active,2026-08-20-18,2026-08-20 18:00:00,54.91,count,valid,synthetic_aaa,185,183,2,9.47
AAA-ACCOUNT_LOCKOUT_HOURLY-05-67,ACC0026,KHA,KV2,active,2026-08-20-19,2026-08-20 19:00:00,60.45,count,valid,synthetic_aaa,92,91,1,10.24
AAA-ACCOUNT_LOCKOUT_HOURLY-05-68,ACC0026,KHA,KV2,active,2026-08-20-20,2026-08-20 20:00:00,79.78,count,valid,synthetic_aaa,134,132,2,12.95
AAA-ACCOUNT_LOCKOUT_HOURLY-05-69,ACC0026,KHA,KV2,active,2026-08-20-21,2026-08-20 21:00:00,29.65,count,valid,synthetic_aaa,85,84,1,14.96
AAA-ACCOUNT_LOCKOUT_HOURLY-05-70,ACC0026,KHA,KV2,active,2026-08-20-22,2026-08-20 22:00:00,76.87,count,valid,synthetic_aaa,221,219,2,21.09
AAA-ACCOUNT_LOCKOUT_HOURLY-05-71,ACC0026,KHA,KV2,active,2026-08-20-23,2026-08-20 23:00:00,68.43,count,valid,synthetic_aaa,146,144,2,32.59
