accounting_id,session_id,account_id,start_time,stop_time,date_hour,nas_ip,assigned_ip,upload_mb,download_mb,duration_s,terminate_cause,dropped_packet,timestamp,hostname,ip,sbr_server,start,acct_start_current_rate,acct_start_average_rate,acct_start_peak_rate,stop,acct_stop_current_rate,acct_stop_average_rate,acct_stop_peak_rate,interim,_acct_interim_current_rate,acct_interim_average_rate,acct_interim_peak_rate,invalid_request,invalid_client,total_retry_packets,total_transactions,transactions_retried,on_status,off_status,invalid_shared_secret,insufficient_resources,proxy_failure,acct_interim_current_rate
ACCT028016,SES028016,ACC0029,2026-08-18 16:00:00,2026-08-18 16:47:54,2026-08-18-16,10.0.28.1,100.64.0.28,469.22,814.16,2874,user_request,2,2026-08-18 16:00:00,radius-kha,10.0.28.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT002017,SES002017,ACC0003,2026-08-18 17:00:00,2026-08-18 17:24:53,2026-08-18-17,10.0.2.1,100.64.0.2,261.51,245.04,1493,user_request,3,2026-08-18 17:00:00,radius-dbn,10.0.2.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT005017,SES005017,ACC0006,2026-08-18 17:00:00,2026-08-18 17:36:21,2026-08-18-17,10.0.5.1,100.64.0.5,82.81,2418.62,2181,user_request,0,2026-08-18 17:00:00,radius-sla,10.0.5.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT008017,SES008017,ACC0009,2026-08-18 17:00:00,2026-08-18 17:23:50,2026-08-18-17,10.0.8.1,100.64.0.8,44.63,2026.25,1430,user_request,1,2026-08-18 17:00:00,radius-sla,10.0.8.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT011017,SES011017,ACC0012,2026-08-18 17:00:00,2026-08-18 17:55:47,2026-08-18-17,10.0.11.1,100.64.0.11,78.68,2467.27,3347,user_request,2,2026-08-18 17:00:00,radius-cmu,10.0.11.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT014017,SES014017,ACC0015,2026-08-18 17:00:00,2026-08-18 17:23:18,2026-08-18-17,10.0.14.1,100.64.0.14,89.86,1590.15,1398,user_request,3,2026-08-18 17:00:00,radius-cmu,10.0.14.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT017017,SES017017,ACC0018,2026-08-18 17:00:00,2026-08-18 17:42:17,2026-08-18-17,10.0.17.1,100.64.0.17,119.06,2114.32,2537,user_request,3,2026-08-18 17:00:00,radius-nbh,10.0.17.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT020017,SES020017,ACC0021,2026-08-18 17:00:00,2026-08-18 17:40:43,2026-08-18-17,10.0.20.1,100.64.0.20,272.79,1150.6,2443,user_request,2,2026-08-18 17:00:00,radius-hcm,10.0.20.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT023017,SES023017,ACC0024,2026-08-18 17:00:00,2026-08-18 17:47:35,2026-08-18-17,10.0.23.1,100.64.0.23,336.65,2775.2,2855,user_request,1,2026-08-18 17:00:00,radius-hcm,10.0.23.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT026017,SES026017,ACC0027,2026-08-18 17:00:00,2026-08-18 17:23:52,2026-08-18-17,10.0.26.1,100.64.0.26,262.52,2971.61,1432,user_request,3,2026-08-18 17:00:00,radius-kha,10.0.26.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT029017,SES029017,ACC0030,2026-08-18 17:00:00,2026-08-18 17:31:23,2026-08-18-17,10.0.29.1,100.64.0.29,34.73,2055.06,1883,user_request,0,2026-08-18 17:00:00,radius-kha,10.0.29.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT000018,SES000018,ACC0001,2026-08-18 18:00:00,2026-08-18 18:24:08,2026-08-18-18,10.0.0.1,100.64.0.0,369.82,299.39,1448,user_request,1,2026-08-18 18:00:00,radius-dbn,10.0.0.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT003018,SES003018,ACC0004,2026-08-18 18:00:00,2026-08-18 18:40:46,2026-08-18-18,10.0.3.1,100.64.0.3,423.09,637.46,2446,user_request,0,2026-08-18 18:00:00,radius-dbn,10.0.3.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT006018,SES006018,ACC0007,2026-08-18 18:00:00,2026-08-18 18:47:25,2026-08-18-18,10.0.6.1,100.64.0.6,455.02,2166.0,2845,user_request,2,2026-08-18 18:00:00,radius-sla,10.0.6.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT009018,SES009018,ACC0010,2026-08-18 18:00:00,2026-08-18 18:29:15,2026-08-18-18,10.0.9.1,100.64.0.9,239.76,2527.57,1755,user_request,2,2026-08-18 18:00:00,radius-sla,10.0.9.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT012018,SES012018,ACC0013,2026-08-18 18:00:00,2026-08-18 18:42:58,2026-08-18-18,10.0.12.1,100.64.0.12,304.78,935.08,2578,user_request,3,2026-08-18 18:00:00,radius-cmu,10.0.12.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT015018,SES015018,ACC0016,2026-08-18 18:00:00,2026-08-18 18:22:00,2026-08-18-18,10.0.15.1,100.64.0.15,125.36,2878.69,1320,user_request,3,2026-08-18 18:00:00,radius-nbh,10.0.15.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT018018,SES018018,ACC0019,2026-08-18 18:00:00,2026-08-18 18:35:50,2026-08-18-18,10.0.18.1,100.64.0.18,53.68,2622.09,2150,user_request,3,2026-08-18 18:00:00,radius-nbh,10.0.18.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT021018,SES021018,ACC0022,2026-08-18 18:00:00,2026-08-18 18:50:40,2026-08-18-18,10.0.21.1,100.64.0.21,175.32,2727.36,3040,user_request,1,2026-08-18 18:00:00,radius-hcm,10.0.21.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT024018,SES024018,ACC0025,2026-08-18 18:00:00,2026-08-18 18:42:44,2026-08-18-18,10.0.24.1,100.64.0.24,290.31,215.31,2564,user_request,1,2026-08-18 18:00:00,radius-hcm,10.0.24.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT027018,SES027018,ACC0028,2026-08-18 18:00:00,2026-08-18 18:42:20,2026-08-18-18,10.0.27.1,100.64.0.27,319.82,1376.29,2540,user_request,0,2026-08-18 18:00:00,radius-kha,10.0.27.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT001019,SES001019,ACC0002,2026-08-18 19:00:00,2026-08-18 19:26:49,2026-08-18-19,10.0.1.1,100.64.0.1,450.0,130.7,1609,user_request,0,2026-08-18 19:00:00,radius-dbn,10.0.1.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT004019,SES004019,ACC0005,2026-08-18 19:00:00,2026-08-18 19:51:26,2026-08-18-19,10.0.4.1,100.64.0.4,66.79,2242.24,3086,user_request,0,2026-08-18 19:00:00,radius-dbn,10.0.4.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT007019,SES007019,ACC0008,2026-08-18 19:00:00,2026-08-18 19:26:06,2026-08-18-19,10.0.7.1,100.64.0.7,345.03,734.46,1566,user_request,3,2026-08-18 19:00:00,radius-sla,10.0.7.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT010019,SES010019,ACC0011,2026-08-18 19:00:00,2026-08-18 19:28:01,2026-08-18-19,10.0.10.1,100.64.0.10,231.36,1965.41,1681,user_request,3,2026-08-18 19:00:00,radius-cmu,10.0.10.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT013019,SES013019,ACC0014,2026-08-18 19:00:00,2026-08-18 19:36:15,2026-08-18-19,10.0.13.1,100.64.0.13,225.24,2959.4,2175,user_request,2,2026-08-18 19:00:00,radius-cmu,10.0.13.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT016019,SES016019,ACC0017,2026-08-18 19:00:00,2026-08-18 19:53:08,2026-08-18-19,10.0.16.1,100.64.0.16,214.59,2469.93,3188,user_request,1,2026-08-18 19:00:00,radius-nbh,10.0.16.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT019019,SES019019,ACC0020,2026-08-18 19:00:00,2026-08-18 19:38:57,2026-08-18-19,10.0.19.1,100.64.0.19,102.52,714.51,2337,user_request,1,2026-08-18 19:00:00,radius-nbh,10.0.19.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT022019,SES022019,ACC0023,2026-08-18 19:00:00,2026-08-18 19:26:51,2026-08-18-19,10.0.22.1,100.64.0.22,245.7,309.35,1611,user_request,3,2026-08-18 19:00:00,radius-hcm,10.0.22.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT025019,SES025019,ACC0026,2026-08-18 19:00:00,2026-08-18 19:54:27,2026-08-18-19,10.0.25.1,100.64.0.25,51.61,2052.87,3267,user_request,0,2026-08-18 19:00:00,radius-kha,10.0.25.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT028019,SES028019,ACC0029,2026-08-18 19:00:00,2026-08-18 19:21:28,2026-08-18-19,10.0.28.1,100.64.0.28,444.04,1443.64,1288,user_request,2,2026-08-18 19:00:00,radius-kha,10.0.28.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT002020,SES002020,ACC0003,2026-08-18 20:00:00,2026-08-18 20:30:04,2026-08-18-20,10.0.2.1,100.64.0.2,55.15,681.32,1804,user_request,3,2026-08-18 20:00:00,radius-dbn,10.0.2.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT005020,SES005020,ACC0006,2026-08-18 20:00:00,2026-08-18 20:45:21,2026-08-18-20,10.0.5.1,100.64.0.5,462.57,1556.1,2721,user_request,0,2026-08-18 20:00:00,radius-sla,10.0.5.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT008020,SES008020,ACC0009,2026-08-18 20:00:00,2026-08-18 20:56:09,2026-08-18-20,10.0.8.1,100.64.0.8,168.56,1924.17,3369,user_request,2,2026-08-18 20:00:00,radius-sla,10.0.8.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT011020,SES011020,ACC0012,2026-08-18 20:00:00,2026-08-18 20:45:16,2026-08-18-20,10.0.11.1,100.64.0.11,476.28,1691.2,2716,user_request,1,2026-08-18 20:00:00,radius-cmu,10.0.11.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT014020,SES014020,ACC0015,2026-08-18 20:00:00,2026-08-18 20:37:57,2026-08-18-20,10.0.14.1,100.64.0.14,69.73,2687.03,2277,user_request,1,2026-08-18 20:00:00,radius-cmu,10.0.14.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT017020,SES017020,ACC0018,2026-08-18 20:00:00,2026-08-18 20:23:37,2026-08-18-20,10.0.17.1,100.64.0.17,141.49,441.81,1417,user_request,1,2026-08-18 20:00:00,radius-nbh,10.0.17.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT020020,SES020020,ACC0021,2026-08-18 20:00:00,2026-08-18 20:49:58,2026-08-18-20,10.0.20.1,100.64.0.20,78.02,1011.19,2998,user_request,3,2026-08-18 20:00:00,radius-hcm,10.0.20.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT023020,SES023020,ACC0024,2026-08-18 20:00:00,2026-08-18 20:41:14,2026-08-18-20,10.0.23.1,100.64.0.23,27.54,227.82,2474,user_request,2,2026-08-18 20:00:00,radius-hcm,10.0.23.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT026020,SES026020,ACC0027,2026-08-18 20:00:00,2026-08-18 20:48:12,2026-08-18-20,10.0.26.1,100.64.0.26,180.61,1829.06,2892,user_request,2,2026-08-18 20:00:00,radius-kha,10.0.26.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT029020,SES029020,ACC0030,2026-08-18 20:00:00,2026-08-18 20:38:39,2026-08-18-20,10.0.29.1,100.64.0.29,438.04,2439.18,2319,user_request,3,2026-08-18 20:00:00,radius-kha,10.0.29.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT000021,SES000021,ACC0001,2026-08-18 21:00:00,2026-08-18 21:43:58,2026-08-18-21,10.0.0.1,100.64.0.0,371.58,2006.41,2638,user_request,0,2026-08-18 21:00:00,radius-dbn,10.0.0.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT003021,SES003021,ACC0004,2026-08-18 21:00:00,2026-08-18 21:55:55,2026-08-18-21,10.0.3.1,100.64.0.3,96.0,1328.88,3355,user_request,3,2026-08-18 21:00:00,radius-dbn,10.0.3.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT006021,SES006021,ACC0007,2026-08-18 21:00:00,2026-08-18 21:55:37,2026-08-18-21,10.0.6.1,100.64.0.6,34.08,2487.84,3337,user_request,3,2026-08-18 21:00:00,radius-sla,10.0.6.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT009021,SES009021,ACC0010,2026-08-18 21:00:00,2026-08-18 21:23:12,2026-08-18-21,10.0.9.1,100.64.0.9,140.41,2432.59,1392,user_request,3,2026-08-18 21:00:00,radius-sla,10.0.9.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT012021,SES012021,ACC0013,2026-08-18 21:00:00,2026-08-18 21:37:48,2026-08-18-21,10.0.12.1,100.64.0.12,119.93,2159.26,2268,user_request,2,2026-08-18 21:00:00,radius-cmu,10.0.12.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT015021,SES015021,ACC0016,2026-08-18 21:00:00,2026-08-18 21:48:27,2026-08-18-21,10.0.15.1,100.64.0.15,499.69,1642.37,2907,user_request,1,2026-08-18 21:00:00,radius-nbh,10.0.15.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT018021,SES018021,ACC0019,2026-08-18 21:00:00,2026-08-18 21:55:00,2026-08-18-21,10.0.18.1,100.64.0.18,241.82,373.1,3300,user_request,0,2026-08-18 21:00:00,radius-nbh,10.0.18.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT021021,SES021021,ACC0022,2026-08-18 21:00:00,2026-08-18 21:54:58,2026-08-18-21,10.0.21.1,100.64.0.21,130.07,2123.51,3298,user_request,3,2026-08-18 21:00:00,radius-hcm,10.0.21.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT024021,SES024021,ACC0025,2026-08-18 21:00:00,2026-08-18 21:52:10,2026-08-18-21,10.0.24.1,100.64.0.24,486.84,2770.09,3130,user_request,0,2026-08-18 21:00:00,radius-hcm,10.0.24.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT027021,SES027021,ACC0028,2026-08-18 21:00:00,2026-08-18 21:39:06,2026-08-18-21,10.0.27.1,100.64.0.27,459.74,150.57,2346,user_request,3,2026-08-18 21:00:00,radius-kha,10.0.27.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT001022,SES001022,ACC0002,2026-08-18 22:00:00,2026-08-18 22:29:24,2026-08-18-22,10.0.1.1,100.64.0.1,131.12,519.66,1764,user_request,2,2026-08-18 22:00:00,radius-dbn,10.0.1.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT004022,SES004022,ACC0005,2026-08-18 22:00:00,2026-08-18 22:26:18,2026-08-18-22,10.0.4.1,100.64.0.4,97.97,2695.3,1578,user_request,2,2026-08-18 22:00:00,radius-dbn,10.0.4.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT007022,SES007022,ACC0008,2026-08-18 22:00:00,2026-08-18 22:37:40,2026-08-18-22,10.0.7.1,100.64.0.7,231.43,1161.55,2260,user_request,2,2026-08-18 22:00:00,radius-sla,10.0.7.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT010022,SES010022,ACC0011,2026-08-18 22:00:00,2026-08-18 22:49:10,2026-08-18-22,10.0.10.1,100.64.0.10,188.11,1842.51,2950,user_request,2,2026-08-18 22:00:00,radius-cmu,10.0.10.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT013022,SES013022,ACC0014,2026-08-18 22:00:00,2026-08-18 22:42:15,2026-08-18-22,10.0.13.1,100.64.0.13,468.48,871.92,2535,user_request,3,2026-08-18 22:00:00,radius-cmu,10.0.13.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT016022,SES016022,ACC0017,2026-08-18 22:00:00,2026-08-18 22:23:56,2026-08-18-22,10.0.16.1,100.64.0.16,290.38,2905.72,1436,user_request,2,2026-08-18 22:00:00,radius-nbh,10.0.16.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT019022,SES019022,ACC0020,2026-08-18 22:00:00,2026-08-18 22:51:29,2026-08-18-22,10.0.19.1,100.64.0.19,24.7,2850.55,3089,user_request,3,2026-08-18 22:00:00,radius-nbh,10.0.19.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT022022,SES022022,ACC0023,2026-08-18 22:00:00,2026-08-18 22:58:09,2026-08-18-22,10.0.22.1,100.64.0.22,150.34,225.89,3489,user_request,3,2026-08-18 22:00:00,radius-hcm,10.0.22.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT025022,SES025022,ACC0026,2026-08-18 22:00:00,2026-08-18 22:21:52,2026-08-18-22,10.0.25.1,100.64.0.25,123.15,2907.27,1312,user_request,0,2026-08-18 22:00:00,radius-kha,10.0.25.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT028022,SES028022,ACC0029,2026-08-18 22:00:00,2026-08-18 22:22:28,2026-08-18-22,10.0.28.1,100.64.0.28,423.23,1733.61,1348,user_request,1,2026-08-18 22:00:00,radius-kha,10.0.28.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT002023,SES002023,ACC0003,2026-08-18 23:00:00,2026-08-18 23:29:43,2026-08-18-23,10.0.2.1,100.64.0.2,179.0,949.39,1783,user_request,3,2026-08-18 23:00:00,radius-dbn,10.0.2.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT005023,SES005023,ACC0006,2026-08-18 23:00:00,2026-08-18 23:36:53,2026-08-18-23,10.0.5.1,100.64.0.5,288.8,481.63,2213,user_request,3,2026-08-18 23:00:00,radius-sla,10.0.5.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT008023,SES008023,ACC0009,2026-08-18 23:00:00,2026-08-18 23:50:04,2026-08-18-23,10.0.8.1,100.64.0.8,91.33,2478.11,3004,user_request,2,2026-08-18 23:00:00,radius-sla,10.0.8.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT011023,SES011023,ACC0012,2026-08-18 23:00:00,2026-08-18 23:33:09,2026-08-18-23,10.0.11.1,100.64.0.11,498.97,771.4,1989,user_request,1,2026-08-18 23:00:00,radius-cmu,10.0.11.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT014023,SES014023,ACC0015,2026-08-18 23:00:00,2026-08-18 23:47:58,2026-08-18-23,10.0.14.1,100.64.0.14,468.53,1707.88,2878,user_request,3,2026-08-18 23:00:00,radius-cmu,10.0.14.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT017023,SES017023,ACC0018,2026-08-18 23:00:00,2026-08-18 23:46:27,2026-08-18-23,10.0.17.1,100.64.0.17,281.3,751.08,2787,user_request,2,2026-08-18 23:00:00,radius-nbh,10.0.17.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT020023,SES020023,ACC0021,2026-08-18 23:00:00,2026-08-18 23:48:01,2026-08-18-23,10.0.20.1,100.64.0.20,145.39,929.36,2881,user_request,1,2026-08-18 23:00:00,radius-hcm,10.0.20.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT023023,SES023023,ACC0024,2026-08-18 23:00:00,2026-08-18 23:42:06,2026-08-18-23,10.0.23.1,100.64.0.23,144.52,1857.25,2526,user_request,0,2026-08-18 23:00:00,radius-hcm,10.0.23.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT026023,SES026023,ACC0027,2026-08-18 23:00:00,2026-08-18 23:53:26,2026-08-18-23,10.0.26.1,100.64.0.26,61.58,393.21,3206,user_request,3,2026-08-18 23:00:00,radius-kha,10.0.26.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT029023,SES029023,ACC0030,2026-08-18 23:00:00,2026-08-18 23:43:38,2026-08-18-23,10.0.29.1,100.64.0.29,397.1,299.17,2618,user_request,0,2026-08-18 23:00:00,radius-kha,10.0.29.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT003024,SES003024,ACC0004,2026-08-19 00:00:00,2026-08-19 00:37:19,2026-08-19-00,10.0.3.1,100.64.0.3,223.06,1005.82,2239,user_request,0,2026-08-19 00:00:00,radius-dbn,10.0.3.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT006024,SES006024,ACC0007,2026-08-19 00:00:00,2026-08-19 00:50:05,2026-08-19-00,10.0.6.1,100.64.0.6,97.16,480.6,3005,user_request,2,2026-08-19 00:00:00,radius-sla,10.0.6.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT009024,SES009024,ACC0010,2026-08-19 00:00:00,2026-08-19 00:57:21,2026-08-19-00,10.0.9.1,100.64.0.9,493.09,1311.22,3441,user_request,0,2026-08-19 00:00:00,radius-sla,10.0.9.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT012024,SES012024,ACC0013,2026-08-19 00:00:00,2026-08-19 00:25:55,2026-08-19-00,10.0.12.1,100.64.0.12,125.3,2362.38,1555,user_request,0,2026-08-19 00:00:00,radius-cmu,10.0.12.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT015024,SES015024,ACC0016,2026-08-19 00:00:00,2026-08-19 00:35:16,2026-08-19-00,10.0.15.1,100.64.0.15,33.69,2113.17,2116,user_request,2,2026-08-19 00:00:00,radius-nbh,10.0.15.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT018024,SES018024,ACC0019,2026-08-19 00:00:00,2026-08-19 00:28:45,2026-08-19-00,10.0.18.1,100.64.0.18,215.96,2253.8,1725,user_request,3,2026-08-19 00:00:00,radius-nbh,10.0.18.1,radius-nbh,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT021024,SES021024,ACC0022,2026-08-19 00:00:00,2026-08-19 00:43:41,2026-08-19-00,10.0.21.1,100.64.0.21,30.01,2328.28,2621,user_request,1,2026-08-19 00:00:00,radius-hcm,10.0.21.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT024024,SES024024,ACC0025,2026-08-19 00:00:00,2026-08-19 00:48:35,2026-08-19-00,10.0.24.1,100.64.0.24,439.49,1237.8,2915,user_request,3,2026-08-19 00:00:00,radius-hcm,10.0.24.1,radius-hcm,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT027024,SES027024,ACC0028,2026-08-19 00:00:00,2026-08-19 00:21:29,2026-08-19-00,10.0.27.1,100.64.0.27,389.48,1148.85,1289,user_request,2,2026-08-19 00:00:00,radius-kha,10.0.27.1,radius-kha,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT001025,SES001025,ACC0002,2026-08-19 01:00:00,2026-08-19 01:40:33,2026-08-19-01,10.0.1.1,100.64.0.1,400.54,2448.16,2433,user_request,0,2026-08-19 01:00:00,radius-dbn,10.0.1.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT004025,SES004025,ACC0005,2026-08-19 01:00:00,2026-08-19 01:27:51,2026-08-19-01,10.0.4.1,100.64.0.4,447.34,1062.78,1671,user_request,2,2026-08-19 01:00:00,radius-dbn,10.0.4.1,radius-dbn,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT007025,SES007025,ACC0008,2026-08-19 01:00:00,2026-08-19 01:27:43,2026-08-19-01,10.0.7.1,100.64.0.7,354.14,551.25,1663,user_request,1,2026-08-19 01:00:00,radius-sla,10.0.7.1,radius-sla,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT010025,SES010025,ACC0011,2026-08-19 01:00:00,2026-08-19 01:23:08,2026-08-19-01,10.0.10.1,100.64.0.10,46.99,2067.07,1388,user_request,3,2026-08-19 01:00:00,radius-cmu,10.0.10.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
ACCT013025,SES013025,ACC0014,2026-08-19 01:00:00,2026-08-19 01:26:58,2026-08-19-01,10.0.13.1,100.64.0.13,283.34,1644.09,1618,user_request,1,2026-08-19 01:00:00,radius-cmu,10.0.13.1,radius-cmu,1,0,0,0,1,0,0,0,0,0,0,0,,,0,1,0,,,,,,0
