uptime_id,device_id,ne_id,record_time,date_hour,uptime_s,uptime_delta_s,wan_uptime_s,connect_status,ip_address,province_code,station_id,firmware_version,temperature_c,duration,created_date,uptime,uptime_delta,uptime_wanppp,uptime_wanppp_delta,product_class,sw_version,manufacture,serial_number,last_contact_time,pppoe_username,device_code,device_type_code,network_type,network_class,station_code,location_id,location_code,country_name,area_name,province_name,district_name,country_code,area_code,district_code
UP008038,CPE0009,NE0009,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.8,SLA,ST0202,1.2.1,43.73,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-19 14:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011038,CPE0012,NE0012,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.11,CMU,ST0302,1.2.1,46.6,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-19 14:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014038,CPE0015,NE0015,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.14,CMU,ST0301,1.2.1,47.99,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-19 14:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017038,CPE0018,NE0018,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.17,NBH,ST0401,1.2.1,50.98,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-19 14:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020038,CPE0021,NE0021,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.20,HCM,ST0501,1.2.1,51.09,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-19 14:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023038,CPE0024,NE0024,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.23,HCM,ST0502,1.2.1,46.57,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-19 14:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026038,CPE0027,NE0027,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.26,KHA,ST0602,1.2.1,54.02,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-19 14:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029038,CPE0030,NE0030,2026-08-19 14:00:00,2026-08-19-14,223200,10800,223100,connected,100.64.0.29,KHA,ST0601,1.2.1,38.88,10800,2026-08-19 14:00:00,223200,10800,223100,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-19 14:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000039,CPE0001,NE0001,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.0,DBN,ST0101,1.2.1,43.06,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-19 15:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003039,CPE0004,NE0004,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.3,DBN,ST0102,1.2.1,51.77,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-19 15:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006039,CPE0007,NE0007,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.6,SLA,ST0202,1.2.1,52.51,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-19 15:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP009039,CPE0010,NE0010,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.9,SLA,ST0201,1.2.1,49.5,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000010,2026-08-19 15:00:00,demo_acc0010,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP012039,CPE0013,NE0013,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.12,CMU,ST0301,1.2.1,54.08,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-19 15:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015039,CPE0016,NE0016,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.15,NBH,ST0401,1.2.1,48.98,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-19 15:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018039,CPE0019,NE0019,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.18,NBH,ST0402,1.2.1,43.19,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-19 15:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021039,CPE0022,NE0022,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.21,HCM,ST0502,1.2.1,51.51,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-19 15:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024039,CPE0025,NE0025,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.24,HCM,ST0501,1.2.1,36.4,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-19 15:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027039,CPE0028,NE0028,2026-08-19 15:00:00,2026-08-19-15,226800,10800,226700,connected,100.64.0.27,KHA,ST0601,1.2.1,41.46,10800,2026-08-19 15:00:00,226800,10800,226700,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-19 15:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP001040,CPE0002,NE0002,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.1,DBN,ST0102,1.2.1,46.77,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-19 16:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004040,CPE0005,NE0005,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.4,DBN,ST0101,1.2.1,50.42,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-19 16:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007040,CPE0008,NE0008,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.7,SLA,ST0201,1.2.1,38.41,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-19 16:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010040,CPE0011,NE0011,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.10,CMU,ST0301,1.2.1,51.08,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-19 16:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013040,CPE0014,NE0014,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.13,CMU,ST0302,1.2.1,38.56,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-19 16:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016040,CPE0017,NE0017,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.16,NBH,ST0402,1.2.1,46.53,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-19 16:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019040,CPE0020,NE0020,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.19,NBH,ST0401,1.2.1,39.14,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-19 16:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022040,CPE0023,NE0023,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.22,HCM,ST0501,1.2.1,47.63,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-19 16:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025040,CPE0026,NE0026,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.25,KHA,ST0601,1.2.1,46.94,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-19 16:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028040,CPE0029,NE0029,2026-08-19 16:00:00,2026-08-19-16,230400,10800,230300,connected,100.64.0.28,KHA,ST0602,1.2.1,35.11,10800,2026-08-19 16:00:00,230400,10800,230300,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-19 16:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP002041,CPE0003,NE0003,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.2,DBN,ST0101,1.2.1,38.64,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-19 17:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005041,CPE0006,NE0006,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.5,SLA,ST0201,1.2.1,42.19,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-19 17:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008041,CPE0009,NE0009,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.8,SLA,ST0202,1.2.1,44.49,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-19 17:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP011041,CPE0012,NE0012,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.11,CMU,ST0302,1.2.1,52.04,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000012,2026-08-19 17:00:00,demo_acc0012,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP014041,CPE0015,NE0015,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.14,CMU,ST0301,1.2.1,46.29,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000015,2026-08-19 17:00:00,demo_acc0015,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP017041,CPE0018,NE0018,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.17,NBH,ST0401,1.2.1,50.23,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000018,2026-08-19 17:00:00,demo_acc0018,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP020041,CPE0021,NE0021,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.20,HCM,ST0501,1.2.1,42.51,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000021,2026-08-19 17:00:00,demo_acc0021,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP023041,CPE0024,NE0024,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.23,HCM,ST0502,1.2.1,44.92,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000024,2026-08-19 17:00:00,demo_acc0024,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP026041,CPE0027,NE0027,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.26,KHA,ST0602,1.2.1,38.22,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000027,2026-08-19 17:00:00,demo_acc0027,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP029041,CPE0030,NE0030,2026-08-19 17:00:00,2026-08-19-17,234000,10800,233900,connected,100.64.0.29,KHA,ST0601,1.2.1,40.74,10800,2026-08-19 17:00:00,234000,10800,233900,10800,CPE,1.2.1,ZTE,SYNTH00000030,2026-08-19 17:00:00,demo_acc0030,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP000042,CPE0001,NE0001,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.0,DBN,ST0101,1.2.1,41.2,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000001,2026-08-19 18:00:00,demo_acc0001,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP003042,CPE0004,NE0004,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.3,DBN,ST0102,1.2.1,39.0,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000004,2026-08-19 18:00:00,demo_acc0004,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP006042,CPE0007,NE0007,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.6,SLA,ST0202,1.2.1,41.69,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000007,2026-08-19 18:00:00,demo_acc0007,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP009042,CPE0010,NE0010,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.9,SLA,ST0201,1.2.1,42.97,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000010,2026-08-19 18:00:00,demo_acc0010,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP012042,CPE0013,NE0013,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.12,CMU,ST0301,1.2.1,51.78,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000013,2026-08-19 18:00:00,demo_acc0013,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP015042,CPE0016,NE0016,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.15,NBH,ST0401,1.2.1,36.99,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000016,2026-08-19 18:00:00,demo_acc0016,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP018042,CPE0019,NE0019,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.18,NBH,ST0402,1.2.1,43.74,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000019,2026-08-19 18:00:00,demo_acc0019,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP021042,CPE0022,NE0022,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.21,HCM,ST0502,1.2.1,48.19,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000022,2026-08-19 18:00:00,demo_acc0022,ONT,ONT,FTTH,access,ST0502,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP024042,CPE0025,NE0025,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.24,HCM,ST0501,1.2.1,47.45,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000025,2026-08-19 18:00:00,demo_acc0025,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP027042,CPE0028,NE0028,2026-08-19 18:00:00,2026-08-19-18,237600,10800,237500,connected,100.64.0.27,KHA,ST0601,1.2.1,49.28,10800,2026-08-19 18:00:00,237600,10800,237500,10800,CPE,1.2.1,ZTE,SYNTH00000028,2026-08-19 18:00:00,demo_acc0028,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP001043,CPE0002,NE0002,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.1,DBN,ST0102,1.2.1,53.13,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000002,2026-08-19 19:00:00,demo_acc0002,ONT,ONT,FTTH,access,ST0102,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP004043,CPE0005,NE0005,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.4,DBN,ST0101,1.2.1,48.92,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000005,2026-08-19 19:00:00,demo_acc0005,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP007043,CPE0008,NE0008,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.7,SLA,ST0201,1.2.1,35.16,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000008,2026-08-19 19:00:00,demo_acc0008,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP010043,CPE0011,NE0011,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.10,CMU,ST0301,1.2.1,51.45,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000011,2026-08-19 19:00:00,demo_acc0011,ONT,ONT,FTTH,access,ST0301,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP013043,CPE0014,NE0014,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.13,CMU,ST0302,1.2.1,52.86,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000014,2026-08-19 19:00:00,demo_acc0014,ONT,ONT,FTTH,access,ST0302,LOC003,LOC003,Việt Nam,,Cà Mau,Quận/Huyện 1 Cà Mau,VNM,,CMU001
UP016043,CPE0017,NE0017,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.16,NBH,ST0402,1.2.1,46.8,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000017,2026-08-19 19:00:00,demo_acc0017,ONT,ONT,FTTH,access,ST0402,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP019043,CPE0020,NE0020,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.19,NBH,ST0401,1.2.1,48.64,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000020,2026-08-19 19:00:00,demo_acc0020,ONT,ONT,FTTH,access,ST0401,LOC004,LOC004,Việt Nam,,Ninh Bình,Quận/Huyện 1 Ninh Bình,VNM,,NBH001
UP022043,CPE0023,NE0023,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.22,HCM,ST0501,1.2.1,37.45,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000023,2026-08-19 19:00:00,demo_acc0023,ONT,ONT,FTTH,access,ST0501,LOC005,LOC005,Việt Nam,,Hồ Chí Minh,Quận/Huyện 1 Hồ Chí Minh,VNM,,HCM001
UP025043,CPE0026,NE0026,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.25,KHA,ST0601,1.2.1,35.55,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000026,2026-08-19 19:00:00,demo_acc0026,ONT,ONT,FTTH,access,ST0601,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP028043,CPE0029,NE0029,2026-08-19 19:00:00,2026-08-19-19,241200,10800,241100,connected,100.64.0.28,KHA,ST0602,1.2.1,42.45,10800,2026-08-19 19:00:00,241200,10800,241100,10800,CPE,1.2.1,ZTE,SYNTH00000029,2026-08-19 19:00:00,demo_acc0029,ONT,ONT,FTTH,access,ST0602,LOC006,LOC006,Việt Nam,,Khánh Hòa,Quận/Huyện 1 Khánh Hòa,VNM,,KHA001
UP002044,CPE0003,NE0003,2026-08-19 20:00:00,2026-08-19-20,244800,10800,244700,connected,100.64.0.2,DBN,ST0101,1.2.1,35.86,10800,2026-08-19 20:00:00,244800,10800,244700,10800,CPE,1.2.1,ZTE,SYNTH00000003,2026-08-19 20:00:00,demo_acc0003,ONT,ONT,FTTH,access,ST0101,LOC001,LOC001,Việt Nam,,Điện Biên,Quận/Huyện 1 Điện Biên,VNM,,DBN001
UP005044,CPE0006,NE0006,2026-08-19 20:00:00,2026-08-19-20,244800,10800,244700,connected,100.64.0.5,SLA,ST0201,1.2.1,53.74,10800,2026-08-19 20:00:00,244800,10800,244700,10800,CPE,1.2.1,ZTE,SYNTH00000006,2026-08-19 20:00:00,demo_acc0006,ONT,ONT,FTTH,access,ST0201,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
UP008044,CPE0009,NE0009,2026-08-19 20:00:00,2026-08-19-20,244800,10800,244700,connected,100.64.0.8,SLA,ST0202,1.2.1,43.91,10800,2026-08-19 20:00:00,244800,10800,244700,10800,CPE,1.2.1,ZTE,SYNTH00000009,2026-08-19 20:00:00,demo_acc0009,ONT,ONT,FTTH,access,ST0202,LOC002,LOC002,Việt Nam,,Sơn La,Quận/Huyện 1 Sơn La,VNM,,SLA001
