date_hour_o,record_time,duration,ne_id,created_date,uptime,uptime_delta,uptime_wanppp,uptime_wanppp_delta,date_hour
2026-08-19-19,2026-08-19 19:00:00,10800,NE0005,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0008,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0011,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0014,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0017,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0020,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0023,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0026,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-19,2026-08-19 19:00:00,10800,NE0029,2026-08-19 19:00:00,241200,10800,241100,10800,2026-08-19-19
2026-08-19-20,2026-08-19 20:00:00,10800,NE0003,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0006,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0009,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0012,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0015,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0018,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0021,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0024,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0027,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-20,2026-08-19 20:00:00,10800,NE0030,2026-08-19 20:00:00,244800,10800,244700,10800,2026-08-19-20
2026-08-19-21,2026-08-19 21:00:00,10800,NE0001,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0004,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0007,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0010,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0013,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0016,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0019,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0022,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0025,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-21,2026-08-19 21:00:00,10800,NE0028,2026-08-19 21:00:00,248400,10800,248300,10800,2026-08-19-21
2026-08-19-22,2026-08-19 22:00:00,10800,NE0002,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0005,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0008,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0011,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0014,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0017,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0020,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0023,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0026,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-22,2026-08-19 22:00:00,10800,NE0029,2026-08-19 22:00:00,252000,10800,251900,10800,2026-08-19-22
2026-08-19-23,2026-08-19 23:00:00,10800,NE0003,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0006,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0009,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0012,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0015,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0018,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0021,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0024,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0027,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-19-23,2026-08-19 23:00:00,10800,NE0030,2026-08-19 23:00:00,255600,10800,255500,10800,2026-08-19-23
2026-08-20-00,2026-08-20 00:00:00,10800,NE0001,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0004,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0007,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0010,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0013,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0016,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0019,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0022,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0025,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-00,2026-08-20 00:00:00,10800,NE0028,2026-08-20 00:00:00,259200,10800,259100,10800,2026-08-20-00
2026-08-20-01,2026-08-20 01:00:00,10800,NE0002,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0005,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0008,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0011,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0014,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0017,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0020,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0023,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0026,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-01,2026-08-20 01:00:00,10800,NE0029,2026-08-20 01:00:00,262800,10800,262700,10800,2026-08-20-01
2026-08-20-02,2026-08-20 02:00:00,10800,NE0003,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0006,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0009,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0012,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0015,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0018,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0021,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0024,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0027,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-02,2026-08-20 02:00:00,10800,NE0030,2026-08-20 02:00:00,266400,10800,266300,10800,2026-08-20-02
2026-08-20-03,2026-08-20 03:00:00,10800,NE0001,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0004,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0007,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0010,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0013,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0016,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0019,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0022,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0025,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-03,2026-08-20 03:00:00,10800,NE0028,2026-08-20 03:00:00,270000,10800,269900,10800,2026-08-20-03
2026-08-20-04,2026-08-20 04:00:00,10800,NE0002,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0005,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0008,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0011,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0014,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0017,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0020,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0023,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0026,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-04,2026-08-20 04:00:00,10800,NE0029,2026-08-20 04:00:00,273600,10800,273500,10800,2026-08-20-04
2026-08-20-05,2026-08-20 05:00:00,10800,NE0003,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0006,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0009,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0012,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0015,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0018,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0021,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0024,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0027,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-05,2026-08-20 05:00:00,10800,NE0030,2026-08-20 05:00:00,277200,10800,277100,10800,2026-08-20-05
2026-08-20-06,2026-08-20 06:00:00,10800,NE0001,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0004,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0007,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0010,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0013,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0016,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0019,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0022,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0025,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-06,2026-08-20 06:00:00,10800,NE0028,2026-08-20 06:00:00,280800,10800,280700,10800,2026-08-20-06
2026-08-20-07,2026-08-20 07:00:00,10800,NE0002,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0005,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0008,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0011,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0014,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0017,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0020,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0023,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0026,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-07,2026-08-20 07:00:00,10800,NE0029,2026-08-20 07:00:00,284400,10800,284300,10800,2026-08-20-07
2026-08-20-08,2026-08-20 08:00:00,10800,NE0003,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0006,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0009,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0012,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0015,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0018,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0021,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0024,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0027,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-08,2026-08-20 08:00:00,10800,NE0030,2026-08-20 08:00:00,288000,10800,287900,10800,2026-08-20-08
2026-08-20-09,2026-08-20 09:00:00,10800,NE0001,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0004,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0007,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0010,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0013,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0016,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0019,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0022,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0025,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-09,2026-08-20 09:00:00,10800,NE0028,2026-08-20 09:00:00,291600,10800,291500,10800,2026-08-20-09
2026-08-20-10,2026-08-20 10:00:00,10800,NE0002,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0005,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0008,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0011,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0014,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0017,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0020,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0023,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0026,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-10,2026-08-20 10:00:00,10800,NE0029,2026-08-20 10:00:00,295200,10800,295100,10800,2026-08-20-10
2026-08-20-11,2026-08-20 11:00:00,10800,NE0003,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0006,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0009,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0012,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0015,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0018,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0021,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0024,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0027,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-11,2026-08-20 11:00:00,10800,NE0030,2026-08-20 11:00:00,298800,10800,298700,10800,2026-08-20-11
2026-08-20-12,2026-08-20 12:00:00,10800,NE0001,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0004,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0007,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0010,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0013,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0016,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0019,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0022,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0025,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-12,2026-08-20 12:00:00,10800,NE0028,2026-08-20 12:00:00,302400,10800,302300,10800,2026-08-20-12
2026-08-20-13,2026-08-20 13:00:00,10800,NE0002,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0005,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0008,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0011,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0014,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0017,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0020,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0023,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0026,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-13,2026-08-20 13:00:00,10800,NE0029,2026-08-20 13:00:00,306000,10800,305900,10800,2026-08-20-13
2026-08-20-14,2026-08-20 14:00:00,10800,NE0003,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0006,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0009,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0012,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0015,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0018,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0021,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0024,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0027,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-14,2026-08-20 14:00:00,10800,NE0030,2026-08-20 14:00:00,309600,10800,309500,10800,2026-08-20-14
2026-08-20-15,2026-08-20 15:00:00,10800,NE0001,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0004,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0007,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0010,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0013,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0016,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0019,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0022,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0025,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-15,2026-08-20 15:00:00,10800,NE0028,2026-08-20 15:00:00,313200,10800,313100,10800,2026-08-20-15
2026-08-20-16,2026-08-20 16:00:00,10800,NE0002,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0005,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0008,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0011,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0014,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0017,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0020,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
2026-08-20-16,2026-08-20 16:00:00,10800,NE0023,2026-08-20 16:00:00,316800,10800,316700,10800,2026-08-20-16
