download_hourly_id,plan_id,province_code,area_code,status,date_hour,observed_at,metric_value,metric_unit,quality_flag,source_system,request_count,success_count,p95_latency_ms,breach_count
QOS-DOWNLOAD_HOURLY-04-27,PLAN02,HCM,KV3,active,2026-08-19-03,2026-08-19 03:00:00,41.04,index,valid,synthetic_qos,233,227,33.36,0
QOS-DOWNLOAD_HOURLY-04-28,PLAN02,HCM,KV3,active,2026-08-19-04,2026-08-19 04:00:00,64.59,index,valid,synthetic_qos,128,125,17.78,0
QOS-DOWNLOAD_HOURLY-04-29,PLAN02,HCM,KV3,active,2026-08-19-05,2026-08-19 05:00:00,28.54,index,valid,synthetic_qos,116,115,18.69,0
QOS-DOWNLOAD_HOURLY-04-30,PLAN02,HCM,KV3,active,2026-08-19-06,2026-08-19 06:00:00,55.72,index,valid,synthetic_qos,203,196,44.18,0
QOS-DOWNLOAD_HOURLY-04-31,PLAN02,HCM,KV3,active,2026-08-19-07,2026-08-19 07:00:00,73.88,index,valid,synthetic_qos,303,298,27.01,0
QOS-DOWNLOAD_HOURLY-04-32,PLAN02,HCM,KV3,active,2026-08-19-08,2026-08-19 08:00:00,72.07,index,valid,synthetic_qos,211,209,27.85,0
QOS-DOWNLOAD_HOURLY-04-33,PLAN02,HCM,KV3,active,2026-08-19-09,2026-08-19 09:00:00,64.78,index,valid,synthetic_qos,243,234,17.2,0
QOS-DOWNLOAD_HOURLY-04-34,PLAN02,HCM,KV3,active,2026-08-19-10,2026-08-19 10:00:00,48.52,index,valid,synthetic_qos,279,271,26.09,0
QOS-DOWNLOAD_HOURLY-04-35,PLAN02,HCM,KV3,active,2026-08-19-11,2026-08-19 11:00:00,36.41,index,valid,synthetic_qos,146,143,32.8,0
QOS-DOWNLOAD_HOURLY-04-36,PLAN02,HCM,KV3,active,2026-08-19-12,2026-08-19 12:00:00,48.29,index,valid,synthetic_qos,307,297,20.08,0
QOS-DOWNLOAD_HOURLY-04-37,PLAN02,HCM,KV3,active,2026-08-19-13,2026-08-19 13:00:00,40.58,index,valid,synthetic_qos,171,169,24.16,0
QOS-DOWNLOAD_HOURLY-04-38,PLAN02,HCM,KV3,active,2026-08-19-14,2026-08-19 14:00:00,59.34,index,valid,synthetic_qos,124,119,18.89,0
QOS-DOWNLOAD_HOURLY-04-39,PLAN02,HCM,KV3,active,2026-08-19-15,2026-08-19 15:00:00,76.7,index,valid,synthetic_qos,264,255,36.88,0
QOS-DOWNLOAD_HOURLY-04-40,PLAN02,HCM,KV3,active,2026-08-19-16,2026-08-19 16:00:00,30.68,index,valid,synthetic_qos,240,234,37.11,0
QOS-DOWNLOAD_HOURLY-04-41,PLAN02,HCM,KV3,active,2026-08-19-17,2026-08-19 17:00:00,28.59,index,valid,synthetic_qos,243,237,42.44,0
QOS-DOWNLOAD_HOURLY-04-42,PLAN02,HCM,KV3,active,2026-08-19-18,2026-08-19 18:00:00,18.03,index,valid,synthetic_qos,262,253,16.02,0
QOS-DOWNLOAD_HOURLY-04-43,PLAN02,HCM,KV3,active,2026-08-19-19,2026-08-19 19:00:00,43.4,index,valid,synthetic_qos,318,312,44.35,0
QOS-DOWNLOAD_HOURLY-04-44,PLAN02,HCM,KV3,active,2026-08-19-20,2026-08-19 20:00:00,78.94,index,valid,synthetic_qos,148,142,41.95,0
QOS-DOWNLOAD_HOURLY-04-45,PLAN02,HCM,KV3,active,2026-08-19-21,2026-08-19 21:00:00,49.01,index,valid,synthetic_qos,147,145,24.76,0
QOS-DOWNLOAD_HOURLY-04-46,PLAN02,HCM,KV3,active,2026-08-19-22,2026-08-19 22:00:00,71.16,index,valid,synthetic_qos,188,181,37.99,0
QOS-DOWNLOAD_HOURLY-04-47,PLAN02,HCM,KV3,active,2026-08-19-23,2026-08-19 23:00:00,22.14,index,valid,synthetic_qos,282,272,30.05,0
QOS-DOWNLOAD_HOURLY-04-48,PLAN02,HCM,KV3,active,2026-08-20-00,2026-08-20 00:00:00,36.67,index,valid,synthetic_qos,192,186,41.41,0
QOS-DOWNLOAD_HOURLY-04-49,PLAN02,HCM,KV3,active,2026-08-20-01,2026-08-20 01:00:00,47.01,index,valid,synthetic_qos,139,130,17.13,0
QOS-DOWNLOAD_HOURLY-04-50,PLAN02,HCM,KV3,active,2026-08-20-02,2026-08-20 02:00:00,32.36,index,valid,synthetic_qos,385,378,44.03,0
QOS-DOWNLOAD_HOURLY-04-51,PLAN02,HCM,KV3,active,2026-08-20-03,2026-08-20 03:00:00,29.57,index,valid,synthetic_qos,266,264,25.6,0
QOS-DOWNLOAD_HOURLY-04-52,PLAN02,HCM,KV3,active,2026-08-20-04,2026-08-20 04:00:00,34.31,index,valid,synthetic_qos,144,137,44.85,0
QOS-DOWNLOAD_HOURLY-04-53,PLAN02,HCM,KV3,active,2026-08-20-05,2026-08-20 05:00:00,52.58,index,valid,synthetic_qos,311,306,40.01,0
QOS-DOWNLOAD_HOURLY-04-54,PLAN02,HCM,KV3,active,2026-08-20-06,2026-08-20 06:00:00,80.83,index,valid,synthetic_qos,154,145,20.57,0
QOS-DOWNLOAD_HOURLY-04-55,PLAN02,HCM,KV3,active,2026-08-20-07,2026-08-20 07:00:00,20.82,index,valid,synthetic_qos,218,209,18.94,0
QOS-DOWNLOAD_HOURLY-04-56,PLAN02,HCM,KV3,active,2026-08-20-08,2026-08-20 08:00:00,45.73,index,valid,synthetic_qos,231,227,39.21,0
QOS-DOWNLOAD_HOURLY-04-57,PLAN02,HCM,KV3,active,2026-08-20-09,2026-08-20 09:00:00,19.09,index,valid,synthetic_qos,277,267,29.2,0
QOS-DOWNLOAD_HOURLY-04-58,PLAN02,HCM,KV3,active,2026-08-20-10,2026-08-20 10:00:00,83.39,index,valid,synthetic_qos,102,99,40.95,0
QOS-DOWNLOAD_HOURLY-04-59,PLAN02,HCM,KV3,active,2026-08-20-11,2026-08-20 11:00:00,57.73,index,valid,synthetic_qos,256,251,26.81,0
QOS-DOWNLOAD_HOURLY-04-60,PLAN02,HCM,KV3,active,2026-08-20-12,2026-08-20 12:00:00,69.46,index,valid,synthetic_qos,206,201,30.62,0
QOS-DOWNLOAD_HOURLY-04-61,PLAN02,HCM,KV3,active,2026-08-20-13,2026-08-20 13:00:00,73.96,index,valid,synthetic_qos,195,189,18.07,0
QOS-DOWNLOAD_HOURLY-04-62,PLAN02,HCM,KV3,active,2026-08-20-14,2026-08-20 14:00:00,42.33,index,valid,synthetic_qos,302,293,18.46,0
QOS-DOWNLOAD_HOURLY-04-63,PLAN02,HCM,KV3,active,2026-08-20-15,2026-08-20 15:00:00,20.7,index,valid,synthetic_qos,379,377,19.46,0
QOS-DOWNLOAD_HOURLY-04-64,PLAN02,HCM,KV3,active,2026-08-20-16,2026-08-20 16:00:00,28.45,index,valid,synthetic_qos,116,113,38.36,0
QOS-DOWNLOAD_HOURLY-04-65,PLAN02,HCM,KV3,active,2026-08-20-17,2026-08-20 17:00:00,81.94,index,valid,synthetic_qos,295,293,34.91,0
QOS-DOWNLOAD_HOURLY-04-66,PLAN02,HCM,KV3,active,2026-08-20-18,2026-08-20 18:00:00,45.49,index,valid,synthetic_qos,298,297,22.64,0
QOS-DOWNLOAD_HOURLY-04-67,PLAN02,HCM,KV3,active,2026-08-20-19,2026-08-20 19:00:00,20.42,index,valid,synthetic_qos,351,349,39.28,0
QOS-DOWNLOAD_HOURLY-04-68,PLAN02,HCM,KV3,active,2026-08-20-20,2026-08-20 20:00:00,18.83,index,valid,synthetic_qos,344,340,20.76,0
QOS-DOWNLOAD_HOURLY-04-69,PLAN02,HCM,KV3,active,2026-08-20-21,2026-08-20 21:00:00,20.71,index,valid,synthetic_qos,275,269,42.44,0
QOS-DOWNLOAD_HOURLY-04-70,PLAN02,HCM,KV3,active,2026-08-20-22,2026-08-20 22:00:00,31.18,index,valid,synthetic_qos,195,185,30.34,0
QOS-DOWNLOAD_HOURLY-04-71,PLAN02,HCM,KV3,active,2026-08-20-23,2026-08-20 23:00:00,69.64,index,valid,synthetic_qos,292,291,17.71,0
QOS-DOWNLOAD_HOURLY-05-00,PLAN01,KHA,KV2,active,2026-08-18-00,2026-08-18 00:00:00,83.77,index,valid,synthetic_qos,291,285,40.54,0
QOS-DOWNLOAD_HOURLY-05-01,PLAN01,KHA,KV2,active,2026-08-18-01,2026-08-18 01:00:00,20.45,index,valid,synthetic_qos,200,190,30.2,0
QOS-DOWNLOAD_HOURLY-05-02,PLAN01,KHA,KV2,active,2026-08-18-02,2026-08-18 02:00:00,63.31,index,valid,synthetic_qos,351,349,32.63,0
QOS-DOWNLOAD_HOURLY-05-03,PLAN01,KHA,KV2,active,2026-08-18-03,2026-08-18 03:00:00,20.93,index,valid,synthetic_qos,128,125,35.24,0
QOS-DOWNLOAD_HOURLY-05-04,PLAN01,KHA,KV2,active,2026-08-18-04,2026-08-18 04:00:00,72.21,index,valid,synthetic_qos,198,192,17.1,0
QOS-DOWNLOAD_HOURLY-05-05,PLAN01,KHA,KV2,active,2026-08-18-05,2026-08-18 05:00:00,42.11,index,valid,synthetic_qos,124,123,19.17,0
QOS-DOWNLOAD_HOURLY-05-06,PLAN01,KHA,KV2,active,2026-08-18-06,2026-08-18 06:00:00,79.6,index,valid,synthetic_qos,290,284,36.16,0
QOS-DOWNLOAD_HOURLY-05-07,PLAN01,KHA,KV2,active,2026-08-18-07,2026-08-18 07:00:00,25.11,index,valid,synthetic_qos,112,108,16.01,0
QOS-DOWNLOAD_HOURLY-05-08,PLAN01,KHA,KV2,active,2026-08-18-08,2026-08-18 08:00:00,59.91,index,valid,synthetic_qos,399,397,40.28,0
QOS-DOWNLOAD_HOURLY-05-09,PLAN01,KHA,KV2,active,2026-08-18-09,2026-08-18 09:00:00,31.19,index,valid,synthetic_qos,129,127,24.38,0
QOS-DOWNLOAD_HOURLY-05-10,PLAN01,KHA,KV2,active,2026-08-18-10,2026-08-18 10:00:00,51.76,index,valid,synthetic_qos,267,262,34.46,0
QOS-DOWNLOAD_HOURLY-05-11,PLAN01,KHA,KV2,active,2026-08-18-11,2026-08-18 11:00:00,39.51,index,valid,synthetic_qos,400,392,38.62,0
QOS-DOWNLOAD_HOURLY-05-12,PLAN01,KHA,KV2,active,2026-08-18-12,2026-08-18 12:00:00,49.47,index,valid,synthetic_qos,334,326,29.07,0
QOS-DOWNLOAD_HOURLY-05-13,PLAN01,KHA,KV2,active,2026-08-18-13,2026-08-18 13:00:00,36.37,index,valid,synthetic_qos,371,368,27.22,0
QOS-DOWNLOAD_HOURLY-05-14,PLAN01,KHA,KV2,active,2026-08-18-14,2026-08-18 14:00:00,27.85,index,valid,synthetic_qos,125,119,22.18,0
QOS-DOWNLOAD_HOURLY-05-15,PLAN01,KHA,KV2,active,2026-08-18-15,2026-08-18 15:00:00,60.14,index,valid,synthetic_qos,172,171,15.67,0
QOS-DOWNLOAD_HOURLY-05-16,PLAN01,KHA,KV2,active,2026-08-18-16,2026-08-18 16:00:00,15.6,index,valid,synthetic_qos,316,310,24.83,0
QOS-DOWNLOAD_HOURLY-05-17,PLAN01,KHA,KV2,active,2026-08-18-17,2026-08-18 17:00:00,26.5,index,valid,synthetic_qos,207,200,25.49,0
QOS-DOWNLOAD_HOURLY-05-18,PLAN01,KHA,KV2,active,2026-08-18-18,2026-08-18 18:00:00,33.59,index,valid,synthetic_qos,302,294,42.43,0
QOS-DOWNLOAD_HOURLY-05-19,PLAN01,KHA,KV2,active,2026-08-18-19,2026-08-18 19:00:00,56.16,index,valid,synthetic_qos,126,120,34.21,0
QOS-DOWNLOAD_HOURLY-05-20,PLAN01,KHA,KV2,active,2026-08-18-20,2026-08-18 20:00:00,58.24,index,valid,synthetic_qos,328,326,31.01,0
QOS-DOWNLOAD_HOURLY-05-21,PLAN01,KHA,KV2,active,2026-08-18-21,2026-08-18 21:00:00,54.12,index,valid,synthetic_qos,346,336,38.05,0
QOS-DOWNLOAD_HOURLY-05-22,PLAN01,KHA,KV2,active,2026-08-18-22,2026-08-18 22:00:00,16.36,index,valid,synthetic_qos,315,310,35.72,0
QOS-DOWNLOAD_HOURLY-05-23,PLAN01,KHA,KV2,active,2026-08-18-23,2026-08-18 23:00:00,46.15,index,valid,synthetic_qos,261,254,17.72,0
QOS-DOWNLOAD_HOURLY-05-24,PLAN01,KHA,KV2,active,2026-08-19-00,2026-08-19 00:00:00,75.53,index,valid,synthetic_qos,248,242,38.29,0
QOS-DOWNLOAD_HOURLY-05-25,PLAN01,KHA,KV2,active,2026-08-19-01,2026-08-19 01:00:00,39.52,index,valid,synthetic_qos,305,296,32.72,0
QOS-DOWNLOAD_HOURLY-05-26,PLAN01,KHA,KV2,active,2026-08-19-02,2026-08-19 02:00:00,51.5,index,valid,synthetic_qos,140,139,42.39,0
QOS-DOWNLOAD_HOURLY-05-27,PLAN01,KHA,KV2,active,2026-08-19-03,2026-08-19 03:00:00,28.54,index,valid,synthetic_qos,240,239,28.35,0
QOS-DOWNLOAD_HOURLY-05-28,PLAN01,KHA,KV2,active,2026-08-19-04,2026-08-19 04:00:00,83.11,index,valid,synthetic_qos,241,231,23.14,0
QOS-DOWNLOAD_HOURLY-05-29,PLAN01,KHA,KV2,active,2026-08-19-05,2026-08-19 05:00:00,36.8,index,valid,synthetic_qos,241,237,20.15,0
QOS-DOWNLOAD_HOURLY-05-30,PLAN01,KHA,KV2,active,2026-08-19-06,2026-08-19 06:00:00,19.44,index,valid,synthetic_qos,183,174,44.02,0
QOS-DOWNLOAD_HOURLY-05-31,PLAN01,KHA,KV2,active,2026-08-19-07,2026-08-19 07:00:00,22.2,index,valid,synthetic_qos,370,361,21.09,0
QOS-DOWNLOAD_HOURLY-05-32,PLAN01,KHA,KV2,active,2026-08-19-08,2026-08-19 08:00:00,18.82,index,valid,synthetic_qos,286,278,33.8,0
QOS-DOWNLOAD_HOURLY-05-33,PLAN01,KHA,KV2,active,2026-08-19-09,2026-08-19 09:00:00,78.84,index,valid,synthetic_qos,127,119,17.6,0
QOS-DOWNLOAD_HOURLY-05-34,PLAN01,KHA,KV2,active,2026-08-19-10,2026-08-19 10:00:00,57.9,index,valid,synthetic_qos,325,318,24.11,0
QOS-DOWNLOAD_HOURLY-05-35,PLAN01,KHA,KV2,active,2026-08-19-11,2026-08-19 11:00:00,30.15,index,valid,synthetic_qos,380,370,37.46,0
QOS-DOWNLOAD_HOURLY-05-36,PLAN01,KHA,KV2,active,2026-08-19-12,2026-08-19 12:00:00,74.63,index,valid,synthetic_qos,210,200,35.08,0
QOS-DOWNLOAD_HOURLY-05-37,PLAN01,KHA,KV2,active,2026-08-19-13,2026-08-19 13:00:00,70.17,index,valid,synthetic_qos,210,209,41.94,0
QOS-DOWNLOAD_HOURLY-05-38,PLAN01,KHA,KV2,active,2026-08-19-14,2026-08-19 14:00:00,51.39,index,valid,synthetic_qos,222,214,37.46,0
QOS-DOWNLOAD_HOURLY-05-39,PLAN01,KHA,KV2,active,2026-08-19-15,2026-08-19 15:00:00,44.9,index,valid,synthetic_qos,311,310,42.8,0
QOS-DOWNLOAD_HOURLY-05-40,PLAN01,KHA,KV2,active,2026-08-19-16,2026-08-19 16:00:00,34.32,index,valid,synthetic_qos,257,251,24.66,0
QOS-DOWNLOAD_HOURLY-05-41,PLAN01,KHA,KV2,active,2026-08-19-17,2026-08-19 17:00:00,27.4,index,valid,synthetic_qos,192,183,41.74,0
QOS-DOWNLOAD_HOURLY-05-42,PLAN01,KHA,KV2,active,2026-08-19-18,2026-08-19 18:00:00,63.54,index,valid,synthetic_qos,252,242,33.4,0
QOS-DOWNLOAD_HOURLY-05-43,PLAN01,KHA,KV2,active,2026-08-19-19,2026-08-19 19:00:00,44.97,index,valid,synthetic_qos,256,253,32.9,0
QOS-DOWNLOAD_HOURLY-05-44,PLAN01,KHA,KV2,active,2026-08-19-20,2026-08-19 20:00:00,68.11,index,valid,synthetic_qos,145,142,23.35,0
QOS-DOWNLOAD_HOURLY-05-45,PLAN01,KHA,KV2,active,2026-08-19-21,2026-08-19 21:00:00,74.78,index,valid,synthetic_qos,236,227,23.16,0
QOS-DOWNLOAD_HOURLY-05-46,PLAN01,KHA,KV2,active,2026-08-19-22,2026-08-19 22:00:00,84.69,index,valid,synthetic_qos,167,159,26.8,0
QOS-DOWNLOAD_HOURLY-05-47,PLAN01,KHA,KV2,active,2026-08-19-23,2026-08-19 23:00:00,61.62,index,valid,synthetic_qos,125,117,44.85,0
QOS-DOWNLOAD_HOURLY-05-48,PLAN01,KHA,KV2,active,2026-08-20-00,2026-08-20 00:00:00,38.37,index,valid,synthetic_qos,329,326,32.66,0
QOS-DOWNLOAD_HOURLY-05-49,PLAN01,KHA,KV2,active,2026-08-20-01,2026-08-20 01:00:00,46.71,index,valid,synthetic_qos,362,357,33.76,0
QOS-DOWNLOAD_HOURLY-05-50,PLAN01,KHA,KV2,active,2026-08-20-02,2026-08-20 02:00:00,75.55,index,valid,synthetic_qos,293,288,20.66,0
QOS-DOWNLOAD_HOURLY-05-51,PLAN01,KHA,KV2,active,2026-08-20-03,2026-08-20 03:00:00,15.06,index,valid,synthetic_qos,392,391,37.99,0
QOS-DOWNLOAD_HOURLY-05-52,PLAN01,KHA,KV2,active,2026-08-20-04,2026-08-20 04:00:00,69.49,index,valid,synthetic_qos,372,368,35.78,0
QOS-DOWNLOAD_HOURLY-05-53,PLAN01,KHA,KV2,active,2026-08-20-05,2026-08-20 05:00:00,43.34,index,valid,synthetic_qos,332,326,42.08,0
QOS-DOWNLOAD_HOURLY-05-54,PLAN01,KHA,KV2,active,2026-08-20-06,2026-08-20 06:00:00,55.03,index,valid,synthetic_qos,379,369,41.72,0
QOS-DOWNLOAD_HOURLY-05-55,PLAN01,KHA,KV2,active,2026-08-20-07,2026-08-20 07:00:00,81.0,index,valid,synthetic_qos,184,179,33.24,0
QOS-DOWNLOAD_HOURLY-05-56,PLAN01,KHA,KV2,active,2026-08-20-08,2026-08-20 08:00:00,34.66,index,valid,synthetic_qos,340,335,22.54,0
QOS-DOWNLOAD_HOURLY-05-57,PLAN01,KHA,KV2,active,2026-08-20-09,2026-08-20 09:00:00,63.54,index,valid,synthetic_qos,223,220,29.38,0
QOS-DOWNLOAD_HOURLY-05-58,PLAN01,KHA,KV2,active,2026-08-20-10,2026-08-20 10:00:00,22.93,index,valid,synthetic_qos,144,137,18.38,0
QOS-DOWNLOAD_HOURLY-05-59,PLAN01,KHA,KV2,active,2026-08-20-11,2026-08-20 11:00:00,69.51,index,valid,synthetic_qos,355,353,43.35,0
QOS-DOWNLOAD_HOURLY-05-60,PLAN01,KHA,KV2,active,2026-08-20-12,2026-08-20 12:00:00,63.62,index,valid,synthetic_qos,254,250,22.7,0
QOS-DOWNLOAD_HOURLY-05-61,PLAN01,KHA,KV2,active,2026-08-20-13,2026-08-20 13:00:00,83.36,index,valid,synthetic_qos,230,222,35.81,0
QOS-DOWNLOAD_HOURLY-05-62,PLAN01,KHA,KV2,active,2026-08-20-14,2026-08-20 14:00:00,68.08,index,valid,synthetic_qos,392,382,20.29,0
QOS-DOWNLOAD_HOURLY-05-63,PLAN01,KHA,KV2,active,2026-08-20-15,2026-08-20 15:00:00,51.76,index,valid,synthetic_qos,239,232,40.63,0
QOS-DOWNLOAD_HOURLY-05-64,PLAN01,KHA,KV2,active,2026-08-20-16,2026-08-20 16:00:00,39.57,index,valid,synthetic_qos,357,355,30.88,0
QOS-DOWNLOAD_HOURLY-05-65,PLAN01,KHA,KV2,active,2026-08-20-17,2026-08-20 17:00:00,40.7,index,valid,synthetic_qos,318,312,44.33,0
QOS-DOWNLOAD_HOURLY-05-66,PLAN01,KHA,KV2,active,2026-08-20-18,2026-08-20 18:00:00,59.19,index,valid,synthetic_qos,117,114,17.49,0
QOS-DOWNLOAD_HOURLY-05-67,PLAN01,KHA,KV2,active,2026-08-20-19,2026-08-20 19:00:00,61.06,index,valid,synthetic_qos,220,212,16.03,0
QOS-DOWNLOAD_HOURLY-05-68,PLAN01,KHA,KV2,active,2026-08-20-20,2026-08-20 20:00:00,75.07,index,valid,synthetic_qos,376,371,30.84,0
QOS-DOWNLOAD_HOURLY-05-69,PLAN01,KHA,KV2,active,2026-08-20-21,2026-08-20 21:00:00,39.44,index,valid,synthetic_qos,233,223,15.83,0
QOS-DOWNLOAD_HOURLY-05-70,PLAN01,KHA,KV2,active,2026-08-20-22,2026-08-20 22:00:00,36.7,index,valid,synthetic_qos,268,259,16.71,0
QOS-DOWNLOAD_HOURLY-05-71,PLAN01,KHA,KV2,active,2026-08-20-23,2026-08-20 23:00:00,65.99,index,valid,synthetic_qos,389,388,30.34,0
