weather_hourly_id,location_id,province_code,area_code,status,date_hour,observed_at,metric_value,metric_unit,quality_flag,source_system,latitude,longitude,population_est,coverage_pct
GEO-WEATHER_HOURLY-04-23,LOC005,HCM,KV3,active,2026-08-18-23,2026-08-18 23:00:00,38.04,index,valid,synthetic_geo,10.82,106.63,200000,98.29
GEO-WEATHER_HOURLY-04-24,LOC005,HCM,KV3,active,2026-08-19-00,2026-08-19 00:00:00,29.66,index,valid,synthetic_geo,10.82,106.63,200000,89.98
GEO-WEATHER_HOURLY-04-25,LOC005,HCM,KV3,active,2026-08-19-01,2026-08-19 01:00:00,53.64,index,valid,synthetic_geo,10.82,106.63,200000,89.11
GEO-WEATHER_HOURLY-04-26,LOC005,HCM,KV3,active,2026-08-19-02,2026-08-19 02:00:00,54.78,index,valid,synthetic_geo,10.82,106.63,200000,92.2
GEO-WEATHER_HOURLY-04-27,LOC005,HCM,KV3,active,2026-08-19-03,2026-08-19 03:00:00,65.46,index,valid,synthetic_geo,10.82,106.63,200000,90.05
GEO-WEATHER_HOURLY-04-28,LOC005,HCM,KV3,active,2026-08-19-04,2026-08-19 04:00:00,28.87,index,valid,synthetic_geo,10.82,106.63,200000,93.85
GEO-WEATHER_HOURLY-04-29,LOC005,HCM,KV3,active,2026-08-19-05,2026-08-19 05:00:00,33.79,index,valid,synthetic_geo,10.82,106.63,200000,89.99
GEO-WEATHER_HOURLY-04-30,LOC005,HCM,KV3,active,2026-08-19-06,2026-08-19 06:00:00,46.35,index,valid,synthetic_geo,10.82,106.63,200000,92.79
GEO-WEATHER_HOURLY-04-31,LOC005,HCM,KV3,active,2026-08-19-07,2026-08-19 07:00:00,53.0,index,valid,synthetic_geo,10.82,106.63,200000,94.35
GEO-WEATHER_HOURLY-04-32,LOC005,HCM,KV3,active,2026-08-19-08,2026-08-19 08:00:00,57.64,index,valid,synthetic_geo,10.82,106.63,200000,93.07
GEO-WEATHER_HOURLY-04-33,LOC005,HCM,KV3,active,2026-08-19-09,2026-08-19 09:00:00,18.21,index,valid,synthetic_geo,10.82,106.63,200000,92.53
GEO-WEATHER_HOURLY-04-34,LOC005,HCM,KV3,active,2026-08-19-10,2026-08-19 10:00:00,20.79,index,valid,synthetic_geo,10.82,106.63,200000,97.49
GEO-WEATHER_HOURLY-04-35,LOC005,HCM,KV3,active,2026-08-19-11,2026-08-19 11:00:00,55.39,index,valid,synthetic_geo,10.82,106.63,200000,91.83
GEO-WEATHER_HOURLY-04-36,LOC005,HCM,KV3,active,2026-08-19-12,2026-08-19 12:00:00,19.43,index,valid,synthetic_geo,10.82,106.63,200000,98.14
GEO-WEATHER_HOURLY-04-37,LOC005,HCM,KV3,active,2026-08-19-13,2026-08-19 13:00:00,63.65,index,valid,synthetic_geo,10.82,106.63,200000,98.63
GEO-WEATHER_HOURLY-04-38,LOC005,HCM,KV3,active,2026-08-19-14,2026-08-19 14:00:00,23.45,index,valid,synthetic_geo,10.82,106.63,200000,86.1
GEO-WEATHER_HOURLY-04-39,LOC005,HCM,KV3,active,2026-08-19-15,2026-08-19 15:00:00,51.71,index,valid,synthetic_geo,10.82,106.63,200000,85.61
GEO-WEATHER_HOURLY-04-40,LOC005,HCM,KV3,active,2026-08-19-16,2026-08-19 16:00:00,61.39,index,valid,synthetic_geo,10.82,106.63,200000,95.31
GEO-WEATHER_HOURLY-04-41,LOC005,HCM,KV3,active,2026-08-19-17,2026-08-19 17:00:00,59.71,index,valid,synthetic_geo,10.82,106.63,200000,85.26
GEO-WEATHER_HOURLY-04-42,LOC005,HCM,KV3,active,2026-08-19-18,2026-08-19 18:00:00,58.18,index,valid,synthetic_geo,10.82,106.63,200000,92.01
GEO-WEATHER_HOURLY-04-43,LOC005,HCM,KV3,active,2026-08-19-19,2026-08-19 19:00:00,75.03,index,valid,synthetic_geo,10.82,106.63,200000,90.43
GEO-WEATHER_HOURLY-04-44,LOC005,HCM,KV3,active,2026-08-19-20,2026-08-19 20:00:00,62.33,index,valid,synthetic_geo,10.82,106.63,200000,87.53
GEO-WEATHER_HOURLY-04-45,LOC005,HCM,KV3,active,2026-08-19-21,2026-08-19 21:00:00,70.73,index,valid,synthetic_geo,10.82,106.63,200000,97.82
GEO-WEATHER_HOURLY-04-46,LOC005,HCM,KV3,active,2026-08-19-22,2026-08-19 22:00:00,39.05,index,valid,synthetic_geo,10.82,106.63,200000,86.02
GEO-WEATHER_HOURLY-04-47,LOC005,HCM,KV3,active,2026-08-19-23,2026-08-19 23:00:00,17.05,index,valid,synthetic_geo,10.82,106.63,200000,88.37
GEO-WEATHER_HOURLY-04-48,LOC005,HCM,KV3,active,2026-08-20-00,2026-08-20 00:00:00,83.32,index,valid,synthetic_geo,10.82,106.63,200000,88.6
GEO-WEATHER_HOURLY-04-49,LOC005,HCM,KV3,active,2026-08-20-01,2026-08-20 01:00:00,57.45,index,valid,synthetic_geo,10.82,106.63,200000,87.71
GEO-WEATHER_HOURLY-04-50,LOC005,HCM,KV3,active,2026-08-20-02,2026-08-20 02:00:00,60.03,index,valid,synthetic_geo,10.82,106.63,200000,95.17
GEO-WEATHER_HOURLY-04-51,LOC005,HCM,KV3,active,2026-08-20-03,2026-08-20 03:00:00,33.04,index,valid,synthetic_geo,10.82,106.63,200000,90.76
GEO-WEATHER_HOURLY-04-52,LOC005,HCM,KV3,active,2026-08-20-04,2026-08-20 04:00:00,18.4,index,valid,synthetic_geo,10.82,106.63,200000,91.32
GEO-WEATHER_HOURLY-04-53,LOC005,HCM,KV3,active,2026-08-20-05,2026-08-20 05:00:00,70.75,index,valid,synthetic_geo,10.82,106.63,200000,91.46
GEO-WEATHER_HOURLY-04-54,LOC005,HCM,KV3,active,2026-08-20-06,2026-08-20 06:00:00,60.17,index,valid,synthetic_geo,10.82,106.63,200000,93.81
GEO-WEATHER_HOURLY-04-55,LOC005,HCM,KV3,active,2026-08-20-07,2026-08-20 07:00:00,84.29,index,valid,synthetic_geo,10.82,106.63,200000,85.09
GEO-WEATHER_HOURLY-04-56,LOC005,HCM,KV3,active,2026-08-20-08,2026-08-20 08:00:00,47.39,index,valid,synthetic_geo,10.82,106.63,200000,93.63
GEO-WEATHER_HOURLY-04-57,LOC005,HCM,KV3,active,2026-08-20-09,2026-08-20 09:00:00,36.66,index,valid,synthetic_geo,10.82,106.63,200000,96.51
GEO-WEATHER_HOURLY-04-58,LOC005,HCM,KV3,active,2026-08-20-10,2026-08-20 10:00:00,52.29,index,valid,synthetic_geo,10.82,106.63,200000,97.07
GEO-WEATHER_HOURLY-04-59,LOC005,HCM,KV3,active,2026-08-20-11,2026-08-20 11:00:00,78.7,index,valid,synthetic_geo,10.82,106.63,200000,89.3
GEO-WEATHER_HOURLY-04-60,LOC005,HCM,KV3,active,2026-08-20-12,2026-08-20 12:00:00,30.09,index,valid,synthetic_geo,10.82,106.63,200000,86.23
GEO-WEATHER_HOURLY-04-61,LOC005,HCM,KV3,active,2026-08-20-13,2026-08-20 13:00:00,49.49,index,valid,synthetic_geo,10.82,106.63,200000,94.78
GEO-WEATHER_HOURLY-04-62,LOC005,HCM,KV3,active,2026-08-20-14,2026-08-20 14:00:00,65.53,index,valid,synthetic_geo,10.82,106.63,200000,90.26
GEO-WEATHER_HOURLY-04-63,LOC005,HCM,KV3,active,2026-08-20-15,2026-08-20 15:00:00,76.12,index,valid,synthetic_geo,10.82,106.63,200000,98.99
GEO-WEATHER_HOURLY-04-64,LOC005,HCM,KV3,active,2026-08-20-16,2026-08-20 16:00:00,84.87,index,valid,synthetic_geo,10.82,106.63,200000,93.09
GEO-WEATHER_HOURLY-04-65,LOC005,HCM,KV3,active,2026-08-20-17,2026-08-20 17:00:00,39.69,index,valid,synthetic_geo,10.82,106.63,200000,87.38
GEO-WEATHER_HOURLY-04-66,LOC005,HCM,KV3,active,2026-08-20-18,2026-08-20 18:00:00,39.22,index,valid,synthetic_geo,10.82,106.63,200000,98.91
GEO-WEATHER_HOURLY-04-67,LOC005,HCM,KV3,active,2026-08-20-19,2026-08-20 19:00:00,47.58,index,valid,synthetic_geo,10.82,106.63,200000,96.94
GEO-WEATHER_HOURLY-04-68,LOC005,HCM,KV3,active,2026-08-20-20,2026-08-20 20:00:00,58.53,index,valid,synthetic_geo,10.82,106.63,200000,86.57
GEO-WEATHER_HOURLY-04-69,LOC005,HCM,KV3,active,2026-08-20-21,2026-08-20 21:00:00,27.3,index,valid,synthetic_geo,10.82,106.63,200000,97.36
GEO-WEATHER_HOURLY-04-70,LOC005,HCM,KV3,active,2026-08-20-22,2026-08-20 22:00:00,58.79,index,valid,synthetic_geo,10.82,106.63,200000,91.12
GEO-WEATHER_HOURLY-04-71,LOC005,HCM,KV3,active,2026-08-20-23,2026-08-20 23:00:00,83.71,index,valid,synthetic_geo,10.82,106.63,200000,90.28
GEO-WEATHER_HOURLY-05-00,LOC006,KHA,KV2,active,2026-08-18-00,2026-08-18 00:00:00,70.77,index,valid,synthetic_geo,12.26,109.19,225000,93.8
GEO-WEATHER_HOURLY-05-01,LOC006,KHA,KV2,active,2026-08-18-01,2026-08-18 01:00:00,40.76,index,valid,synthetic_geo,12.26,109.19,225000,93.08
GEO-WEATHER_HOURLY-05-02,LOC006,KHA,KV2,active,2026-08-18-02,2026-08-18 02:00:00,54.64,index,valid,synthetic_geo,12.26,109.19,225000,94.94
GEO-WEATHER_HOURLY-05-03,LOC006,KHA,KV2,active,2026-08-18-03,2026-08-18 03:00:00,66.25,index,valid,synthetic_geo,12.26,109.19,225000,95.89
GEO-WEATHER_HOURLY-05-04,LOC006,KHA,KV2,active,2026-08-18-04,2026-08-18 04:00:00,83.7,index,valid,synthetic_geo,12.26,109.19,225000,96.9
GEO-WEATHER_HOURLY-05-05,LOC006,KHA,KV2,active,2026-08-18-05,2026-08-18 05:00:00,41.7,index,valid,synthetic_geo,12.26,109.19,225000,90.14
GEO-WEATHER_HOURLY-05-06,LOC006,KHA,KV2,active,2026-08-18-06,2026-08-18 06:00:00,60.76,index,valid,synthetic_geo,12.26,109.19,225000,98.21
GEO-WEATHER_HOURLY-05-07,LOC006,KHA,KV2,active,2026-08-18-07,2026-08-18 07:00:00,19.41,index,valid,synthetic_geo,12.26,109.19,225000,89.55
GEO-WEATHER_HOURLY-05-08,LOC006,KHA,KV2,active,2026-08-18-08,2026-08-18 08:00:00,45.78,index,valid,synthetic_geo,12.26,109.19,225000,85.29
GEO-WEATHER_HOURLY-05-09,LOC006,KHA,KV2,active,2026-08-18-09,2026-08-18 09:00:00,78.46,index,valid,synthetic_geo,12.26,109.19,225000,95.83
GEO-WEATHER_HOURLY-05-10,LOC006,KHA,KV2,active,2026-08-18-10,2026-08-18 10:00:00,81.25,index,valid,synthetic_geo,12.26,109.19,225000,87.44
GEO-WEATHER_HOURLY-05-11,LOC006,KHA,KV2,active,2026-08-18-11,2026-08-18 11:00:00,43.96,index,valid,synthetic_geo,12.26,109.19,225000,92.72
GEO-WEATHER_HOURLY-05-12,LOC006,KHA,KV2,active,2026-08-18-12,2026-08-18 12:00:00,16.88,index,valid,synthetic_geo,12.26,109.19,225000,88.09
GEO-WEATHER_HOURLY-05-13,LOC006,KHA,KV2,active,2026-08-18-13,2026-08-18 13:00:00,51.24,index,valid,synthetic_geo,12.26,109.19,225000,85.09
GEO-WEATHER_HOURLY-05-14,LOC006,KHA,KV2,active,2026-08-18-14,2026-08-18 14:00:00,73.87,index,valid,synthetic_geo,12.26,109.19,225000,88.62
GEO-WEATHER_HOURLY-05-15,LOC006,KHA,KV2,active,2026-08-18-15,2026-08-18 15:00:00,72.45,index,valid,synthetic_geo,12.26,109.19,225000,97.42
GEO-WEATHER_HOURLY-05-16,LOC006,KHA,KV2,active,2026-08-18-16,2026-08-18 16:00:00,77.96,index,valid,synthetic_geo,12.26,109.19,225000,92.74
GEO-WEATHER_HOURLY-05-17,LOC006,KHA,KV2,active,2026-08-18-17,2026-08-18 17:00:00,79.3,index,valid,synthetic_geo,12.26,109.19,225000,98.56
GEO-WEATHER_HOURLY-05-18,LOC006,KHA,KV2,active,2026-08-18-18,2026-08-18 18:00:00,57.19,index,valid,synthetic_geo,12.26,109.19,225000,98.33
GEO-WEATHER_HOURLY-05-19,LOC006,KHA,KV2,active,2026-08-18-19,2026-08-18 19:00:00,41.16,index,valid,synthetic_geo,12.26,109.19,225000,89.85
GEO-WEATHER_HOURLY-05-20,LOC006,KHA,KV2,active,2026-08-18-20,2026-08-18 20:00:00,30.46,index,valid,synthetic_geo,12.26,109.19,225000,98.48
GEO-WEATHER_HOURLY-05-21,LOC006,KHA,KV2,active,2026-08-18-21,2026-08-18 21:00:00,70.02,index,valid,synthetic_geo,12.26,109.19,225000,89.56
GEO-WEATHER_HOURLY-05-22,LOC006,KHA,KV2,active,2026-08-18-22,2026-08-18 22:00:00,49.07,index,valid,synthetic_geo,12.26,109.19,225000,92.64
GEO-WEATHER_HOURLY-05-23,LOC006,KHA,KV2,active,2026-08-18-23,2026-08-18 23:00:00,63.88,index,valid,synthetic_geo,12.26,109.19,225000,90.5
GEO-WEATHER_HOURLY-05-24,LOC006,KHA,KV2,active,2026-08-19-00,2026-08-19 00:00:00,16.95,index,valid,synthetic_geo,12.26,109.19,225000,87.55
GEO-WEATHER_HOURLY-05-25,LOC006,KHA,KV2,active,2026-08-19-01,2026-08-19 01:00:00,55.74,index,valid,synthetic_geo,12.26,109.19,225000,93.97
GEO-WEATHER_HOURLY-05-26,LOC006,KHA,KV2,active,2026-08-19-02,2026-08-19 02:00:00,37.6,index,valid,synthetic_geo,12.26,109.19,225000,85.21
GEO-WEATHER_HOURLY-05-27,LOC006,KHA,KV2,active,2026-08-19-03,2026-08-19 03:00:00,26.49,index,valid,synthetic_geo,12.26,109.19,225000,98.42
GEO-WEATHER_HOURLY-05-28,LOC006,KHA,KV2,active,2026-08-19-04,2026-08-19 04:00:00,72.94,index,valid,synthetic_geo,12.26,109.19,225000,95.53
GEO-WEATHER_HOURLY-05-29,LOC006,KHA,KV2,active,2026-08-19-05,2026-08-19 05:00:00,26.84,index,valid,synthetic_geo,12.26,109.19,225000,97.5
GEO-WEATHER_HOURLY-05-30,LOC006,KHA,KV2,active,2026-08-19-06,2026-08-19 06:00:00,76.67,index,valid,synthetic_geo,12.26,109.19,225000,94.53
GEO-WEATHER_HOURLY-05-31,LOC006,KHA,KV2,active,2026-08-19-07,2026-08-19 07:00:00,27.94,index,valid,synthetic_geo,12.26,109.19,225000,87.14
GEO-WEATHER_HOURLY-05-32,LOC006,KHA,KV2,active,2026-08-19-08,2026-08-19 08:00:00,78.61,index,valid,synthetic_geo,12.26,109.19,225000,96.87
GEO-WEATHER_HOURLY-05-33,LOC006,KHA,KV2,active,2026-08-19-09,2026-08-19 09:00:00,74.42,index,valid,synthetic_geo,12.26,109.19,225000,95.64
GEO-WEATHER_HOURLY-05-34,LOC006,KHA,KV2,active,2026-08-19-10,2026-08-19 10:00:00,50.27,index,valid,synthetic_geo,12.26,109.19,225000,88.38
GEO-WEATHER_HOURLY-05-35,LOC006,KHA,KV2,active,2026-08-19-11,2026-08-19 11:00:00,73.75,index,valid,synthetic_geo,12.26,109.19,225000,89.8
GEO-WEATHER_HOURLY-05-36,LOC006,KHA,KV2,active,2026-08-19-12,2026-08-19 12:00:00,57.36,index,valid,synthetic_geo,12.26,109.19,225000,85.92
GEO-WEATHER_HOURLY-05-37,LOC006,KHA,KV2,active,2026-08-19-13,2026-08-19 13:00:00,43.97,index,valid,synthetic_geo,12.26,109.19,225000,91.78
GEO-WEATHER_HOURLY-05-38,LOC006,KHA,KV2,active,2026-08-19-14,2026-08-19 14:00:00,44.79,index,valid,synthetic_geo,12.26,109.19,225000,87.61
GEO-WEATHER_HOURLY-05-39,LOC006,KHA,KV2,active,2026-08-19-15,2026-08-19 15:00:00,37.13,index,valid,synthetic_geo,12.26,109.19,225000,91.46
GEO-WEATHER_HOURLY-05-40,LOC006,KHA,KV2,active,2026-08-19-16,2026-08-19 16:00:00,50.91,index,valid,synthetic_geo,12.26,109.19,225000,92.73
GEO-WEATHER_HOURLY-05-41,LOC006,KHA,KV2,active,2026-08-19-17,2026-08-19 17:00:00,72.98,index,valid,synthetic_geo,12.26,109.19,225000,96.12
GEO-WEATHER_HOURLY-05-42,LOC006,KHA,KV2,active,2026-08-19-18,2026-08-19 18:00:00,26.14,index,valid,synthetic_geo,12.26,109.19,225000,86.64
GEO-WEATHER_HOURLY-05-43,LOC006,KHA,KV2,active,2026-08-19-19,2026-08-19 19:00:00,84.09,index,valid,synthetic_geo,12.26,109.19,225000,90.25
GEO-WEATHER_HOURLY-05-44,LOC006,KHA,KV2,active,2026-08-19-20,2026-08-19 20:00:00,70.1,index,valid,synthetic_geo,12.26,109.19,225000,94.1
GEO-WEATHER_HOURLY-05-45,LOC006,KHA,KV2,active,2026-08-19-21,2026-08-19 21:00:00,63.32,index,valid,synthetic_geo,12.26,109.19,225000,97.03
GEO-WEATHER_HOURLY-05-46,LOC006,KHA,KV2,active,2026-08-19-22,2026-08-19 22:00:00,82.17,index,valid,synthetic_geo,12.26,109.19,225000,96.38
GEO-WEATHER_HOURLY-05-47,LOC006,KHA,KV2,active,2026-08-19-23,2026-08-19 23:00:00,26.35,index,valid,synthetic_geo,12.26,109.19,225000,87.24
GEO-WEATHER_HOURLY-05-48,LOC006,KHA,KV2,active,2026-08-20-00,2026-08-20 00:00:00,22.6,index,valid,synthetic_geo,12.26,109.19,225000,95.86
GEO-WEATHER_HOURLY-05-49,LOC006,KHA,KV2,active,2026-08-20-01,2026-08-20 01:00:00,22.58,index,valid,synthetic_geo,12.26,109.19,225000,98.63
GEO-WEATHER_HOURLY-05-50,LOC006,KHA,KV2,active,2026-08-20-02,2026-08-20 02:00:00,20.23,index,valid,synthetic_geo,12.26,109.19,225000,94.91
GEO-WEATHER_HOURLY-05-51,LOC006,KHA,KV2,active,2026-08-20-03,2026-08-20 03:00:00,66.72,index,valid,synthetic_geo,12.26,109.19,225000,90.59
GEO-WEATHER_HOURLY-05-52,LOC006,KHA,KV2,active,2026-08-20-04,2026-08-20 04:00:00,28.71,index,valid,synthetic_geo,12.26,109.19,225000,92.13
GEO-WEATHER_HOURLY-05-53,LOC006,KHA,KV2,active,2026-08-20-05,2026-08-20 05:00:00,35.98,index,valid,synthetic_geo,12.26,109.19,225000,94.16
GEO-WEATHER_HOURLY-05-54,LOC006,KHA,KV2,active,2026-08-20-06,2026-08-20 06:00:00,41.17,index,valid,synthetic_geo,12.26,109.19,225000,98.0
GEO-WEATHER_HOURLY-05-55,LOC006,KHA,KV2,active,2026-08-20-07,2026-08-20 07:00:00,17.76,index,valid,synthetic_geo,12.26,109.19,225000,93.23
GEO-WEATHER_HOURLY-05-56,LOC006,KHA,KV2,active,2026-08-20-08,2026-08-20 08:00:00,16.95,index,valid,synthetic_geo,12.26,109.19,225000,85.91
GEO-WEATHER_HOURLY-05-57,LOC006,KHA,KV2,active,2026-08-20-09,2026-08-20 09:00:00,32.46,index,valid,synthetic_geo,12.26,109.19,225000,90.52
GEO-WEATHER_HOURLY-05-58,LOC006,KHA,KV2,active,2026-08-20-10,2026-08-20 10:00:00,37.99,index,valid,synthetic_geo,12.26,109.19,225000,91.23
GEO-WEATHER_HOURLY-05-59,LOC006,KHA,KV2,active,2026-08-20-11,2026-08-20 11:00:00,65.97,index,valid,synthetic_geo,12.26,109.19,225000,91.48
GEO-WEATHER_HOURLY-05-60,LOC006,KHA,KV2,active,2026-08-20-12,2026-08-20 12:00:00,82.8,index,valid,synthetic_geo,12.26,109.19,225000,89.59
GEO-WEATHER_HOURLY-05-61,LOC006,KHA,KV2,active,2026-08-20-13,2026-08-20 13:00:00,71.72,index,valid,synthetic_geo,12.26,109.19,225000,91.17
GEO-WEATHER_HOURLY-05-62,LOC006,KHA,KV2,active,2026-08-20-14,2026-08-20 14:00:00,74.3,index,valid,synthetic_geo,12.26,109.19,225000,92.63
GEO-WEATHER_HOURLY-05-63,LOC006,KHA,KV2,active,2026-08-20-15,2026-08-20 15:00:00,72.27,index,valid,synthetic_geo,12.26,109.19,225000,90.4
GEO-WEATHER_HOURLY-05-64,LOC006,KHA,KV2,active,2026-08-20-16,2026-08-20 16:00:00,71.16,index,valid,synthetic_geo,12.26,109.19,225000,90.18
GEO-WEATHER_HOURLY-05-65,LOC006,KHA,KV2,active,2026-08-20-17,2026-08-20 17:00:00,73.48,index,valid,synthetic_geo,12.26,109.19,225000,91.03
GEO-WEATHER_HOURLY-05-66,LOC006,KHA,KV2,active,2026-08-20-18,2026-08-20 18:00:00,45.17,index,valid,synthetic_geo,12.26,109.19,225000,85.19
GEO-WEATHER_HOURLY-05-67,LOC006,KHA,KV2,active,2026-08-20-19,2026-08-20 19:00:00,75.87,index,valid,synthetic_geo,12.26,109.19,225000,91.19
GEO-WEATHER_HOURLY-05-68,LOC006,KHA,KV2,active,2026-08-20-20,2026-08-20 20:00:00,39.06,index,valid,synthetic_geo,12.26,109.19,225000,86.02
GEO-WEATHER_HOURLY-05-69,LOC006,KHA,KV2,active,2026-08-20-21,2026-08-20 21:00:00,52.14,index,valid,synthetic_geo,12.26,109.19,225000,86.98
GEO-WEATHER_HOURLY-05-70,LOC006,KHA,KV2,active,2026-08-20-22,2026-08-20 22:00:00,66.42,index,valid,synthetic_geo,12.26,109.19,225000,94.25
GEO-WEATHER_HOURLY-05-71,LOC006,KHA,KV2,active,2026-08-20-23,2026-08-20 23:00:00,34.01,index,valid,synthetic_geo,12.26,109.19,225000,89.26
